index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,semantic_distance,verbal_acc_corrected
0,2202.10000000149,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,1,0,dot,bat2,bat2_mooney_dot_on3,target,regular,pre,on,1zs0omwjpz5597f,html-keyboard-response,14,139644,0.0-11.0-5.0-1.0,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,0,,,,
1,1033.4000000003725,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,2,0,dot,pomegranate,pomegranate_mooney_dot_off4,target,horizontal_flip,pre,off,1zs0omwjpz5597f,html-keyboard-response,18,141684,0.0-11.0-5.1-1.1,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
2,946.2999999988824,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,3,0,dot,gargoyle,gargoyle_mooney_dot_off2,catch,regular,pre,off,1zs0omwjpz5597f,html-keyboard-response,22,143635,0.0-11.0-5.2-1.2,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,1,,,,
3,1195.7999999988824,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,4,0,dot,pomegranate,pomegranate_mooney_dot_off2,target,horizontal_flip,pre,off,1zs0omwjpz5597f,html-keyboard-response,26,145835,0.0-11.0-5.3-1.3,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
4,810.1999999992549,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,5,0,dot,puffin,puffin_mooney_dot_on1,target,upside_down,pre,on,1zs0omwjpz5597f,html-keyboard-response,30,147652,0.0-11.0-5.4-1.4,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
5,1194.7000000011176,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,6,0,dot,bat2,bat2_mooney_dot_off2,target,regular,pre,off,1zs0omwjpz5597f,html-keyboard-response,34,149852,0.0-11.0-5.5-1.5,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,1,,,,
6,1058.1000000014901,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,7,0,dot,puffin,puffin_mooney_dot_off4,target,upside_down,pre,off,1zs0omwjpz5597f,html-keyboard-response,38,151916,0.0-11.0-5.6-1.6,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
7,1066.1000000014901,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,8,0,dot,pomegranate,pomegranate_mooney_dot_on3,target,horizontal_flip,pre,on,1zs0omwjpz5597f,html-keyboard-response,42,153988,0.0-11.0-5.7-1.7,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,0,,,,
8,889.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,9,0,dot,gargoyle,gargoyle_mooney_dot_on3,catch,regular,pre,on,1zs0omwjpz5597f,html-keyboard-response,46,155883,0.0-11.0-5.8-1.8,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
9,1899.8999999985099,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,10,0,dot,puffin,puffin_mooney_dot_on3,target,upside_down,pre,on,1zs0omwjpz5597f,html-keyboard-response,50,158788,0.0-11.0-5.9-1.9,Chrome,135.0,macOS,10.15.7,undefined,undefined,1440 x 900,1406 x 490,https://exponline.ugr.es/publix/939/997/start?srid=18391,5f3172eea47594017768b6f5,7,40,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
