index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,semantic_distance,verbal_acc_corrected
0,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,1,0,dot,bat2,bat2_mooney_dot_on3,target,regular,pre,on,kpoyx09ld6lc6cs,html-keyboard-response,14,698859,0.0-11.0-5.0-1.0,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,,0,0,,,,
1,2745.7999997138977,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,2,0,dot,pomegranate,pomegranate_mooney_dot_off4,target,horizontal_flip,pre,off,kpoyx09ld6lc6cs,html-keyboard-response,18,702630,0.0-11.0-5.1-1.1,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
2,2075.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,3,0,dot,gargoyle,gargoyle_mooney_dot_off2,catch,regular,pre,off,kpoyx09ld6lc6cs,html-keyboard-response,22,705734,0.0-11.0-5.2-1.2,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,1,,,,
3,2026.2000002861023,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,4,0,dot,pomegranate,pomegranate_mooney_dot_off2,target,horizontal_flip,pre,off,kpoyx09ld6lc6cs,html-keyboard-response,26,708792,0.0-11.0-5.3-1.3,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
4,952.9000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,5,0,dot,puffin,puffin_mooney_dot_on1,target,upside_down,pre,on,kpoyx09ld6lc6cs,html-keyboard-response,30,710781,0.0-11.0-5.4-1.4,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
5,1247.8000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,6,0,dot,bat2,bat2_mooney_dot_off2,target,regular,pre,off,kpoyx09ld6lc6cs,html-keyboard-response,34,713066,0.0-11.0-5.5-1.5,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,e,0,1,,,,
6,2346.699999809265,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,7,0,dot,puffin,puffin_mooney_dot_off4,target,upside_down,pre,off,kpoyx09ld6lc6cs,html-keyboard-response,38,716435,0.0-11.0-5.6-1.6,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,0,,,,
7,1204.0999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,8,0,dot,pomegranate,pomegranate_mooney_dot_on3,target,horizontal_flip,pre,on,kpoyx09ld6lc6cs,html-keyboard-response,42,718675,0.0-11.0-5.7-1.7,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
8,929.6999998092651,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,9,0,dot,gargoyle,gargoyle_mooney_dot_on3,catch,regular,pre,on,kpoyx09ld6lc6cs,html-keyboard-response,46,720645,0.0-11.0-5.8-1.8,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
9,781.2000002861023,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,10,0,dot,puffin,puffin_mooney_dot_on3,target,upside_down,pre,on,kpoyx09ld6lc6cs,html-keyboard-response,50,722470,0.0-11.0-5.9-1.9,Chrome,135.0,Windows,10,undefined,undefined,1536 x 864,1536 x 703,https://exponline.ugr.es/publix/939/997/start?srid=18384,6659bb0dbf146af37f8c15be,7,35,United Kingdom,Female,Right-handed,Exp,dot_recog,i,1,1,,,,
