trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,punching_bag,punching_bag_mooney_dot_off4,target,upside_down,pre,off,2
2,0,dot,carriage,carriage_mooney_dot_on1,target,regular,pre,on,2
3,0,dot,punching_bag,punching_bag_mooney_dot_on3,target,upside_down,pre,on,2
4,0,dot,scarf,scarf_mooney_dot_off2,target,horizontal_flip,pre,off,2
5,0,dot,carriage,carriage_mooney_dot_off4,target,regular,pre,off,2
6,0,dot,scarf,scarf_mooney_dot_off4,target,horizontal_flip,pre,off,2
7,0,dot,punching_bag,punching_bag_mooney_dot_on1,target,upside_down,pre,on,2
8,0,dot,carriage,carriage_mooney_dot_off2,target,regular,pre,off,2
9,0,dot,scarf,scarf_mooney_dot_on1,target,horizontal_flip,pre,on,2
10,0,dot,punching_bag,punching_bag_mooney_dot_off2,target,upside_down,pre,off,2
11,0,dot,scarf,scarf_mooney_dot_on3,target,horizontal_flip,pre,on,2
12,0,dot,carriage,carriage_mooney_dot_on3,target,regular,pre,on,2
13,0,recognition,scarf,scarf_mooney,target,horizontal_flip,pre,,2
14,0,recognition,carriage,carriage_mooney,target,regular,pre,,2
15,0,recognition,punching_bag,punching_bag_mooney,target,upside_down,pre,,2
16,0,recognition,carriage,carriage,target,regular,color,,2
17,0,recognition,scarf,scarf,target,horizontal_flip,color,,2
18,0,recognition,punching_bag,punching_bag,target,upside_down,color,,2
19,1,dot,bullet,bullet_mooney_dot_off4,target,upside_down,pre,off,2
20,1,dot,scarf,scarf_mooney_dot_on7,target,horizontal_flip,post,on,2
21,1,dot,carriage,carriage_mooney_dot_on7,target,regular,post,on,2
22,1,dot,scarf,scarf_mooney_dot_off8,target,horizontal_flip,post,off,2
23,1,dot,mannequin,mannequin_mooney_dot_on3,target,horizontal_flip,pre,on,2
24,1,dot,carriage,carriage_mooney_dot_off8,target,regular,post,off,2
25,1,dot,mannequin,mannequin_mooney_dot_on1,target,horizontal_flip,pre,on,2
26,1,dot,bullet,bullet_mooney_dot_on1,target,upside_down,pre,on,2
27,1,dot,sandal,sandal_mooney_dot_off4,target,regular,pre,off,2
28,1,dot,bullet,bullet_mooney_dot_off2,target,upside_down,pre,off,2
29,1,dot,carriage,carriage_mooney_dot_off6,target,regular,post,off,2
30,1,dot,punching_bag,punching_bag_mooney_dot_on7,target,upside_down,post,on,2
31,1,dot,carriage,carriage_mooney_dot_on5,target,regular,post,on,2
32,1,dot,sandal,sandal_mooney_dot_on3,target,regular,pre,on,2
33,1,dot,punching_bag,punching_bag_mooney_dot_off6,target,upside_down,post,off,2
34,1,dot,sandal,sandal_mooney_dot_on1,target,regular,pre,on,2
35,1,dot,punching_bag,punching_bag_mooney_dot_off8,target,upside_down,post,off,2
36,1,dot,scarf,scarf_mooney_dot_on5,target,horizontal_flip,post,on,2
37,1,dot,bullet,bullet_mooney_dot_on3,target,upside_down,pre,on,2
38,1,dot,mannequin,mannequin_mooney_dot_off4,target,horizontal_flip,pre,off,2
39,1,dot,punching_bag,punching_bag_mooney_dot_on5,target,upside_down,post,on,2
40,1,dot,sandal,sandal_mooney_dot_off2,target,regular,pre,off,2
41,1,dot,mannequin,mannequin_mooney_dot_off2,target,horizontal_flip,pre,off,2
42,1,dot,scarf,scarf_mooney_dot_off6,target,horizontal_flip,post,off,2
43,1,recognition,carriage,carriage_mooney,target,regular,post,,2
44,1,recognition,mannequin,mannequin_mooney,target,horizontal_flip,pre,,2
45,1,recognition,scarf,scarf_mooney,target,horizontal_flip,post,,2
46,1,recognition,punching_bag,punching_bag_mooney,target,upside_down,post,,2
47,1,recognition,sandal,sandal_mooney,target,regular,pre,,2
48,1,recognition,bullet,bullet_mooney,target,upside_down,pre,,2
49,1,recognition,sandal,sandal,target,regular,color,,2
50,1,recognition,bullet,bullet,target,upside_down,color,,2
51,1,recognition,mannequin,mannequin,target,horizontal_flip,color,,2
52,2,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,2
53,2,dot,sandal,sandal_mooney_dot_on5,target,regular,post,on,2
54,2,dot,bullet,bullet_mooney_dot_on7,target,upside_down,post,on,2
55,2,dot,sandal,sandal_mooney_dot_off6,target,regular,post,off,2
56,2,dot,shears,shears_mooney_dot_on3,target,upside_down,pre,on,2
57,2,dot,bat2,bat2_mooney_dot_on1,target,horizontal_flip,pre,on,2
58,2,dot,sandal,sandal_mooney_dot_off8,target,regular,post,off,2
59,2,dot,shears,shears_mooney_dot_on1,target,upside_down,pre,on,2
60,2,dot,sandal,sandal_mooney_dot_on7,target,regular,post,on,2
61,2,dot,mannequin,mannequin_mooney_dot_on7,target,horizontal_flip,post,on,2
62,2,dot,bat2,bat2_mooney_dot_off4,target,horizontal_flip,pre,off,2
63,2,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,2
64,2,dot,mannequin,mannequin_mooney_dot_off6,target,horizontal_flip,post,off,2
65,2,dot,shears,shears_mooney_dot_off2,target,upside_down,pre,off,2
66,2,dot,bullet,bullet_mooney_dot_off8,target,upside_down,post,off,2
67,2,dot,egg_roll,egg_roll_mooney_dot_off2,target,regular,pre,off,2
68,2,dot,bat2,bat2_mooney_dot_off2,target,horizontal_flip,pre,off,2
69,2,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,2
70,2,dot,mannequin,mannequin_mooney_dot_off8,target,horizontal_flip,post,off,2
71,2,dot,bullet,bullet_mooney_dot_on5,target,upside_down,post,on,2
72,2,dot,mannequin,mannequin_mooney_dot_on5,target,horizontal_flip,post,on,2
73,2,dot,bullet,bullet_mooney_dot_off6,target,upside_down,post,off,2
74,2,dot,shears,shears_mooney_dot_off4,target,upside_down,pre,off,2
75,2,dot,bat2,bat2_mooney_dot_on3,target,horizontal_flip,pre,on,2
76,2,recognition,mannequin,mannequin_mooney,target,horizontal_flip,post,,2
77,2,recognition,egg_roll,egg_roll_mooney,target,regular,pre,,2
78,2,recognition,shears,shears_mooney,target,upside_down,pre,,2
79,2,recognition,bullet,bullet_mooney,target,upside_down,post,,2
80,2,recognition,bat2,bat2_mooney,target,horizontal_flip,pre,,2
81,2,recognition,sandal,sandal_mooney,target,regular,post,,2
82,2,recognition,shears,shears,target,upside_down,color,,2
83,2,recognition,egg_roll,egg_roll,target,regular,color,,2
84,2,recognition,bat2,bat2,target,horizontal_flip,color,,2
85,3,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,2
86,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,regular,pre,on,2
87,3,dot,shears,shears_mooney_dot_on7,target,upside_down,post,on,2
88,3,dot,bat2,bat2_mooney_dot_on7,target,horizontal_flip,post,on,2
89,3,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,2
90,3,dot,shears,shears_mooney_dot_on5,target,upside_down,post,on,2
91,3,dot,egg_roll,egg_roll_mooney_dot_off8,target,regular,post,off,2
92,3,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,horizontal_flip,pre,off,2
93,3,dot,egg_roll,egg_roll_mooney_dot_on5,target,regular,post,on,2
94,3,dot,shears,shears_mooney_dot_off6,target,upside_down,post,off,2
95,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,regular,pre,on,2
96,3,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,2
97,3,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,horizontal_flip,pre,on,2
98,3,dot,shears,shears_mooney_dot_off8,target,upside_down,post,off,2
99,3,dot,bat2,bat2_mooney_dot_off8,target,horizontal_flip,post,off,2
100,3,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,horizontal_flip,pre,off,2
101,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,regular,pre,off,2
102,3,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,2
103,3,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,horizontal_flip,pre,on,2
104,3,dot,bat2,bat2_mooney_dot_off6,target,horizontal_flip,post,off,2
105,3,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,2
106,3,dot,egg_roll,egg_roll_mooney_dot_on7,target,regular,post,on,2
107,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,regular,pre,off,2
108,3,dot,bat2,bat2_mooney_dot_on5,target,horizontal_flip,post,on,2
109,3,recognition,egg_roll,egg_roll_mooney,target,regular,post,,2
110,3,recognition,bat2,bat2_mooney,target,horizontal_flip,post,,2
111,3,recognition,peanut_butter,peanut_butter_mooney,target,horizontal_flip,pre,,2
112,3,recognition,drill,drill_mooney,target,upside_down,pre,,2
113,3,recognition,hot-water_bottle,hot-water_bottle_mooney,target,regular,pre,,2
114,3,recognition,shears,shears_mooney,target,upside_down,post,,2
115,3,recognition,peanut_butter,peanut_butter,target,horizontal_flip,color,,2
116,3,recognition,drill,drill,target,upside_down,color,,2
117,3,recognition,hot-water_bottle,hot-water_bottle,target,regular,color,,2
118,4,dot,gutter,gutter_mooney_dot_off2,target,horizontal_flip,pre,off,2
119,4,dot,eclair,eclair_mooney_dot_on3,target,upside_down,pre,on,2
120,4,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,2
121,4,dot,steak,steak_mooney_dot_off4,target,regular,pre,off,2
122,4,dot,gutter,gutter_mooney_dot_off4,target,horizontal_flip,pre,off,2
123,4,dot,peanut_butter,peanut_butter_mooney_dot_on7,target,horizontal_flip,post,on,2
124,4,dot,eclair,eclair_mooney_dot_on1,target,upside_down,pre,on,2
125,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off8,target,regular,post,off,2
126,4,dot,steak,steak_mooney_dot_on3,target,regular,pre,on,2
127,4,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,2
128,4,dot,eclair,eclair_mooney_dot_off4,target,upside_down,pre,off,2
129,4,dot,peanut_butter,peanut_butter_mooney_dot_on5,target,horizontal_flip,post,on,2
130,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on7,target,regular,post,on,2
131,4,dot,steak,steak_mooney_dot_off2,target,regular,pre,off,2
132,4,dot,drill,drill_mooney_dot_on5,target,upside_down,post,on,2
133,4,dot,steak,steak_mooney_dot_on1,target,regular,pre,on,2
134,4,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,horizontal_flip,post,off,2
135,4,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,2
136,4,dot,peanut_butter,peanut_butter_mooney_dot_off8,target,horizontal_flip,post,off,2
137,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off6,target,regular,post,off,2
138,4,dot,drill,drill_mooney_dot_off6,target,upside_down,post,off,2
139,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on5,target,regular,post,on,2
140,4,dot,gutter,gutter_mooney_dot_on1,target,horizontal_flip,pre,on,2
141,4,dot,eclair,eclair_mooney_dot_off2,target,upside_down,pre,off,2
142,4,recognition,hot-water_bottle,hot-water_bottle_mooney,target,regular,post,,2
143,4,recognition,peanut_butter,peanut_butter_mooney,target,horizontal_flip,post,,2
144,4,recognition,drill,drill_mooney,target,upside_down,post,,2
145,4,recognition,eclair,eclair_mooney,target,upside_down,pre,,2
146,4,recognition,gutter,gutter_mooney,target,horizontal_flip,pre,,2
147,4,recognition,steak,steak_mooney,target,regular,pre,,2
148,4,recognition,gutter,gutter,target,horizontal_flip,color,,2
149,4,recognition,eclair,eclair,target,upside_down,color,,2
150,4,recognition,steak,steak,target,regular,color,,2
151,5,dot,gutter,gutter_mooney_dot_on5,target,horizontal_flip,post,on,2
152,5,dot,eclair,eclair_mooney_dot_on5,target,upside_down,post,on,2
153,5,dot,steak,steak_mooney_dot_on7,target,regular,post,on,2
154,5,dot,eclair,eclair_mooney_dot_on7,target,upside_down,post,on,2
155,5,dot,gutter,gutter_mooney_dot_off8,target,horizontal_flip,post,off,2
156,5,dot,eclair,eclair_mooney_dot_off6,target,upside_down,post,off,2
157,5,dot,steak,steak_mooney_dot_on5,target,regular,post,on,2
158,5,dot,gutter,gutter_mooney_dot_off6,target,horizontal_flip,post,off,2
159,5,dot,steak,steak_mooney_dot_off8,target,regular,post,off,2
160,5,dot,gutter,gutter_mooney_dot_on7,target,horizontal_flip,post,on,2
161,5,dot,eclair,eclair_mooney_dot_off8,target,upside_down,post,off,2
162,5,dot,steak,steak_mooney_dot_off6,target,regular,post,off,2
163,5,recognition,eclair,eclair_mooney,target,upside_down,post,,2
164,5,recognition,steak,steak_mooney,target,regular,post,,2
165,5,recognition,gutter,gutter_mooney,target,horizontal_flip,post,,2
