trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,snail,snail_mooney_dot_off2,target,regular,pre,off,11
2,0,dot,sardine,sardine_mooney_dot_on3,target,horizontal_flip,pre,on,11
3,0,dot,puddle,puddle_mooney_dot_off4,target,upside_down,pre,off,11
4,0,dot,snail,snail_mooney_dot_on3,target,regular,pre,on,11
5,0,dot,puddle,puddle_mooney_dot_off2,target,upside_down,pre,off,11
6,0,dot,snail,snail_mooney_dot_on1,target,regular,pre,on,11
7,0,dot,sardine,sardine_mooney_dot_off4,target,horizontal_flip,pre,off,11
8,0,dot,puddle,puddle_mooney_dot_on1,target,upside_down,pre,on,11
9,0,dot,sardine,sardine_mooney_dot_on1,target,horizontal_flip,pre,on,11
10,0,dot,snail,snail_mooney_dot_off4,target,regular,pre,off,11
11,0,dot,sardine,sardine_mooney_dot_off2,target,horizontal_flip,pre,off,11
12,0,dot,puddle,puddle_mooney_dot_on3,target,upside_down,pre,on,11
13,0,recognition,snail,snail_mooney,target,regular,pre,,11
14,0,recognition,sardine,sardine_mooney,target,horizontal_flip,pre,,11
15,0,recognition,puddle,puddle_mooney,target,upside_down,pre,,11
16,0,recognition,snail,snail,target,regular,color,,11
17,0,recognition,puddle,puddle,target,upside_down,color,,11
18,0,recognition,sardine,sardine,target,horizontal_flip,color,,11
19,1,dot,football_helmet,football_helmet_mooney_dot_off2,target,regular,pre,off,11
20,1,dot,puddle,puddle_mooney_dot_on5,target,upside_down,post,on,11
21,1,dot,sardine,sardine_mooney_dot_off8,target,horizontal_flip,post,off,11
22,1,dot,snail,snail_mooney_dot_on7,target,regular,post,on,11
23,1,dot,sardine,sardine_mooney_dot_on5,target,horizontal_flip,post,on,11
24,1,dot,carriage,carriage_mooney_dot_off4,target,horizontal_flip,pre,off,11
25,1,dot,football_helmet,football_helmet_mooney_dot_on1,target,regular,pre,on,11
26,1,dot,puddle,puddle_mooney_dot_off6,target,upside_down,post,off,11
27,1,dot,snail,snail_mooney_dot_off6,target,regular,post,off,11
28,1,dot,football_helmet,football_helmet_mooney_dot_off4,target,regular,pre,off,11
29,1,dot,carriage,carriage_mooney_dot_off2,target,horizontal_flip,pre,off,11
30,1,dot,snail,snail_mooney_dot_off8,target,regular,post,off,11
31,1,dot,polar_bear,polar_bear_mooney_dot_on3,target,upside_down,pre,on,11
32,1,dot,football_helmet,football_helmet_mooney_dot_on3,target,regular,pre,on,11
33,1,dot,polar_bear,polar_bear_mooney_dot_off4,target,upside_down,pre,off,11
34,1,dot,carriage,carriage_mooney_dot_on1,target,horizontal_flip,pre,on,11
35,1,dot,puddle,puddle_mooney_dot_off8,target,upside_down,post,off,11
36,1,dot,sardine,sardine_mooney_dot_off6,target,horizontal_flip,post,off,11
37,1,dot,polar_bear,polar_bear_mooney_dot_off2,target,upside_down,pre,off,11
38,1,dot,puddle,puddle_mooney_dot_on7,target,upside_down,post,on,11
39,1,dot,sardine,sardine_mooney_dot_on7,target,horizontal_flip,post,on,11
40,1,dot,snail,snail_mooney_dot_on5,target,regular,post,on,11
41,1,dot,polar_bear,polar_bear_mooney_dot_on1,target,upside_down,pre,on,11
42,1,dot,carriage,carriage_mooney_dot_on3,target,horizontal_flip,pre,on,11
43,1,recognition,polar_bear,polar_bear_mooney,target,upside_down,pre,,11
44,1,recognition,sardine,sardine_mooney,target,horizontal_flip,post,,11
45,1,recognition,carriage,carriage_mooney,target,horizontal_flip,pre,,11
46,1,recognition,puddle,puddle_mooney,target,upside_down,post,,11
47,1,recognition,football_helmet,football_helmet_mooney,target,regular,pre,,11
48,1,recognition,snail,snail_mooney,target,regular,post,,11
49,1,recognition,polar_bear,polar_bear,target,upside_down,color,,11
50,1,recognition,football_helmet,football_helmet,target,regular,color,,11
51,1,recognition,carriage,carriage,target,horizontal_flip,color,,11
52,2,dot,football_helmet,football_helmet_mooney_dot_on7,target,regular,post,on,11
53,2,dot,carriage,carriage_mooney_dot_off6,target,horizontal_flip,post,off,11
54,2,dot,football_helmet,football_helmet_mooney_dot_on5,target,regular,post,on,11
55,2,dot,carriage,carriage_mooney_dot_on5,target,horizontal_flip,post,on,11
56,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,regular,pre,on,11
57,2,dot,football_helmet,football_helmet_mooney_dot_off8,target,regular,post,off,11
58,2,dot,mannequin,mannequin_mooney_dot_off2,target,horizontal_flip,pre,off,11
59,2,dot,polar_bear,polar_bear_mooney_dot_on7,target,upside_down,post,on,11
60,2,dot,sidecar,sidecar_mooney_dot_off2,target,upside_down,pre,off,11
61,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,regular,pre,off,11
62,2,dot,mannequin,mannequin_mooney_dot_off4,target,horizontal_flip,pre,off,11
63,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,regular,pre,off,11
64,2,dot,polar_bear,polar_bear_mooney_dot_off8,target,upside_down,post,off,11
65,2,dot,sidecar,sidecar_mooney_dot_on3,target,upside_down,pre,on,11
