trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,candelabra,candelabra_mooney_dot_off2,target,horizontal_flip,pre,off,93
2,0,dot,missile,missile_mooney_dot_on3,target,regular,pre,on,93
3,0,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,93
4,0,dot,missile,missile_mooney_dot_off2,target,regular,pre,off,93
5,0,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,93
6,0,dot,candelabra,candelabra_mooney_dot_on3,target,horizontal_flip,pre,on,93
7,0,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,93
8,0,dot,missile,missile_mooney_dot_on1,target,regular,pre,on,93
9,0,dot,candelabra,candelabra_mooney_dot_off4,target,horizontal_flip,pre,off,93
10,0,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,93
11,0,dot,missile,missile_mooney_dot_off4,target,regular,pre,off,93
12,0,dot,candelabra,candelabra_mooney_dot_on1,target,horizontal_flip,pre,on,93
13,0,recognition,drill,drill_mooney,target,upside_down,pre,,93
14,0,recognition,candelabra,candelabra_mooney,target,horizontal_flip,pre,,93
15,0,recognition,missile,missile_mooney,target,regular,pre,,93
16,0,recognition,drill,drill,target,upside_down,color,,93
17,0,recognition,candelabra,candelabra,target,horizontal_flip,color,,93
18,0,recognition,missile,missile,target,regular,color,,93
19,1,dot,rattlesnake,rattlesnake_mooney_dot_on3,target,upside_down,pre,on,93
20,1,dot,missile,missile_mooney_dot_on5,target,regular,post,on,93
21,1,dot,surfboard,surfboard_mooney_dot_on3,target,horizontal_flip,pre,on,93
22,1,dot,candelabra,candelabra_mooney_dot_off6,target,horizontal_flip,post,off,93
23,1,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,93
24,1,dot,missile,missile_mooney_dot_off8,target,regular,post,off,93
25,1,dot,polar_bear,polar_bear_mooney_dot_on3,target,regular,pre,on,93
26,1,dot,surfboard,surfboard_mooney_dot_on1,target,horizontal_flip,pre,on,93
27,1,dot,rattlesnake,rattlesnake_mooney_dot_off4,target,upside_down,pre,off,93
28,1,dot,polar_bear,polar_bear_mooney_dot_off4,target,regular,pre,off,93
29,1,dot,candelabra,candelabra_mooney_dot_on7,target,horizontal_flip,post,on,93
30,1,dot,rattlesnake,rattlesnake_mooney_dot_on1,target,upside_down,pre,on,93
31,1,dot,candelabra,candelabra_mooney_dot_on5,target,horizontal_flip,post,on,93
32,1,dot,missile,missile_mooney_dot_off6,target,regular,post,off,93
33,1,dot,candelabra,candelabra_mooney_dot_off8,target,horizontal_flip,post,off,93
34,1,dot,rattlesnake,rattlesnake_mooney_dot_off2,target,upside_down,pre,off,93
35,1,dot,missile,missile_mooney_dot_on7,target,regular,post,on,93
36,1,dot,drill,drill_mooney_dot_off6,target,upside_down,post,off,93
37,1,dot,surfboard,surfboard_mooney_dot_off2,target,horizontal_flip,pre,off,93
38,1,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,93
39,1,dot,polar_bear,polar_bear_mooney_dot_on1,target,regular,pre,on,93
40,1,dot,drill,drill_mooney_dot_on5,target,upside_down,post,on,93
41,1,dot,surfboard,surfboard_mooney_dot_off4,target,horizontal_flip,pre,off,93
42,1,dot,polar_bear,polar_bear_mooney_dot_off2,target,regular,pre,off,93
43,1,recognition,drill,drill_mooney,target,upside_down,post,,93
44,1,recognition,rattlesnake,rattlesnake_mooney,target,upside_down,pre,,93
45,1,recognition,missile,missile_mooney,target,regular,post,,93
46,1,recognition,polar_bear,polar_bear_mooney,target,regular,pre,,93
47,1,recognition,candelabra,candelabra_mooney,target,horizontal_flip,post,,93
48,1,recognition,surfboard,surfboard_mooney,target,horizontal_flip,pre,,93
49,1,recognition,rattlesnake,rattlesnake,target,upside_down,color,,93
50,1,recognition,polar_bear,polar_bear,target,regular,color,,93
51,1,recognition,surfboard,surfboard,target,horizontal_flip,color,,93
52,2,dot,sidecar,sidecar_mooney_dot_off2,target,upside_down,pre,off,93
53,2,dot,surfboard,surfboard_mooney_dot_on7,target,horizontal_flip,post,on,93
54,2,dot,rattlesnake,rattlesnake_mooney_dot_on5,target,upside_down,post,on,93
55,2,dot,polar_bear,polar_bear_mooney_dot_on7,target,regular,post,on,93
56,2,dot,surfboard,surfboard_mooney_dot_on5,target,horizontal_flip,post,on,93
57,2,dot,garlic,garlic_mooney_dot_off4,target,horizontal_flip,pre,off,93
58,2,dot,sidecar,sidecar_mooney_dot_on3,target,upside_down,pre,on,93
59,2,dot,polar_bear,polar_bear_mooney_dot_on5,target,regular,post,on,93
60,2,dot,sidecar,sidecar_mooney_dot_on1,target,upside_down,pre,on,93
61,2,dot,garlic,garlic_mooney_dot_on1,target,horizontal_flip,pre,on,93
62,2,dot,polar_bear,polar_bear_mooney_dot_off6,target,regular,post,off,93
63,2,dot,surfboard,surfboard_mooney_dot_off6,target,horizontal_flip,post,off,93
64,2,dot,rattlesnake,rattlesnake_mooney_dot_off8,target,upside_down,post,off,93
65,2,dot,garlic,garlic_mooney_dot_off2,target,horizontal_flip,pre,off,93
66,2,dot,scarf,scarf_mooney_dot_off2,target,regular,pre,off,93
