trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,banana_peel,banana_peel_mooney_dot_off4,target,horizontal_flip,pre,off,15
2,0,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,upside_down,pre,on,15
3,0,dot,snail,snail_mooney_dot_off2,target,regular,pre,off,15
4,0,dot,banana_peel,banana_peel_mooney_dot_on1,target,horizontal_flip,pre,on,15
5,0,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,upside_down,pre,off,15
6,0,dot,snail,snail_mooney_dot_on3,target,regular,pre,on,15
7,0,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,upside_down,pre,on,15
8,0,dot,snail,snail_mooney_dot_on1,target,regular,pre,on,15
9,0,dot,banana_peel,banana_peel_mooney_dot_on3,target,horizontal_flip,pre,on,15
10,0,dot,snail,snail_mooney_dot_off4,target,regular,pre,off,15
11,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,15
12,0,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,15
13,0,recognition,snail,snail_mooney,target,regular,pre,,15
14,0,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,,15
15,0,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,pre,,15
16,0,recognition,snail,snail,target,regular,color,,15
17,0,recognition,peanut_butter,peanut_butter,target,upside_down,color,,15
18,0,recognition,banana_peel,banana_peel,target,horizontal_flip,color,,15
19,1,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,15
20,1,dot,banana_peel,banana_peel_mooney_dot_off6,target,horizontal_flip,post,off,15
21,1,dot,gutter,gutter_mooney_dot_off4,target,horizontal_flip,pre,off,15
22,1,dot,snail,snail_mooney_dot_on5,target,regular,post,on,15
23,1,dot,peanut_butter,peanut_butter_mooney_dot_on7,target,upside_down,post,on,15
24,1,dot,banana_peel,banana_peel_mooney_dot_off8,target,horizontal_flip,post,off,15
25,1,dot,parking_meter,parking_meter_mooney_dot_off2,target,upside_down,pre,off,15
26,1,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,upside_down,post,off,15
27,1,dot,banana_peel,banana_peel_mooney_dot_on7,target,horizontal_flip,post,on,15
28,1,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,15
29,1,dot,snail,snail_mooney_dot_off8,target,regular,post,off,15
30,1,dot,peanut_butter,peanut_butter_mooney_dot_off8,target,upside_down,post,off,15
31,1,dot,gutter,gutter_mooney_dot_off2,target,horizontal_flip,pre,off,15
32,1,dot,banana_peel,banana_peel_mooney_dot_on5,target,horizontal_flip,post,on,15
33,1,dot,snail,snail_mooney_dot_on7,target,regular,post,on,15
34,1,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,15
35,1,dot,peanut_butter,peanut_butter_mooney_dot_on5,target,upside_down,post,on,15
36,1,dot,snail,snail_mooney_dot_off6,target,regular,post,off,15
37,1,dot,parking_meter,parking_meter_mooney_dot_on3,target,upside_down,pre,on,15
38,1,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,15
39,1,dot,parking_meter,parking_meter_mooney_dot_off4,target,upside_down,pre,off,15
