trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,68
2,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,horizontal_flip,pre,on,68
3,0,dot,drill,drill_mooney_dot_off2,target,regular,pre,off,68
4,0,dot,puffin,puffin_mooney_dot_on1,target,upside_down,pre,on,68
5,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,horizontal_flip,pre,off,68
6,0,dot,puffin,puffin_mooney_dot_off2,target,upside_down,pre,off,68
7,0,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,68
8,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,horizontal_flip,pre,off,68
9,0,dot,puffin,puffin_mooney_dot_off4,target,upside_down,pre,off,68
10,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,horizontal_flip,pre,on,68
11,0,dot,drill,drill_mooney_dot_on1,target,regular,pre,on,68
12,0,dot,puffin,puffin_mooney_dot_on3,target,upside_down,pre,on,68
13,0,recognition,drill,drill_mooney,target,regular,pre,,68
14,0,recognition,hot-water_bottle,hot-water_bottle_mooney,target,horizontal_flip,pre,,68
15,0,recognition,puffin,puffin_mooney,target,upside_down,pre,,68
16,0,recognition,drill,drill,target,regular,color,,68
17,0,recognition,hot-water_bottle,hot-water_bottle,target,horizontal_flip,color,,68
18,0,recognition,puffin,puffin,target,upside_down,color,,68
19,1,dot,drill,drill_mooney_dot_off6,target,regular,post,off,68
20,1,dot,rattlesnake,rattlesnake_mooney_dot_off2,target,horizontal_flip,pre,off,68
21,1,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,68
22,1,dot,puffin,puffin_mooney_dot_on7,target,upside_down,post,on,68
23,1,dot,rattlesnake,rattlesnake_mooney_dot_off4,target,horizontal_flip,pre,off,68
24,1,dot,drill,drill_mooney_dot_on7,target,regular,post,on,68
25,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off6,target,horizontal_flip,post,off,68
26,1,dot,buoy,buoy_mooney_dot_on3,target,regular,pre,on,68
27,1,dot,drill,drill_mooney_dot_on5,target,regular,post,on,68
28,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off8,target,horizontal_flip,post,off,68
29,1,dot,puffin,puffin_mooney_dot_off8,target,upside_down,post,off,68
30,1,dot,buoy,buoy_mooney_dot_off4,target,regular,pre,off,68
31,1,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,68
32,1,dot,rattlesnake,rattlesnake_mooney_dot_on3,target,horizontal_flip,pre,on,68
33,1,dot,puffin,puffin_mooney_dot_on5,target,upside_down,post,on,68
34,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on7,target,horizontal_flip,post,on,68
35,1,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,68
36,1,dot,buoy,buoy_mooney_dot_on1,target,regular,pre,on,68
