trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,grasshopper,grasshopper_mooney_dot_on3,target,regular,pre,on,50
2,0,dot,puddle,puddle_mooney_dot_on1,target,horizontal_flip,pre,on,50
3,0,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,50
4,0,dot,grasshopper,grasshopper_mooney_dot_on1,target,regular,pre,on,50
5,0,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,50
6,0,dot,grasshopper,grasshopper_mooney_dot_off4,target,regular,pre,off,50
7,0,dot,aloe,aloe_mooney_dot_on3,target,upside_down,pre,on,50
8,0,dot,puddle,puddle_mooney_dot_off4,target,horizontal_flip,pre,off,50
9,0,dot,grasshopper,grasshopper_mooney_dot_off2,target,regular,pre,off,50
10,0,dot,puddle,puddle_mooney_dot_on3,target,horizontal_flip,pre,on,50
11,0,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,50
12,0,dot,puddle,puddle_mooney_dot_off2,target,horizontal_flip,pre,off,50
13,0,recognition,aloe,aloe_mooney,target,upside_down,pre,,50
14,0,recognition,puddle,puddle_mooney,target,horizontal_flip,pre,,50
15,0,recognition,grasshopper,grasshopper_mooney,target,regular,pre,,50
16,0,recognition,aloe,aloe,target,upside_down,color,,50
17,0,recognition,puddle,puddle,target,horizontal_flip,color,,50
18,0,recognition,grasshopper,grasshopper,target,regular,color,,50
19,1,dot,snail,snail_mooney_dot_off4,target,regular,pre,off,50
20,1,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,50
21,1,dot,snail,snail_mooney_dot_off2,target,regular,pre,off,50
22,1,dot,steak,steak_mooney_dot_on1,target,horizontal_flip,pre,on,50
23,1,dot,puddle,puddle_mooney_dot_on7,target,horizontal_flip,post,on,50
24,1,dot,grasshopper,grasshopper_mooney_dot_off8,target,regular,post,off,50
25,1,dot,pedal,pedal_mooney_dot_off2,target,upside_down,pre,off,50
26,1,dot,puddle,puddle_mooney_dot_off6,target,horizontal_flip,post,off,50
27,1,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,50
28,1,dot,snail,snail_mooney_dot_on1,target,regular,pre,on,50
29,1,dot,pedal,pedal_mooney_dot_on1,target,upside_down,pre,on,50
30,1,dot,snail,snail_mooney_dot_on3,target,regular,pre,on,50
31,1,dot,grasshopper,grasshopper_mooney_dot_on7,target,regular,post,on,50
32,1,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,50
33,1,dot,steak,steak_mooney_dot_off4,target,horizontal_flip,pre,off,50
34,1,dot,puddle,puddle_mooney_dot_off8,target,horizontal_flip,post,off,50
35,1,dot,grasshopper,grasshopper_mooney_dot_off6,target,regular,post,off,50
36,1,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,50
37,1,dot,puddle,puddle_mooney_dot_on5,target,horizontal_flip,post,on,50
38,1,dot,pedal,pedal_mooney_dot_off4,target,upside_down,pre,off,50
39,1,dot,steak,steak_mooney_dot_off2,target,horizontal_flip,pre,off,50
40,1,dot,pedal,pedal_mooney_dot_on3,target,upside_down,pre,on,50
41,1,dot,steak,steak_mooney_dot_on3,target,horizontal_flip,pre,on,50
42,1,dot,grasshopper,grasshopper_mooney_dot_on5,target,regular,post,on,50
43,1,recognition,aloe,aloe_mooney,target,upside_down,post,,50
44,1,recognition,snail,snail_mooney,target,regular,pre,,50
45,1,recognition,puddle,puddle_mooney,target,horizontal_flip,post,,50
46,1,recognition,steak,steak_mooney,target,horizontal_flip,pre,,50
47,1,recognition,pedal,pedal_mooney,target,upside_down,pre,,50
48,1,recognition,grasshopper,grasshopper_mooney,target,regular,post,,50
49,1,recognition,steak,steak,target,horizontal_flip,color,,50
50,1,recognition,pedal,pedal,target,upside_down,color,,50
51,1,recognition,snail,snail,target,regular,color,,50
52,2,dot,banana_peel,banana_peel_mooney_dot_on3,target,regular,pre,on,50
53,2,dot,surfboard,surfboard_mooney_dot_on1,target,upside_down,pre,on,50
54,2,dot,snail,snail_mooney_dot_off6,target,regular,post,off,50
55,2,dot,banana_peel,banana_peel_mooney_dot_off4,target,regular,pre,off,50
56,2,dot,steak,steak_mooney_dot_off6,target,horizontal_flip,post,off,50
57,2,dot,surfboard,surfboard_mooney_dot_off4,target,upside_down,pre,off,50
58,2,dot,backpack,backpack_mooney_dot_on1,target,horizontal_flip,pre,on,50
