trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,drill,drill_mooney_dot_off2,target,regular,pre,off,32
2,0,dot,punching_bag,punching_bag_mooney_dot_off2,target,upside_down,pre,off,32
3,0,dot,missile,missile_mooney_dot_on3,target,horizontal_flip,pre,on,32
4,0,dot,drill,drill_mooney_dot_on1,target,regular,pre,on,32
5,0,dot,missile,missile_mooney_dot_on1,target,horizontal_flip,pre,on,32
6,0,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,32
7,0,dot,missile,missile_mooney_dot_off4,target,horizontal_flip,pre,off,32
8,0,dot,punching_bag,punching_bag_mooney_dot_off4,target,upside_down,pre,off,32
9,0,dot,missile,missile_mooney_dot_off2,target,horizontal_flip,pre,off,32
10,0,dot,punching_bag,punching_bag_mooney_dot_on3,target,upside_down,pre,on,32
11,0,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,32
12,0,dot,punching_bag,punching_bag_mooney_dot_on1,target,upside_down,pre,on,32
13,0,recognition,missile,missile_mooney,target,horizontal_flip,pre,,32
14,0,recognition,drill,drill_mooney,target,regular,pre,,32
15,0,recognition,punching_bag,punching_bag_mooney,target,upside_down,pre,,32
16,0,recognition,missile,missile,target,horizontal_flip,color,,32
17,0,recognition,drill,drill,target,regular,color,,32
18,0,recognition,punching_bag,punching_bag,target,upside_down,color,,32
19,1,dot,drill,drill_mooney_dot_off8,target,regular,post,off,32
20,1,dot,missile,missile_mooney_dot_on7,target,horizontal_flip,post,on,32
21,1,dot,eclair,eclair_mooney_dot_on3,target,regular,pre,on,32
22,1,dot,drill,drill_mooney_dot_on5,target,regular,post,on,32
23,1,dot,gutter,gutter_mooney_dot_on3,target,upside_down,pre,on,32
24,1,dot,missile,missile_mooney_dot_off8,target,horizontal_flip,post,off,32
25,1,dot,egg_roll,egg_roll_mooney_dot_off2,target,horizontal_flip,pre,off,32
26,1,dot,eclair,eclair_mooney_dot_on1,target,regular,pre,on,32
27,1,dot,punching_bag,punching_bag_mooney_dot_off8,target,upside_down,post,off,32
28,1,dot,gutter,gutter_mooney_dot_off2,target,upside_down,pre,off,32
29,1,dot,egg_roll,egg_roll_mooney_dot_on1,target,horizontal_flip,pre,on,32
30,1,dot,eclair,eclair_mooney_dot_off4,target,regular,pre,off,32
31,1,dot,egg_roll,egg_roll_mooney_dot_on3,target,horizontal_flip,pre,on,32
32,1,dot,eclair,eclair_mooney_dot_off2,target,regular,pre,off,32
33,1,dot,drill,drill_mooney_dot_off6,target,regular,post,off,32
34,1,dot,punching_bag,punching_bag_mooney_dot_off6,target,upside_down,post,off,32
35,1,dot,egg_roll,egg_roll_mooney_dot_off4,target,horizontal_flip,pre,off,32
36,1,dot,gutter,gutter_mooney_dot_off4,target,upside_down,pre,off,32
37,1,dot,punching_bag,punching_bag_mooney_dot_on5,target,upside_down,post,on,32
38,1,dot,missile,missile_mooney_dot_off6,target,horizontal_flip,post,off,32
39,1,dot,punching_bag,punching_bag_mooney_dot_on7,target,upside_down,post,on,32
40,1,dot,missile,missile_mooney_dot_on5,target,horizontal_flip,post,on,32
41,1,dot,drill,drill_mooney_dot_on7,target,regular,post,on,32
42,1,dot,gutter,gutter_mooney_dot_on1,target,upside_down,pre,on,32
43,1,recognition,eclair,eclair_mooney,target,regular,pre,,32
44,1,recognition,drill,drill_mooney,target,regular,post,,32
45,1,recognition,missile,missile_mooney,target,horizontal_flip,post,,32
46,1,recognition,punching_bag,punching_bag_mooney,target,upside_down,post,,32
47,1,recognition,egg_roll,egg_roll_mooney,target,horizontal_flip,pre,,32
48,1,recognition,gutter,gutter_mooney,target,upside_down,pre,,32
