trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,sidecar,sidecar_mooney_dot_off4,target,horizontal_flip,pre,off,6
2,0,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,6
3,0,dot,grasshopper,grasshopper_mooney_dot_off4,target,upside_down,pre,off,6
4,0,dot,sidecar,sidecar_mooney_dot_on3,target,horizontal_flip,pre,on,6
5,0,dot,grasshopper,grasshopper_mooney_dot_on3,target,upside_down,pre,on,6
6,0,dot,sidecar,sidecar_mooney_dot_on1,target,horizontal_flip,pre,on,6
7,0,dot,grasshopper,grasshopper_mooney_dot_on1,target,upside_down,pre,on,6
8,0,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,6
9,0,dot,sidecar,sidecar_mooney_dot_off2,target,horizontal_flip,pre,off,6
10,0,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,6
11,0,dot,grasshopper,grasshopper_mooney_dot_off2,target,upside_down,pre,off,6
12,0,dot,egg_roll,egg_roll_mooney_dot_off2,target,regular,pre,off,6
13,0,recognition,grasshopper,grasshopper_mooney,target,upside_down,pre,,6
14,0,recognition,sidecar,sidecar_mooney,target,horizontal_flip,pre,,6
15,0,recognition,egg_roll,egg_roll_mooney,target,regular,pre,,6
16,0,recognition,sidecar,sidecar,target,horizontal_flip,color,,6
17,0,recognition,egg_roll,egg_roll,target,regular,color,,6
18,0,recognition,grasshopper,grasshopper,target,upside_down,color,,6
19,1,dot,bullet,bullet_mooney_dot_off2,target,horizontal_flip,pre,off,6
20,1,dot,steak,steak_mooney_dot_off2,target,regular,pre,off,6
21,1,dot,grasshopper,grasshopper_mooney_dot_off6,target,upside_down,post,off,6
22,1,dot,sidecar,sidecar_mooney_dot_on5,target,horizontal_flip,post,on,6
23,1,dot,bullet,bullet_mooney_dot_on3,target,horizontal_flip,pre,on,6
24,1,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,upside_down,pre,off,6
25,1,dot,steak,steak_mooney_dot_on3,target,regular,pre,on,6
26,1,dot,egg_roll,egg_roll_mooney_dot_on7,target,regular,post,on,6
27,1,dot,grasshopper,grasshopper_mooney_dot_on7,target,upside_down,post,on,6
28,1,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,upside_down,pre,on,6
29,1,dot,steak,steak_mooney_dot_on1,target,regular,pre,on,6
30,1,dot,sidecar,sidecar_mooney_dot_on7,target,horizontal_flip,post,on,6
31,1,dot,egg_roll,egg_roll_mooney_dot_off8,target,regular,post,off,6
32,1,dot,sidecar,sidecar_mooney_dot_off8,target,horizontal_flip,post,off,6
33,1,dot,egg_roll,egg_roll_mooney_dot_on5,target,regular,post,on,6
34,1,dot,steak,steak_mooney_dot_off4,target,regular,pre,off,6
35,1,dot,sidecar,sidecar_mooney_dot_off6,target,horizontal_flip,post,off,6
36,1,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,upside_down,pre,on,6
37,1,dot,bullet,bullet_mooney_dot_off4,target,horizontal_flip,pre,off,6
38,1,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,6
39,1,dot,grasshopper,grasshopper_mooney_dot_off8,target,upside_down,post,off,6
40,1,dot,bullet,bullet_mooney_dot_on1,target,horizontal_flip,pre,on,6
41,1,dot,grasshopper,grasshopper_mooney_dot_on5,target,upside_down,post,on,6
42,1,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,6
43,1,recognition,sidecar,sidecar_mooney,target,horizontal_flip,post,,6
44,1,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,pre,,6
45,1,recognition,egg_roll,egg_roll_mooney,target,regular,post,,6
46,1,recognition,steak,steak_mooney,target,regular,pre,,6
47,1,recognition,grasshopper,grasshopper_mooney,target,upside_down,post,,6
48,1,recognition,bullet,bullet_mooney,target,horizontal_flip,pre,,6
49,1,recognition,peanut_butter,peanut_butter,target,upside_down,color,,6
50,1,recognition,steak,steak,target,regular,color,,6
51,1,recognition,bullet,bullet,target,horizontal_flip,color,,6
52,2,dot,carriage,carriage_mooney_dot_on3,target,regular,pre,on,6
53,2,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,upside_down,post,off,6
54,2,dot,bullet,bullet_mooney_dot_on7,target,horizontal_flip,post,on,6
55,2,dot,carriage,carriage_mooney_dot_off4,target,regular,pre,off,6
56,2,dot,steak,steak_mooney_dot_off6,target,regular,post,off,6
57,2,dot,magnifier,magnifier_mooney_dot_off4,target,upside_down,pre,off,6
58,2,dot,bullet,bullet_mooney_dot_on5,target,horizontal_flip,post,on,6
59,2,dot,magnifier,magnifier_mooney_dot_on3,target,upside_down,pre,on,6
60,2,dot,steak,steak_mooney_dot_on5,target,regular,post,on,6
61,2,dot,carriage,carriage_mooney_dot_on1,target,regular,pre,on,6
62,2,dot,bullet,bullet_mooney_dot_off6,target,horizontal_flip,post,off,6
63,2,dot,surfboard,surfboard_mooney_dot_off4,target,horizontal_flip,pre,off,6
64,2,dot,peanut_butter,peanut_butter_mooney_dot_on7,target,upside_down,post,on,6
65,2,dot,surfboard,surfboard_mooney_dot_on3,target,horizontal_flip,pre,on,6
66,2,dot,peanut_butter,peanut_butter_mooney_dot_off8,target,upside_down,post,off,6
67,2,dot,magnifier,magnifier_mooney_dot_off2,target,upside_down,pre,off,6
68,2,dot,surfboard,surfboard_mooney_dot_on1,target,horizontal_flip,pre,on,6
69,2,dot,steak,steak_mooney_dot_on7,target,regular,post,on,6
70,2,dot,peanut_butter,peanut_butter_mooney_dot_on5,target,upside_down,post,on,6
71,2,dot,surfboard,surfboard_mooney_dot_off2,target,horizontal_flip,pre,off,6
72,2,dot,carriage,carriage_mooney_dot_off2,target,regular,pre,off,6
73,2,dot,bullet,bullet_mooney_dot_off8,target,horizontal_flip,post,off,6
74,2,dot,steak,steak_mooney_dot_off8,target,regular,post,off,6
75,2,dot,magnifier,magnifier_mooney_dot_on1,target,upside_down,pre,on,6
76,2,recognition,bullet,bullet_mooney,target,horizontal_flip,post,,6
77,2,recognition,carriage,carriage_mooney,target,regular,pre,,6
78,2,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,post,,6
79,2,recognition,magnifier,magnifier_mooney,target,upside_down,pre,,6
