trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,puffin,puffin_mooney_dot_off2,target,horizontal_flip,pre,off,1
2,0,dot,polar_bear,polar_bear_mooney_dot_on3,target,regular,pre,on,1
3,0,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,1
4,0,dot,polar_bear,polar_bear_mooney_dot_off4,target,regular,pre,off,1
5,0,dot,puffin,puffin_mooney_dot_on1,target,horizontal_flip,pre,on,1
6,0,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,1
7,0,dot,puffin,puffin_mooney_dot_on3,target,horizontal_flip,pre,on,1
8,0,dot,steak,steak_mooney_dot_on3,target,upside_down,pre,on,1
9,0,dot,polar_bear,polar_bear_mooney_dot_off2,target,regular,pre,off,1
10,0,dot,puffin,puffin_mooney_dot_off4,target,horizontal_flip,pre,off,1
11,0,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,1
12,0,dot,polar_bear,polar_bear_mooney_dot_on1,target,regular,pre,on,1
13,0,recognition,puffin,puffin_mooney,target,horizontal_flip,pre,,1
14,0,recognition,steak,steak_mooney,target,upside_down,pre,,1
15,0,recognition,polar_bear,polar_bear_mooney,target,regular,pre,,1
16,0,recognition,puffin,puffin,target,horizontal_flip,color,,1
17,0,recognition,polar_bear,polar_bear,target,regular,color,,1
18,0,recognition,steak,steak,target,upside_down,color,,1
19,1,dot,puffin,puffin_mooney_dot_off8,target,horizontal_flip,post,off,1
20,1,dot,football_helmet,football_helmet_mooney_dot_on1,target,regular,pre,on,1
21,1,dot,steak,steak_mooney_dot_off8,target,upside_down,post,off,1
22,1,dot,mannequin,mannequin_mooney_dot_off4,target,horizontal_flip,pre,off,1
23,1,dot,football_helmet,football_helmet_mooney_dot_off2,target,regular,pre,off,1
24,1,dot,dumbbell,dumbbell_mooney_dot_on1,target,upside_down,pre,on,1
25,1,dot,football_helmet,football_helmet_mooney_dot_off4,target,regular,pre,off,1
26,1,dot,polar_bear,polar_bear_mooney_dot_on5,target,regular,post,on,1
27,1,dot,dumbbell,dumbbell_mooney_dot_off4,target,upside_down,pre,off,1
28,1,dot,steak,steak_mooney_dot_off6,target,upside_down,post,off,1
29,1,dot,mannequin,mannequin_mooney_dot_on3,target,horizontal_flip,pre,on,1
30,1,dot,polar_bear,polar_bear_mooney_dot_on7,target,regular,post,on,1
31,1,dot,dumbbell,dumbbell_mooney_dot_on3,target,upside_down,pre,on,1
32,1,dot,football_helmet,football_helmet_mooney_dot_on3,target,regular,pre,on,1
33,1,dot,dumbbell,dumbbell_mooney_dot_off2,target,upside_down,pre,off,1
34,1,dot,puffin,puffin_mooney_dot_on5,target,horizontal_flip,post,on,1
35,1,dot,mannequin,mannequin_mooney_dot_off2,target,horizontal_flip,pre,off,1
36,1,dot,steak,steak_mooney_dot_on7,target,upside_down,post,on,1
37,1,dot,puffin,puffin_mooney_dot_off6,target,horizontal_flip,post,off,1
38,1,dot,polar_bear,polar_bear_mooney_dot_off6,target,regular,post,off,1
39,1,dot,steak,steak_mooney_dot_on5,target,upside_down,post,on,1
40,1,dot,mannequin,mannequin_mooney_dot_on1,target,horizontal_flip,pre,on,1
41,1,dot,puffin,puffin_mooney_dot_on7,target,horizontal_flip,post,on,1
42,1,dot,polar_bear,polar_bear_mooney_dot_off8,target,regular,post,off,1
43,1,recognition,dumbbell,dumbbell_mooney,target,upside_down,pre,,1
44,1,recognition,mannequin,mannequin_mooney,target,horizontal_flip,pre,,1
45,1,recognition,puffin,puffin_mooney,target,horizontal_flip,post,,1
46,1,recognition,football_helmet,football_helmet_mooney,target,regular,pre,,1
47,1,recognition,polar_bear,polar_bear_mooney,target,regular,post,,1
48,1,recognition,steak,steak_mooney,target,upside_down,post,,1
49,1,recognition,mannequin,mannequin,target,horizontal_flip,color,,1
50,1,recognition,football_helmet,football_helmet,target,regular,color,,1
51,1,recognition,dumbbell,dumbbell,target,upside_down,color,,1
52,2,dot,snail,snail_mooney_dot_on1,target,horizontal_flip,pre,on,1
53,2,dot,magnifier,magnifier_mooney_dot_on3,target,upside_down,pre,on,1
54,2,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,regular,pre,on,1
55,2,dot,football_helmet,football_helmet_mooney_dot_on5,target,regular,post,on,1
56,2,dot,dumbbell,dumbbell_mooney_dot_off6,target,upside_down,post,off,1
57,2,dot,football_helmet,football_helmet_mooney_dot_on7,target,regular,post,on,1
58,2,dot,mannequin,mannequin_mooney_dot_off8,target,horizontal_flip,post,off,1
59,2,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,regular,pre,off,1
60,2,dot,mannequin,mannequin_mooney_dot_off6,target,horizontal_flip,post,off,1
61,2,dot,magnifier,magnifier_mooney_dot_off2,target,upside_down,pre,off,1
62,2,dot,mannequin,mannequin_mooney_dot_on7,target,horizontal_flip,post,on,1
63,2,dot,football_helmet,football_helmet_mooney_dot_off6,target,regular,post,off,1
64,2,dot,dumbbell,dumbbell_mooney_dot_on5,target,upside_down,post,on,1
65,2,dot,mannequin,mannequin_mooney_dot_on5,target,horizontal_flip,post,on,1
66,2,dot,football_helmet,football_helmet_mooney_dot_off8,target,regular,post,off,1
67,2,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,regular,pre,off,1
68,2,dot,snail,snail_mooney_dot_off2,target,horizontal_flip,pre,off,1
69,2,dot,dumbbell,dumbbell_mooney_dot_off8,target,upside_down,post,off,1
70,2,dot,snail,snail_mooney_dot_off4,target,horizontal_flip,pre,off,1
71,2,dot,dumbbell,dumbbell_mooney_dot_on7,target,upside_down,post,on,1
72,2,dot,magnifier,magnifier_mooney_dot_on1,target,upside_down,pre,on,1
73,2,dot,snail,snail_mooney_dot_on3,target,horizontal_flip,pre,on,1
74,2,dot,magnifier,magnifier_mooney_dot_off4,target,upside_down,pre,off,1
75,2,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,regular,pre,on,1
76,2,recognition,dumbbell,dumbbell_mooney,target,upside_down,post,,1
77,2,recognition,mannequin,mannequin_mooney,target,horizontal_flip,post,,1
78,2,recognition,snail,snail_mooney,target,horizontal_flip,pre,,1
79,2,recognition,peanut_butter,peanut_butter_mooney,target,regular,pre,,1
80,2,recognition,football_helmet,football_helmet_mooney,target,regular,post,,1
81,2,recognition,magnifier,magnifier_mooney,target,upside_down,pre,,1
82,2,recognition,snail,snail,target,horizontal_flip,color,,1
83,2,recognition,peanut_butter,peanut_butter,target,regular,color,,1
84,2,recognition,magnifier,magnifier,target,upside_down,color,,1
85,3,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,regular,post,off,1
