trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,gutter,gutter_mooney_dot_off4,target,horizontal_flip,pre,off,67
2,0,dot,puddle,puddle_mooney_dot_off4,target,upside_down,pre,off,67
3,0,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,regular,pre,on,67
4,0,dot,gutter,gutter_mooney_dot_on1,target,horizontal_flip,pre,on,67
5,0,dot,shears,shears_mooney_dot_on1,target,regular,pre,on,67
6,0,dot,puddle,puddle_mooney_dot_on1,target,upside_down,pre,on,67
7,0,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,regular,pre,off,67
8,0,dot,shears,shears_mooney_dot_on3,target,regular,pre,on,67
9,0,dot,puddle,puddle_mooney_dot_on3,target,upside_down,pre,on,67
10,0,dot,shears,shears_mooney_dot_off2,target,regular,pre,off,67
11,0,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,regular,pre,off,67
12,0,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,67
13,0,dot,shears,shears_mooney_dot_off4,target,regular,pre,off,67
14,0,dot,puddle,puddle_mooney_dot_off2,target,upside_down,pre,off,67
15,0,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,regular,pre,on,67
16,0,dot,gutter,gutter_mooney_dot_off2,target,horizontal_flip,pre,off,67
17,0,recognition,shears,shears_mooney,target,regular,pre,,67
18,0,recognition,puddle,puddle_mooney,target,upside_down,pre,,67
19,0,recognition,gutter,gutter_mooney,target,horizontal_flip,pre,,67
20,0,recognition,lip_gloss,lip_gloss_mooney,catch,regular,pre,,67
21,0,recognition,puddle,puddle,target,upside_down,color,,67
22,0,recognition,shears,shears,target,regular,color,,67
23,0,recognition,gutter,gutter,target,horizontal_flip,color,,67
24,1,dot,puffin,puffin_mooney_dot_on1,target,regular,pre,on,67
25,1,dot,puddle,puddle_mooney_dot_off6,target,upside_down,post,off,67
26,1,dot,shears,shears_mooney_dot_off6,target,regular,post,off,67
27,1,dot,candelabra,candelabra_mooney_dot_off4,target,upside_down,pre,off,67
28,1,dot,bat2,bat2_mooney_dot_off2,target,horizontal_flip,pre,off,67
29,1,dot,lip_gloss,lip_gloss_mooney_dot_off6,catch,regular,post,off,67
30,1,dot,puffin,puffin_mooney_dot_off4,target,regular,pre,off,67
31,1,dot,bat2,bat2_mooney_dot_on1,target,horizontal_flip,pre,on,67
32,1,dot,lip_gloss,lip_gloss_mooney_dot_off8,catch,regular,post,off,67
33,1,dot,gutter,gutter_mooney_dot_off6,target,horizontal_flip,post,off,67
