trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,surfboard,surfboard_mooney_dot_off2,target,upside_down,pre,off,82
2,0,dot,bat2,bat2_mooney_dot_off2,catch,regular,pre,off,82
3,0,dot,missile,missile_mooney_dot_off4,target,regular,pre,off,82
4,0,dot,surfboard,surfboard_mooney_dot_off4,target,upside_down,pre,off,82
5,0,dot,bat2,bat2_mooney_dot_off4,catch,regular,pre,off,82
6,0,dot,carriage,carriage_mooney_dot_off4,target,horizontal_flip,pre,off,82
7,0,dot,missile,missile_mooney_dot_off2,target,regular,pre,off,82
8,0,dot,carriage,carriage_mooney_dot_on1,target,horizontal_flip,pre,on,82
9,0,dot,bat2,bat2_mooney_dot_on3,catch,regular,pre,on,82
10,0,dot,surfboard,surfboard_mooney_dot_on1,target,upside_down,pre,on,82
11,0,dot,missile,missile_mooney_dot_on1,target,regular,pre,on,82
12,0,dot,carriage,carriage_mooney_dot_on3,target,horizontal_flip,pre,on,82
13,0,dot,bat2,bat2_mooney_dot_on1,catch,regular,pre,on,82
14,0,dot,surfboard,surfboard_mooney_dot_on3,target,upside_down,pre,on,82
15,0,dot,carriage,carriage_mooney_dot_off2,target,horizontal_flip,pre,off,82
16,0,dot,missile,missile_mooney_dot_on3,target,regular,pre,on,82
17,0,recognition,carriage,carriage_mooney,target,horizontal_flip,pre,,82
18,0,recognition,bat2,bat2_mooney,catch,regular,pre,,82
19,0,recognition,surfboard,surfboard_mooney,target,upside_down,pre,,82
20,0,recognition,missile,missile_mooney,target,regular,pre,,82
21,0,recognition,carriage,carriage,target,horizontal_flip,color,,82
22,0,recognition,surfboard,surfboard,target,upside_down,color,,82
23,0,recognition,missile,missile,target,regular,color,,82
24,1,dot,snail,snail_mooney_dot_on1,target,regular,pre,on,82
25,1,dot,garlic,garlic_mooney_dot_on1,target,upside_down,pre,on,82
26,1,dot,surfboard,surfboard_mooney_dot_off6,target,upside_down,post,off,82
27,1,dot,snail,snail_mooney_dot_on3,target,regular,pre,on,82
28,1,dot,surfboard,surfboard_mooney_dot_on5,target,upside_down,post,on,82
29,1,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,82
30,1,dot,bat2,bat2_mooney_dot_off6,catch,regular,post,off,82
31,1,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,82
32,1,dot,carriage,carriage_mooney_dot_off8,target,horizontal_flip,post,off,82
33,1,dot,eclair,eclair_mooney_dot_off4,catch,upside_down,pre,off,82
34,1,dot,bat2,bat2_mooney_dot_on5,catch,regular,post,on,82
35,1,dot,puddle,puddle_mooney_dot_off2,target,horizontal_flip,pre,off,82
36,1,dot,bat2,bat2_mooney_dot_on7,catch,regular,post,on,82
37,1,dot,carriage,carriage_mooney_dot_off6,target,horizontal_flip,post,off,82
38,1,dot,eclair,eclair_mooney_dot_on3,catch,upside_down,pre,on,82
39,1,dot,bat2,bat2_mooney_dot_off8,catch,regular,post,off,82
40,1,dot,carriage,carriage_mooney_dot_on5,target,horizontal_flip,post,on,82
41,1,dot,snail,snail_mooney_dot_off4,target,regular,pre,off,82
42,1,dot,missile,missile_mooney_dot_on7,target,regular,post,on,82
43,1,dot,puddle,puddle_mooney_dot_on1,target,horizontal_flip,pre,on,82
44,1,dot,surfboard,surfboard_mooney_dot_on7,target,upside_down,post,on,82
45,1,dot,missile,missile_mooney_dot_on5,target,regular,post,on,82
46,1,dot,puddle,puddle_mooney_dot_off4,target,horizontal_flip,pre,off,82
47,1,dot,missile,missile_mooney_dot_off6,target,regular,post,off,82
48,1,dot,puddle,puddle_mooney_dot_on3,target,horizontal_flip,pre,on,82
49,1,dot,snail,snail_mooney_dot_off2,target,regular,pre,off,82
50,1,dot,eclair,eclair_mooney_dot_on1,catch,upside_down,pre,on,82
51,1,dot,carriage,carriage_mooney_dot_on7,target,horizontal_flip,post,on,82
52,1,dot,garlic,garlic_mooney_dot_off2,target,upside_down,pre,off,82
53,1,dot,eclair,eclair_mooney_dot_off2,catch,upside_down,pre,off,82
54,1,dot,missile,missile_mooney_dot_off8,target,regular,post,off,82
55,1,dot,surfboard,surfboard_mooney_dot_off8,target,upside_down,post,off,82
56,1,recognition,bat2,bat2_mooney,catch,regular,post,,82
57,1,recognition,eclair,eclair_mooney,catch,upside_down,pre,,82
58,1,recognition,carriage,carriage_mooney,target,horizontal_flip,post,,82
59,1,recognition,surfboard,surfboard_mooney,target,upside_down,post,,82
60,1,recognition,garlic,garlic_mooney,target,upside_down,pre,,82
61,1,recognition,puddle,puddle_mooney,target,horizontal_flip,pre,,82
62,1,recognition,missile,missile_mooney,target,regular,post,,82
63,1,recognition,snail,snail_mooney,target,regular,pre,,82
64,1,recognition,garlic,garlic,target,upside_down,color,,82
65,1,recognition,snail,snail,target,regular,color,,82
66,1,recognition,puddle,puddle,target,horizontal_flip,color,,82
67,2,dot,snail,snail_mooney_dot_off6,target,regular,post,off,82
68,2,dot,parking_meter,parking_meter_mooney_dot_on3,target,horizontal_flip,pre,on,82
69,2,dot,garlic,garlic_mooney_dot_off8,target,upside_down,post,off,82
70,2,dot,puddle,puddle_mooney_dot_off6,target,horizontal_flip,post,off,82
71,2,dot,eclair,eclair_mooney_dot_on7,catch,upside_down,post,on,82
72,2,dot,puddle,puddle_mooney_dot_on7,target,horizontal_flip,post,on,82
73,2,dot,garlic,garlic_mooney_dot_off6,target,upside_down,post,off,82
74,2,dot,snail,snail_mooney_dot_on7,target,regular,post,on,82
75,2,dot,garlic,garlic_mooney_dot_on7,target,upside_down,post,on,82
76,2,dot,parking_meter,parking_meter_mooney_dot_off4,target,horizontal_flip,pre,off,82
77,2,dot,sardine,sardine_mooney_dot_on3,target,upside_down,pre,on,82
78,2,dot,parking_meter,parking_meter_mooney_dot_off2,target,horizontal_flip,pre,off,82
79,2,dot,steak,steak_mooney_dot_off4,catch,horizontal_flip,pre,off,82
80,2,dot,eclair,eclair_mooney_dot_off8,catch,upside_down,post,off,82
81,2,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,82
82,2,dot,steak,steak_mooney_dot_on3,catch,horizontal_flip,pre,on,82
83,2,dot,ginger,ginger_mooney_dot_off4,target,regular,pre,off,82
84,2,dot,garlic,garlic_mooney_dot_on5,target,upside_down,post,on,82
85,2,dot,sardine,sardine_mooney_dot_off4,target,upside_down,pre,off,82
86,2,dot,steak,steak_mooney_dot_on1,catch,horizontal_flip,pre,on,82
87,2,dot,ginger,ginger_mooney_dot_on3,target,regular,pre,on,82
88,2,dot,puddle,puddle_mooney_dot_off8,target,horizontal_flip,post,off,82
89,2,dot,snail,snail_mooney_dot_off8,target,regular,post,off,82
90,2,dot,eclair,eclair_mooney_dot_on5,catch,upside_down,post,on,82
91,2,dot,puddle,puddle_mooney_dot_on5,target,horizontal_flip,post,on,82
92,2,dot,ginger,ginger_mooney_dot_on1,target,regular,pre,on,82
93,2,dot,snail,snail_mooney_dot_on5,target,regular,post,on,82
94,2,dot,eclair,eclair_mooney_dot_off6,catch,upside_down,post,off,82
95,2,dot,sardine,sardine_mooney_dot_off2,target,upside_down,pre,off,82
96,2,dot,parking_meter,parking_meter_mooney_dot_on1,target,horizontal_flip,pre,on,82
97,2,dot,sardine,sardine_mooney_dot_on1,target,upside_down,pre,on,82
98,2,dot,steak,steak_mooney_dot_off2,catch,horizontal_flip,pre,off,82
99,2,recognition,garlic,garlic_mooney,target,upside_down,post,,82
100,2,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,pre,,82
101,2,recognition,steak,steak_mooney,catch,horizontal_flip,pre,,82
102,2,recognition,sardine,sardine_mooney,target,upside_down,pre,,82
103,2,recognition,eclair,eclair_mooney,catch,upside_down,post,,82
104,2,recognition,snail,snail_mooney,target,regular,post,,82
105,2,recognition,ginger,ginger_mooney,target,regular,pre,,82
106,2,recognition,puddle,puddle_mooney,target,horizontal_flip,post,,82
107,2,recognition,parking_meter,parking_meter,target,horizontal_flip,color,,82
108,2,recognition,sardine,sardine,target,upside_down,color,,82
109,2,recognition,ginger,ginger,target,regular,color,,82
110,3,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,horizontal_flip,pre,on,82
111,3,dot,ginger,ginger_mooney_dot_on5,target,regular,post,on,82
112,3,dot,lip_gloss,lip_gloss_mooney_dot_on1,target,horizontal_flip,pre,on,82
113,3,dot,ginger,ginger_mooney_dot_off8,target,regular,post,off,82
114,3,dot,sardine,sardine_mooney_dot_on5,target,upside_down,post,on,82
115,3,dot,parking_meter,parking_meter_mooney_dot_off8,target,horizontal_flip,post,off,82
116,3,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,horizontal_flip,pre,off,82
117,3,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,upside_down,pre,on,82
118,3,dot,steak,steak_mooney_dot_on7,catch,horizontal_flip,post,on,82
119,3,dot,parking_meter,parking_meter_mooney_dot_on7,target,horizontal_flip,post,on,82
120,3,dot,sardine,sardine_mooney_dot_off8,target,upside_down,post,off,82
121,3,dot,ginger,ginger_mooney_dot_on7,target,regular,post,on,82
122,3,dot,figurine,figurine_mooney_dot_on1,target,regular,pre,on,82
123,3,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,82
124,3,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,horizontal_flip,pre,off,82
