trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,grasshopper,grasshopper_mooney_dot_on1,target,upside_down,pre,on,21
2,0,dot,garlic,garlic_mooney_dot_on1,target,regular,pre,on,21
3,0,dot,axe,axe_mooney_dot_off4,target,horizontal_flip,pre,off,21
4,0,dot,figurine,figurine_mooney_dot_on1,catch,regular,pre,on,21
5,0,dot,garlic,garlic_mooney_dot_on3,target,regular,pre,on,21
6,0,dot,grasshopper,grasshopper_mooney_dot_off2,target,upside_down,pre,off,21
7,0,dot,figurine,figurine_mooney_dot_on3,catch,regular,pre,on,21
8,0,dot,grasshopper,grasshopper_mooney_dot_on3,target,upside_down,pre,on,21
9,0,dot,axe,axe_mooney_dot_on1,target,horizontal_flip,pre,on,21
10,0,dot,garlic,garlic_mooney_dot_off4,target,regular,pre,off,21
11,0,dot,figurine,figurine_mooney_dot_off2,catch,regular,pre,off,21
12,0,dot,grasshopper,grasshopper_mooney_dot_off4,target,upside_down,pre,off,21
13,0,dot,axe,axe_mooney_dot_on3,target,horizontal_flip,pre,on,21
14,0,dot,garlic,garlic_mooney_dot_off2,target,regular,pre,off,21
15,0,dot,figurine,figurine_mooney_dot_off4,catch,regular,pre,off,21
16,0,dot,axe,axe_mooney_dot_off2,target,horizontal_flip,pre,off,21
17,0,recognition,figurine,figurine_mooney,catch,regular,pre,,21
18,0,recognition,grasshopper,grasshopper_mooney,target,upside_down,pre,,21
19,0,recognition,garlic,garlic_mooney,target,regular,pre,,21
20,0,recognition,axe,axe_mooney,target,horizontal_flip,pre,,21
21,0,recognition,garlic,garlic,target,regular,color,,21
22,0,recognition,grasshopper,grasshopper,target,upside_down,color,,21
23,0,recognition,axe,axe,target,horizontal_flip,color,,21
24,1,dot,bullet,bullet_mooney_dot_off4,target,horizontal_flip,pre,off,21
25,1,dot,grasshopper,grasshopper_mooney_dot_off8,target,upside_down,post,off,21
26,1,dot,garlic,garlic_mooney_dot_off6,target,regular,post,off,21
27,1,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,upside_down,pre,on,21
28,1,dot,figurine,figurine_mooney_dot_on5,catch,regular,post,on,21
29,1,dot,bullet,bullet_mooney_dot_on3,target,horizontal_flip,pre,on,21
30,1,dot,parking_meter,parking_meter_mooney_dot_on1,target,regular,pre,on,21
31,1,dot,figurine,figurine_mooney_dot_off8,catch,regular,post,off,21
32,1,dot,axe,axe_mooney_dot_on5,target,horizontal_flip,post,on,21
33,1,dot,parking_meter,parking_meter_mooney_dot_off2,target,regular,pre,off,21
34,1,dot,garlic,garlic_mooney_dot_off8,target,regular,post,off,21
35,1,dot,axe,axe_mooney_dot_off8,target,horizontal_flip,post,off,21
36,1,dot,grasshopper,grasshopper_mooney_dot_on7,target,upside_down,post,on,21
37,1,dot,garlic,garlic_mooney_dot_on7,target,regular,post,on,21
38,1,dot,puddle,puddle_mooney_dot_on1,catch,upside_down,pre,on,21
39,1,dot,bullet,bullet_mooney_dot_off2,target,horizontal_flip,pre,off,21
40,1,dot,puddle,puddle_mooney_dot_on3,catch,upside_down,pre,on,21
41,1,dot,parking_meter,parking_meter_mooney_dot_on3,target,regular,pre,on,21
42,1,dot,axe,axe_mooney_dot_off6,target,horizontal_flip,post,off,21
43,1,dot,puddle,puddle_mooney_dot_off2,catch,upside_down,pre,off,21
