trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,egg_roll,egg_roll_mooney_dot_off2,target,regular,pre,off,54
2,0,dot,sandal,sandal_mooney_dot_off4,target,horizontal_flip,pre,off,54
3,0,dot,grasshopper,grasshopper_mooney_dot_on1,catch,regular,pre,on,54
4,0,dot,gargoyle,gargoyle_mooney_dot_off4,target,upside_down,pre,off,54
5,0,dot,sandal,sandal_mooney_dot_on3,target,horizontal_flip,pre,on,54
6,0,dot,gargoyle,gargoyle_mooney_dot_on1,target,upside_down,pre,on,54
7,0,dot,grasshopper,grasshopper_mooney_dot_off2,catch,regular,pre,off,54
8,0,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,54
9,0,dot,gargoyle,gargoyle_mooney_dot_off2,target,upside_down,pre,off,54
10,0,dot,grasshopper,grasshopper_mooney_dot_off4,catch,regular,pre,off,54
11,0,dot,gargoyle,gargoyle_mooney_dot_on3,target,upside_down,pre,on,54
12,0,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,54
13,0,dot,sandal,sandal_mooney_dot_on1,target,horizontal_flip,pre,on,54
14,0,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,54
15,0,dot,grasshopper,grasshopper_mooney_dot_on3,catch,regular,pre,on,54
16,0,dot,sandal,sandal_mooney_dot_off2,target,horizontal_flip,pre,off,54
17,0,recognition,gargoyle,gargoyle_mooney,target,upside_down,pre,,54
18,0,recognition,grasshopper,grasshopper_mooney,catch,regular,pre,,54
19,0,recognition,egg_roll,egg_roll_mooney,target,regular,pre,,54
20,0,recognition,sandal,sandal_mooney,target,horizontal_flip,pre,,54
21,0,recognition,gargoyle,gargoyle,target,upside_down,color,,54
22,0,recognition,sandal,sandal,target,horizontal_flip,color,,54
23,0,recognition,egg_roll,egg_roll,target,regular,color,,54
24,1,dot,figurine,figurine_mooney_dot_off2,target,regular,pre,off,54
25,1,dot,puddle,puddle_mooney_dot_off2,target,horizontal_flip,pre,off,54
26,1,dot,grasshopper,grasshopper_mooney_dot_on5,catch,regular,post,on,54
27,1,dot,gargoyle,gargoyle_mooney_dot_off8,target,upside_down,post,off,54
28,1,dot,figurine,figurine_mooney_dot_on1,target,regular,pre,on,54
29,1,dot,missile,missile_mooney_dot_on3,target,upside_down,pre,on,54
30,1,dot,egg_roll,egg_roll_mooney_dot_on5,target,regular,post,on,54
31,1,dot,puddle,puddle_mooney_dot_off4,target,horizontal_flip,pre,off,54
32,1,dot,missile,missile_mooney_dot_off2,target,upside_down,pre,off,54
33,1,dot,bat2,bat2_mooney_dot_on1,catch,upside_down,pre,on,54
34,1,dot,grasshopper,grasshopper_mooney_dot_off6,catch,regular,post,off,54
35,1,dot,bat2,bat2_mooney_dot_off2,catch,upside_down,pre,off,54
36,1,dot,gargoyle,gargoyle_mooney_dot_on7,target,upside_down,post,on,54
37,1,dot,grasshopper,grasshopper_mooney_dot_off8,catch,regular,post,off,54
38,1,dot,egg_roll,egg_roll_mooney_dot_on7,target,regular,post,on,54
39,1,dot,bat2,bat2_mooney_dot_off4,catch,upside_down,pre,off,54
40,1,dot,puddle,puddle_mooney_dot_on3,target,horizontal_flip,pre,on,54
41,1,dot,sandal,sandal_mooney_dot_off8,target,horizontal_flip,post,off,54
42,1,dot,gargoyle,gargoyle_mooney_dot_off6,target,upside_down,post,off,54
43,1,dot,sandal,sandal_mooney_dot_on7,target,horizontal_flip,post,on,54
44,1,dot,figurine,figurine_mooney_dot_on3,target,regular,pre,on,54
45,1,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,54
46,1,dot,bat2,bat2_mooney_dot_on3,catch,upside_down,pre,on,54
47,1,dot,puddle,puddle_mooney_dot_on1,target,horizontal_flip,pre,on,54
48,1,dot,grasshopper,grasshopper_mooney_dot_on7,catch,regular,post,on,54
49,1,dot,missile,missile_mooney_dot_off4,target,upside_down,pre,off,54
50,1,dot,sandal,sandal_mooney_dot_off6,target,horizontal_flip,post,off,54
51,1,dot,figurine,figurine_mooney_dot_off4,target,regular,pre,off,54
52,1,dot,sandal,sandal_mooney_dot_on5,target,horizontal_flip,post,on,54
53,1,dot,egg_roll,egg_roll_mooney_dot_off8,target,regular,post,off,54
54,1,dot,missile,missile_mooney_dot_on1,target,upside_down,pre,on,54
55,1,dot,gargoyle,gargoyle_mooney_dot_on5,target,upside_down,post,on,54
56,1,recognition,grasshopper,grasshopper_mooney,catch,regular,post,,54
57,1,recognition,sandal,sandal_mooney,target,horizontal_flip,post,,54
58,1,recognition,gargoyle,gargoyle_mooney,target,upside_down,post,,54
59,1,recognition,figurine,figurine_mooney,target,regular,pre,,54
60,1,recognition,puddle,puddle_mooney,target,horizontal_flip,pre,,54
61,1,recognition,missile,missile_mooney,target,upside_down,pre,,54
62,1,recognition,bat2,bat2_mooney,catch,upside_down,pre,,54
63,1,recognition,egg_roll,egg_roll_mooney,target,regular,post,,54
64,1,recognition,figurine,figurine,target,regular,color,,54
65,1,recognition,puddle,puddle,target,horizontal_flip,color,,54
66,1,recognition,missile,missile,target,upside_down,color,,54
67,2,dot,bat2,bat2_mooney_dot_on5,catch,upside_down,post,on,54
68,2,dot,eclair,eclair_mooney_dot_on1,target,regular,pre,on,54
69,2,dot,puddle,puddle_mooney_dot_on5,target,horizontal_flip,post,on,54
70,2,dot,eclair,eclair_mooney_dot_off2,target,regular,pre,off,54
71,2,dot,garlic,garlic_mooney_dot_on3,target,horizontal_flip,pre,on,54
72,2,dot,puddle,puddle_mooney_dot_off8,target,horizontal_flip,post,off,54
73,2,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,upside_down,pre,on,54
74,2,dot,figurine,figurine_mooney_dot_on7,target,regular,post,on,54
75,2,dot,missile,missile_mooney_dot_off8,target,upside_down,post,off,54
76,2,dot,snail,snail_mooney_dot_off2,catch,horizontal_flip,pre,off,54
77,2,dot,bat2,bat2_mooney_dot_on7,catch,upside_down,post,on,54
78,2,dot,garlic,garlic_mooney_dot_off2,target,horizontal_flip,pre,off,54
79,2,dot,eclair,eclair_mooney_dot_off4,target,regular,pre,off,54
80,2,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,upside_down,pre,on,54
81,2,dot,figurine,figurine_mooney_dot_off8,target,regular,post,off,54
82,2,dot,snail,snail_mooney_dot_off4,catch,horizontal_flip,pre,off,54
83,2,dot,figurine,figurine_mooney_dot_on5,target,regular,post,on,54
84,2,dot,puddle,puddle_mooney_dot_on7,target,horizontal_flip,post,on,54
85,2,dot,missile,missile_mooney_dot_on5,target,upside_down,post,on,54
86,2,dot,bat2,bat2_mooney_dot_off6,catch,upside_down,post,off,54
87,2,dot,garlic,garlic_mooney_dot_on1,target,horizontal_flip,pre,on,54
88,2,dot,snail,snail_mooney_dot_on1,catch,horizontal_flip,pre,on,54
89,2,dot,missile,missile_mooney_dot_off6,target,upside_down,post,off,54
90,2,dot,puddle,puddle_mooney_dot_off6,target,horizontal_flip,post,off,54
91,2,dot,figurine,figurine_mooney_dot_off6,target,regular,post,off,54
92,2,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,54
93,2,dot,snail,snail_mooney_dot_on3,catch,horizontal_flip,pre,on,54
94,2,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,upside_down,pre,off,54
95,2,dot,bat2,bat2_mooney_dot_off8,catch,upside_down,post,off,54
96,2,dot,eclair,eclair_mooney_dot_on3,target,regular,pre,on,54
97,2,dot,missile,missile_mooney_dot_on7,target,upside_down,post,on,54
98,2,dot,garlic,garlic_mooney_dot_off4,target,horizontal_flip,pre,off,54
99,2,recognition,figurine,figurine_mooney,target,regular,post,,54
100,2,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,pre,,54
101,2,recognition,garlic,garlic_mooney,target,horizontal_flip,pre,,54
102,2,recognition,missile,missile_mooney,target,upside_down,post,,54
103,2,recognition,eclair,eclair_mooney,target,regular,pre,,54
104,2,recognition,snail,snail_mooney,catch,horizontal_flip,pre,,54
105,2,recognition,puddle,puddle_mooney,target,horizontal_flip,post,,54
106,2,recognition,bat2,bat2_mooney,catch,upside_down,post,,54
107,2,recognition,eclair,eclair,target,regular,color,,54
108,2,recognition,garlic,garlic,target,horizontal_flip,color,,54
109,2,recognition,peanut_butter,peanut_butter,target,upside_down,color,,54
110,3,dot,snail,snail_mooney_dot_on5,catch,horizontal_flip,post,on,54
111,3,dot,garlic,garlic_mooney_dot_on5,target,horizontal_flip,post,on,54
112,3,dot,mannequin,mannequin_mooney_dot_off2,target,regular,pre,off,54
113,3,dot,eclair,eclair_mooney_dot_off6,target,regular,post,off,54
114,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,upside_down,pre,on,54
115,3,dot,garlic,garlic_mooney_dot_on7,target,horizontal_flip,post,on,54
116,3,dot,carriage,carriage_mooney_dot_off4,target,horizontal_flip,pre,off,54
117,3,dot,eclair,eclair_mooney_dot_on7,target,regular,post,on,54
118,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,upside_down,pre,on,54
119,3,dot,carriage,carriage_mooney_dot_on1,target,horizontal_flip,pre,on,54
120,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,upside_down,pre,off,54
121,3,dot,mannequin,mannequin_mooney_dot_on3,target,regular,pre,on,54
122,3,dot,eclair,eclair_mooney_dot_on5,target,regular,post,on,54
123,3,dot,garlic,garlic_mooney_dot_off6,target,horizontal_flip,post,off,54
