trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,candelabra,candelabra_mooney_dot_on3,target,upside_down,pre,on,93
2,0,dot,grasshopper,grasshopper_mooney_dot_off2,target,horizontal_flip,pre,off,93
3,0,dot,candelabra,candelabra_mooney_dot_off4,target,upside_down,pre,off,93
4,0,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,regular,pre,on,93
5,0,dot,grasshopper,grasshopper_mooney_dot_off4,target,horizontal_flip,pre,off,93
6,0,dot,backpack,backpack_mooney_dot_on1,catch,regular,pre,on,93
7,0,dot,grasshopper,grasshopper_mooney_dot_on3,target,horizontal_flip,pre,on,93
8,0,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,regular,pre,off,93
9,0,dot,candelabra,candelabra_mooney_dot_off2,target,upside_down,pre,off,93
10,0,dot,backpack,backpack_mooney_dot_off4,catch,regular,pre,off,93
11,0,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,regular,pre,on,93
12,0,dot,grasshopper,grasshopper_mooney_dot_on1,target,horizontal_flip,pre,on,93
13,0,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,regular,pre,off,93
14,0,dot,backpack,backpack_mooney_dot_on3,catch,regular,pre,on,93
15,0,dot,candelabra,candelabra_mooney_dot_on1,target,upside_down,pre,on,93
16,0,dot,backpack,backpack_mooney_dot_off2,catch,regular,pre,off,93
17,0,recognition,grasshopper,grasshopper_mooney,target,horizontal_flip,pre,,93
18,0,recognition,backpack,backpack_mooney,catch,regular,pre,,93
19,0,recognition,candelabra,candelabra_mooney,target,upside_down,pre,,93
20,0,recognition,peanut_butter,peanut_butter_mooney,target,regular,pre,,93
21,0,recognition,candelabra,candelabra,target,upside_down,color,,93
22,0,recognition,peanut_butter,peanut_butter,target,regular,color,,93
23,0,recognition,grasshopper,grasshopper,target,horizontal_flip,color,,93
24,1,dot,bat2,bat2_mooney_dot_on3,target,horizontal_flip,pre,on,93
25,1,dot,sardine,sardine_mooney_dot_off2,target,upside_down,pre,off,93
26,1,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,93
27,1,dot,sardine,sardine_mooney_dot_off4,target,upside_down,pre,off,93
28,1,dot,backpack,backpack_mooney_dot_on7,catch,regular,post,on,93
29,1,dot,dumbbell,dumbbell_mooney_dot_on3,catch,upside_down,pre,on,93
30,1,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,93
31,1,dot,bat2,bat2_mooney_dot_on1,target,horizontal_flip,pre,on,93
32,1,dot,grasshopper,grasshopper_mooney_dot_on7,target,horizontal_flip,post,on,93
33,1,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,93
34,1,dot,bat2,bat2_mooney_dot_off2,target,horizontal_flip,pre,off,93
35,1,dot,candelabra,candelabra_mooney_dot_on5,target,upside_down,post,on,93
36,1,dot,sardine,sardine_mooney_dot_on3,target,upside_down,pre,on,93
37,1,dot,grasshopper,grasshopper_mooney_dot_off6,target,horizontal_flip,post,off,93
38,1,dot,backpack,backpack_mooney_dot_off6,catch,regular,post,off,93
39,1,dot,dumbbell,dumbbell_mooney_dot_on1,catch,upside_down,pre,on,93
40,1,dot,egg_roll,egg_roll_mooney_dot_off2,target,regular,pre,off,93
41,1,dot,peanut_butter,peanut_butter_mooney_dot_off8,target,regular,post,off,93
42,1,dot,sardine,sardine_mooney_dot_on1,target,upside_down,pre,on,93
43,1,dot,peanut_butter,peanut_butter_mooney_dot_on7,target,regular,post,on,93
44,1,dot,candelabra,candelabra_mooney_dot_off6,target,upside_down,post,off,93
45,1,dot,bat2,bat2_mooney_dot_off4,target,horizontal_flip,pre,off,93
46,1,dot,backpack,backpack_mooney_dot_off8,catch,regular,post,off,93
47,1,dot,candelabra,candelabra_mooney_dot_on7,target,upside_down,post,on,93
48,1,dot,peanut_butter,peanut_butter_mooney_dot_on5,target,regular,post,on,93
49,1,dot,dumbbell,dumbbell_mooney_dot_off2,catch,upside_down,pre,off,93
50,1,dot,grasshopper,grasshopper_mooney_dot_on5,target,horizontal_flip,post,on,93
51,1,dot,backpack,backpack_mooney_dot_on5,catch,regular,post,on,93
52,1,dot,dumbbell,dumbbell_mooney_dot_off4,catch,upside_down,pre,off,93
53,1,dot,grasshopper,grasshopper_mooney_dot_off8,target,horizontal_flip,post,off,93
54,1,dot,candelabra,candelabra_mooney_dot_off8,target,upside_down,post,off,93
55,1,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,regular,post,off,93
56,1,recognition,egg_roll,egg_roll_mooney,target,regular,pre,,93
57,1,recognition,dumbbell,dumbbell_mooney,catch,upside_down,pre,,93
58,1,recognition,peanut_butter,peanut_butter_mooney,target,regular,post,,93
59,1,recognition,candelabra,candelabra_mooney,target,upside_down,post,,93
60,1,recognition,grasshopper,grasshopper_mooney,target,horizontal_flip,post,,93
61,1,recognition,sardine,sardine_mooney,target,upside_down,pre,,93
62,1,recognition,bat2,bat2_mooney,target,horizontal_flip,pre,,93
63,1,recognition,backpack,backpack_mooney,catch,regular,post,,93
64,1,recognition,egg_roll,egg_roll,target,regular,color,,93
65,1,recognition,sardine,sardine,target,upside_down,color,,93
66,1,recognition,bat2,bat2,target,horizontal_flip,color,,93
67,2,dot,dumbbell,dumbbell_mooney_dot_off8,catch,upside_down,post,off,93
68,2,dot,banana_peel,banana_peel_mooney_dot_off4,catch,horizontal_flip,pre,off,93
69,2,dot,bat2,bat2_mooney_dot_off8,target,horizontal_flip,post,off,93
70,2,dot,egg_roll,egg_roll_mooney_dot_on5,target,regular,post,on,93
71,2,dot,sardine,sardine_mooney_dot_on5,target,upside_down,post,on,93
72,2,dot,punching_bag,punching_bag_mooney_dot_off4,target,upside_down,pre,off,93
73,2,dot,bat2,bat2_mooney_dot_off6,target,horizontal_flip,post,off,93
74,2,dot,sardine,sardine_mooney_dot_on7,target,upside_down,post,on,93
75,2,dot,egg_roll,egg_roll_mooney_dot_off8,target,regular,post,off,93
76,2,dot,punching_bag,punching_bag_mooney_dot_on1,target,upside_down,pre,on,93
77,2,dot,dumbbell,dumbbell_mooney_dot_on5,catch,upside_down,post,on,93
78,2,dot,banana_peel,banana_peel_mooney_dot_off2,catch,horizontal_flip,pre,off,93
79,2,dot,bat2,bat2_mooney_dot_on7,target,horizontal_flip,post,on,93
80,2,dot,egg_roll,egg_roll_mooney_dot_on7,target,regular,post,on,93
81,2,dot,punching_bag,punching_bag_mooney_dot_on3,target,upside_down,pre,on,93
82,2,dot,banana_peel,banana_peel_mooney_dot_on3,catch,horizontal_flip,pre,on,93
83,2,dot,drill,drill_mooney_dot_off2,target,regular,pre,off,93
84,2,dot,bat2,bat2_mooney_dot_on5,target,horizontal_flip,post,on,93
85,2,dot,sardine,sardine_mooney_dot_off8,target,upside_down,post,off,93
86,2,dot,banana_peel,banana_peel_mooney_dot_on1,catch,horizontal_flip,pre,on,93
87,2,dot,punching_bag,punching_bag_mooney_dot_off2,target,upside_down,pre,off,93
88,2,dot,dumbbell,dumbbell_mooney_dot_on7,catch,upside_down,post,on,93
89,2,dot,bullet,bullet_mooney_dot_off2,target,horizontal_flip,pre,off,93
90,2,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,93
91,2,dot,bullet,bullet_mooney_dot_on1,target,horizontal_flip,pre,on,93
92,2,dot,drill,drill_mooney_dot_on1,target,regular,pre,on,93
93,2,dot,bullet,bullet_mooney_dot_off4,target,horizontal_flip,pre,off,93
94,2,dot,dumbbell,dumbbell_mooney_dot_off6,catch,upside_down,post,off,93
95,2,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,93
96,2,dot,sardine,sardine_mooney_dot_off6,target,upside_down,post,off,93
97,2,dot,bullet,bullet_mooney_dot_on3,target,horizontal_flip,pre,on,93
98,2,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,93
99,2,recognition,sardine,sardine_mooney,target,upside_down,post,,93
100,2,recognition,dumbbell,dumbbell_mooney,catch,upside_down,post,,93
101,2,recognition,bullet,bullet_mooney,target,horizontal_flip,pre,,93
102,2,recognition,punching_bag,punching_bag_mooney,target,upside_down,pre,,93
103,2,recognition,egg_roll,egg_roll_mooney,target,regular,post,,93
104,2,recognition,bat2,bat2_mooney,target,horizontal_flip,post,,93
105,2,recognition,drill,drill_mooney,target,regular,pre,,93
106,2,recognition,banana_peel,banana_peel_mooney,catch,horizontal_flip,pre,,93
107,2,recognition,bullet,bullet,target,horizontal_flip,color,,93
108,2,recognition,punching_bag,punching_bag,target,upside_down,color,,93
109,2,recognition,drill,drill,target,regular,color,,93
110,3,dot,sandal,sandal_mooney_dot_off4,target,upside_down,pre,off,93
111,3,dot,football_helmet,football_helmet_mooney_dot_off2,target,regular,pre,off,93
112,3,dot,banana_peel,banana_peel_mooney_dot_on5,catch,horizontal_flip,post,on,93
113,3,dot,drill,drill_mooney_dot_off6,target,regular,post,off,93
114,3,dot,football_helmet,football_helmet_mooney_dot_on3,target,regular,pre,on,93
115,3,dot,banana_peel,banana_peel_mooney_dot_on7,catch,horizontal_flip,post,on,93
116,3,dot,punching_bag,punching_bag_mooney_dot_off6,target,upside_down,post,off,93
117,3,dot,banana_peel,banana_peel_mooney_dot_off6,catch,horizontal_flip,post,off,93
118,3,dot,bullet,bullet_mooney_dot_on5,target,horizontal_flip,post,on,93
119,3,dot,punching_bag,punching_bag_mooney_dot_on5,target,upside_down,post,on,93
120,3,dot,bullet,bullet_mooney_dot_on7,target,horizontal_flip,post,on,93
121,3,dot,drill,drill_mooney_dot_on5,target,regular,post,on,93
122,3,dot,sandal,sandal_mooney_dot_on1,target,upside_down,pre,on,93
123,3,dot,sidecar,sidecar_mooney_dot_on3,target,horizontal_flip,pre,on,93
124,3,dot,bullet,bullet_mooney_dot_off8,target,horizontal_flip,post,off,93
125,3,dot,football_helmet,football_helmet_mooney_dot_on1,target,regular,pre,on,93
126,3,dot,sidecar,sidecar_mooney_dot_off2,target,horizontal_flip,pre,off,93
127,3,dot,banana_peel,banana_peel_mooney_dot_off8,catch,horizontal_flip,post,off,93
128,3,dot,football_helmet,football_helmet_mooney_dot_off4,target,regular,pre,off,93
