trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,eclair,eclair_mooney_dot_off2,target,upside_down,pre,off,57
2,0,dot,bullet,bullet_mooney_dot_off4,target,regular,pre,off,57
3,0,dot,banana_peel,banana_peel_mooney_dot_on3,catch,regular,pre,on,57
4,0,dot,eclair,eclair_mooney_dot_on1,target,upside_down,pre,on,57
5,0,dot,bullet,bullet_mooney_dot_on1,target,regular,pre,on,57
6,0,dot,eclair,eclair_mooney_dot_off4,target,upside_down,pre,off,57
7,0,dot,sandal,sandal_mooney_dot_on3,target,horizontal_flip,pre,on,57
8,0,dot,banana_peel,banana_peel_mooney_dot_off4,catch,regular,pre,off,57
9,0,dot,bullet,bullet_mooney_dot_off2,target,regular,pre,off,57
10,0,dot,eclair,eclair_mooney_dot_on3,target,upside_down,pre,on,57
11,0,dot,banana_peel,banana_peel_mooney_dot_off2,catch,regular,pre,off,57
12,0,dot,sandal,sandal_mooney_dot_off4,target,horizontal_flip,pre,off,57
13,0,dot,bullet,bullet_mooney_dot_on3,target,regular,pre,on,57
14,0,dot,sandal,sandal_mooney_dot_off2,target,horizontal_flip,pre,off,57
15,0,dot,banana_peel,banana_peel_mooney_dot_on1,catch,regular,pre,on,57
16,0,dot,sandal,sandal_mooney_dot_on1,target,horizontal_flip,pre,on,57
17,0,recognition,bullet,bullet_mooney,target,regular,pre,,57
18,0,recognition,eclair,eclair_mooney,target,upside_down,pre,,57
19,0,recognition,banana_peel,banana_peel_mooney,catch,regular,pre,,57
20,0,recognition,sandal,sandal_mooney,target,horizontal_flip,pre,,57
21,0,recognition,eclair,eclair,target,upside_down,color,,57
22,0,recognition,sandal,sandal,target,horizontal_flip,color,,57
23,0,recognition,bullet,bullet,target,regular,color,,57
24,1,dot,sandal,sandal_mooney_dot_off6,target,horizontal_flip,post,off,57
25,1,dot,eclair,eclair_mooney_dot_on5,target,upside_down,post,on,57
26,1,dot,scarf,scarf_mooney_dot_off4,target,upside_down,pre,off,57
27,1,dot,pedal,pedal_mooney_dot_off4,target,regular,pre,off,57
