trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,horizontal_flip,pre,off,28
2,0,dot,mannequin,mannequin_mooney_dot_off2,target,regular,pre,off,28
3,0,dot,pomegranate,pomegranate_mooney_dot_off4,catch,regular,pre,off,28
4,0,dot,figurine,figurine_mooney_dot_off4,target,upside_down,pre,off,28
5,0,dot,mannequin,mannequin_mooney_dot_off4,target,regular,pre,off,28
6,0,dot,pomegranate,pomegranate_mooney_dot_on1,catch,regular,pre,on,28
7,0,dot,figurine,figurine_mooney_dot_off2,target,upside_down,pre,off,28
8,0,dot,lip_gloss,lip_gloss_mooney_dot_on1,target,horizontal_flip,pre,on,28
9,0,dot,pomegranate,pomegranate_mooney_dot_off2,catch,regular,pre,off,28
10,0,dot,mannequin,mannequin_mooney_dot_on1,target,regular,pre,on,28
11,0,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,horizontal_flip,pre,on,28
12,0,dot,figurine,figurine_mooney_dot_on1,target,upside_down,pre,on,28
13,0,dot,mannequin,mannequin_mooney_dot_on3,target,regular,pre,on,28
14,0,dot,pomegranate,pomegranate_mooney_dot_on3,catch,regular,pre,on,28
15,0,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,horizontal_flip,pre,off,28
16,0,dot,figurine,figurine_mooney_dot_on3,target,upside_down,pre,on,28
17,0,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,pre,,28
18,0,recognition,figurine,figurine_mooney,target,upside_down,pre,,28
19,0,recognition,pomegranate,pomegranate_mooney,catch,regular,pre,,28
20,0,recognition,mannequin,mannequin_mooney,target,regular,pre,,28
21,0,recognition,lip_gloss,lip_gloss,target,horizontal_flip,color,,28
22,0,recognition,figurine,figurine,target,upside_down,color,,28
23,0,recognition,mannequin,mannequin,target,regular,color,,28
24,1,dot,figurine,figurine_mooney_dot_off6,target,upside_down,post,off,28
25,1,dot,scarf,scarf_mooney_dot_on3,target,upside_down,pre,on,28
26,1,dot,pomegranate,pomegranate_mooney_dot_off6,catch,regular,post,off,28
27,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,horizontal_flip,pre,off,28
28,1,dot,punching_bag,punching_bag_mooney_dot_off2,catch,upside_down,pre,off,28
29,1,dot,figurine,figurine_mooney_dot_on5,target,upside_down,post,on,28
30,1,dot,lip_gloss,lip_gloss_mooney_dot_off6,target,horizontal_flip,post,off,28
31,1,dot,pomegranate,pomegranate_mooney_dot_off8,catch,regular,post,off,28
32,1,dot,punching_bag,punching_bag_mooney_dot_off4,catch,upside_down,pre,off,28
33,1,dot,mannequin,mannequin_mooney_dot_on7,target,regular,post,on,28
34,1,dot,figurine,figurine_mooney_dot_on7,target,upside_down,post,on,28
35,1,dot,grasshopper,grasshopper_mooney_dot_off4,target,regular,pre,off,28
36,1,dot,punching_bag,punching_bag_mooney_dot_on1,catch,upside_down,pre,on,28
37,1,dot,mannequin,mannequin_mooney_dot_on5,target,regular,post,on,28
38,1,dot,grasshopper,grasshopper_mooney_dot_on3,target,regular,pre,on,28
39,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,horizontal_flip,pre,on,28
40,1,dot,grasshopper,grasshopper_mooney_dot_off2,target,regular,pre,off,28
41,1,dot,scarf,scarf_mooney_dot_off2,target,upside_down,pre,off,28
42,1,dot,punching_bag,punching_bag_mooney_dot_on3,catch,upside_down,pre,on,28
43,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,horizontal_flip,pre,off,28
44,1,dot,lip_gloss,lip_gloss_mooney_dot_on7,target,horizontal_flip,post,on,28
45,1,dot,pomegranate,pomegranate_mooney_dot_on5,catch,regular,post,on,28
46,1,dot,scarf,scarf_mooney_dot_on1,target,upside_down,pre,on,28
47,1,dot,pomegranate,pomegranate_mooney_dot_on7,catch,regular,post,on,28
48,1,dot,mannequin,mannequin_mooney_dot_off8,target,regular,post,off,28
49,1,dot,lip_gloss,lip_gloss_mooney_dot_on5,target,horizontal_flip,post,on,28
50,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,horizontal_flip,pre,on,28
51,1,dot,figurine,figurine_mooney_dot_off8,target,upside_down,post,off,28
52,1,dot,lip_gloss,lip_gloss_mooney_dot_off8,target,horizontal_flip,post,off,28
53,1,dot,grasshopper,grasshopper_mooney_dot_on1,target,regular,pre,on,28
54,1,dot,scarf,scarf_mooney_dot_off4,target,upside_down,pre,off,28
55,1,dot,mannequin,mannequin_mooney_dot_off6,target,regular,post,off,28
56,1,recognition,scarf,scarf_mooney,target,upside_down,pre,,28
57,1,recognition,mannequin,mannequin_mooney,target,regular,post,,28
58,1,recognition,punching_bag,punching_bag_mooney,catch,upside_down,pre,,28
59,1,recognition,pomegranate,pomegranate_mooney,catch,regular,post,,28
60,1,recognition,grasshopper,grasshopper_mooney,target,regular,pre,,28
61,1,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,post,,28
62,1,recognition,hot-water_bottle,hot-water_bottle_mooney,target,horizontal_flip,pre,,28
63,1,recognition,figurine,figurine_mooney,target,upside_down,post,,28
64,1,recognition,scarf,scarf,target,upside_down,color,,28
65,1,recognition,hot-water_bottle,hot-water_bottle,target,horizontal_flip,color,,28
66,1,recognition,grasshopper,grasshopper,target,regular,color,,28
67,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off8,target,horizontal_flip,post,off,28
68,2,dot,eclair,eclair_mooney_dot_off4,target,regular,pre,off,28
69,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off6,target,horizontal_flip,post,off,28
70,2,dot,grasshopper,grasshopper_mooney_dot_on5,target,regular,post,on,28
71,2,dot,punching_bag,punching_bag_mooney_dot_off8,catch,upside_down,post,off,28
72,2,dot,eclair,eclair_mooney_dot_on3,target,regular,pre,on,28
73,2,dot,grasshopper,grasshopper_mooney_dot_on7,target,regular,post,on,28
74,2,dot,scarf,scarf_mooney_dot_off6,target,upside_down,post,off,28
75,2,dot,puddle,puddle_mooney_dot_off4,catch,horizontal_flip,pre,off,28
76,2,dot,sardine,sardine_mooney_dot_on1,target,upside_down,pre,on,28
77,2,dot,puddle,puddle_mooney_dot_on1,catch,horizontal_flip,pre,on,28
78,2,dot,punching_bag,punching_bag_mooney_dot_on5,catch,upside_down,post,on,28
79,2,dot,puddle,puddle_mooney_dot_on3,catch,horizontal_flip,pre,on,28
80,2,dot,banana_peel,banana_peel_mooney_dot_on3,target,horizontal_flip,pre,on,28
81,2,dot,sardine,sardine_mooney_dot_off2,target,upside_down,pre,off,28
82,2,dot,scarf,scarf_mooney_dot_on7,target,upside_down,post,on,28
83,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on7,target,horizontal_flip,post,on,28
84,2,dot,sardine,sardine_mooney_dot_off4,target,upside_down,pre,off,28
85,2,dot,eclair,eclair_mooney_dot_on1,target,regular,pre,on,28
86,2,dot,punching_bag,punching_bag_mooney_dot_off6,catch,upside_down,post,off,28
87,2,dot,sardine,sardine_mooney_dot_on3,target,upside_down,pre,on,28
88,2,dot,grasshopper,grasshopper_mooney_dot_off6,target,regular,post,off,28
89,2,dot,banana_peel,banana_peel_mooney_dot_off4,target,horizontal_flip,pre,off,28
90,2,dot,scarf,scarf_mooney_dot_on5,target,upside_down,post,on,28
91,2,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,28
92,2,dot,punching_bag,punching_bag_mooney_dot_on7,catch,upside_down,post,on,28
93,2,dot,scarf,scarf_mooney_dot_off8,target,upside_down,post,off,28
94,2,dot,banana_peel,banana_peel_mooney_dot_on1,target,horizontal_flip,pre,on,28
95,2,dot,grasshopper,grasshopper_mooney_dot_off8,target,regular,post,off,28
96,2,dot,puddle,puddle_mooney_dot_off2,catch,horizontal_flip,pre,off,28
97,2,dot,eclair,eclair_mooney_dot_off2,target,regular,pre,off,28
98,2,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on5,target,horizontal_flip,post,on,28
99,2,recognition,punching_bag,punching_bag_mooney,catch,upside_down,post,,28
100,2,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,,28
101,2,recognition,sardine,sardine_mooney,target,upside_down,pre,,28
102,2,recognition,hot-water_bottle,hot-water_bottle_mooney,target,horizontal_flip,post,,28
103,2,recognition,scarf,scarf_mooney,target,upside_down,post,,28
104,2,recognition,eclair,eclair_mooney,target,regular,pre,,28
105,2,recognition,grasshopper,grasshopper_mooney,target,regular,post,,28
106,2,recognition,puddle,puddle_mooney,catch,horizontal_flip,pre,,28
107,2,recognition,banana_peel,banana_peel,target,horizontal_flip,color,,28
108,2,recognition,sardine,sardine,target,upside_down,color,,28
109,2,recognition,eclair,eclair,target,regular,color,,28
110,3,dot,banana_peel,banana_peel_mooney_dot_off6,target,horizontal_flip,post,off,28
111,3,dot,magnifier,magnifier_mooney_dot_off4,target,upside_down,pre,off,28
112,3,dot,banana_peel,banana_peel_mooney_dot_on7,target,horizontal_flip,post,on,28
113,3,dot,sardine,sardine_mooney_dot_on7,target,upside_down,post,on,28
114,3,dot,eclair,eclair_mooney_dot_off8,target,regular,post,off,28
115,3,dot,surfboard,surfboard_mooney_dot_on1,target,horizontal_flip,pre,on,28
116,3,dot,shears,shears_mooney_dot_off4,target,regular,pre,off,28
117,3,dot,surfboard,surfboard_mooney_dot_off4,target,horizontal_flip,pre,off,28
118,3,dot,shears,shears_mooney_dot_off2,target,regular,pre,off,28
119,3,dot,puddle,puddle_mooney_dot_off8,catch,horizontal_flip,post,off,28
120,3,dot,magnifier,magnifier_mooney_dot_on3,target,upside_down,pre,on,28
121,3,dot,eclair,eclair_mooney_dot_on5,target,regular,post,on,28
122,3,dot,puddle,puddle_mooney_dot_on7,catch,horizontal_flip,post,on,28
123,3,dot,banana_peel,banana_peel_mooney_dot_off8,target,horizontal_flip,post,off,28
124,3,dot,sardine,sardine_mooney_dot_off6,target,upside_down,post,off,28
125,3,dot,banana_peel,banana_peel_mooney_dot_on5,target,horizontal_flip,post,on,28
126,3,dot,shears,shears_mooney_dot_on1,target,regular,pre,on,28
127,3,dot,surfboard,surfboard_mooney_dot_on3,target,horizontal_flip,pre,on,28
128,3,dot,sardine,sardine_mooney_dot_off8,target,upside_down,post,off,28
129,3,dot,puddle,puddle_mooney_dot_on5,catch,horizontal_flip,post,on,28
130,3,dot,eclair,eclair_mooney_dot_on7,target,regular,post,on,28
131,3,dot,surfboard,surfboard_mooney_dot_off2,target,horizontal_flip,pre,off,28
132,3,dot,magnifier,magnifier_mooney_dot_on1,target,upside_down,pre,on,28
133,3,dot,sardine,sardine_mooney_dot_on5,target,upside_down,post,on,28
134,3,dot,shears,shears_mooney_dot_on3,target,regular,pre,on,28
135,3,dot,magnifier,magnifier_mooney_dot_off2,target,upside_down,pre,off,28
136,3,dot,puddle,puddle_mooney_dot_off6,catch,horizontal_flip,post,off,28
137,3,dot,eclair,eclair_mooney_dot_off6,target,regular,post,off,28
138,3,recognition,magnifier,magnifier_mooney,target,upside_down,pre,,28
139,3,recognition,eclair,eclair_mooney,target,regular,post,,28
140,3,recognition,sardine,sardine_mooney,target,upside_down,post,,28
141,3,recognition,surfboard,surfboard_mooney,target,horizontal_flip,pre,,28
142,3,recognition,puddle,puddle_mooney,catch,horizontal_flip,post,,28
143,3,recognition,shears,shears_mooney,target,regular,pre,,28
144,3,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,post,,28
145,3,recognition,shears,shears,target,regular,color,,28
146,3,recognition,surfboard,surfboard,target,horizontal_flip,color,,28
147,3,recognition,magnifier,magnifier,target,upside_down,color,,28
148,4,dot,surfboard,surfboard_mooney_dot_on7,target,horizontal_flip,post,on,28
149,4,dot,gutter,gutter_mooney_dot_off4,target,horizontal_flip,pre,off,28
150,4,dot,magnifier,magnifier_mooney_dot_on5,target,upside_down,post,on,28
151,4,dot,bat2,bat2_mooney_dot_on1,target,regular,pre,on,28
152,4,dot,surfboard,surfboard_mooney_dot_on5,target,horizontal_flip,post,on,28
153,4,dot,gutter,gutter_mooney_dot_off2,target,horizontal_flip,pre,off,28
154,4,dot,shears,shears_mooney_dot_on5,target,regular,post,on,28
155,4,dot,buoy,buoy_mooney_dot_off4,target,upside_down,pre,off,28
156,4,dot,magnifier,magnifier_mooney_dot_off8,target,upside_down,post,off,28
157,4,dot,surfboard,surfboard_mooney_dot_off8,target,horizontal_flip,post,off,28
158,4,dot,magnifier,magnifier_mooney_dot_on7,target,upside_down,post,on,28
159,4,dot,buoy,buoy_mooney_dot_off2,target,upside_down,pre,off,28
160,4,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,28
161,4,dot,buoy,buoy_mooney_dot_on3,target,upside_down,pre,on,28
162,4,dot,bat2,bat2_mooney_dot_off4,target,regular,pre,off,28
163,4,dot,surfboard,surfboard_mooney_dot_off6,target,horizontal_flip,post,off,28
164,4,dot,bat2,bat2_mooney_dot_on3,target,regular,pre,on,28
165,4,dot,shears,shears_mooney_dot_on7,target,regular,post,on,28
166,4,dot,buoy,buoy_mooney_dot_on1,target,upside_down,pre,on,28
167,4,dot,magnifier,magnifier_mooney_dot_off6,target,upside_down,post,off,28
168,4,dot,shears,shears_mooney_dot_off6,target,regular,post,off,28
169,4,dot,gutter,gutter_mooney_dot_on1,target,horizontal_flip,pre,on,28
170,4,dot,shears,shears_mooney_dot_off8,target,regular,post,off,28
171,4,dot,bat2,bat2_mooney_dot_off2,target,regular,pre,off,28
172,4,recognition,buoy,buoy_mooney,target,upside_down,pre,,28
173,4,recognition,surfboard,surfboard_mooney,target,horizontal_flip,post,,28
174,4,recognition,gutter,gutter_mooney,target,horizontal_flip,pre,,28
175,4,recognition,shears,shears_mooney,target,regular,post,,28
176,4,recognition,magnifier,magnifier_mooney,target,upside_down,post,,28
177,4,recognition,bat2,bat2_mooney,target,regular,pre,,28
178,4,recognition,buoy,buoy,target,upside_down,color,,28
179,4,recognition,gutter,gutter,target,horizontal_flip,color,,28
180,4,recognition,bat2,bat2,target,regular,color,,28
181,5,dot,gutter,gutter_mooney_dot_on7,target,horizontal_flip,post,on,28
182,5,dot,bat2,bat2_mooney_dot_on5,target,regular,post,on,28
183,5,dot,buoy,buoy_mooney_dot_on7,target,upside_down,post,on,28
184,5,dot,gutter,gutter_mooney_dot_on5,target,horizontal_flip,post,on,28
185,5,dot,bat2,bat2_mooney_dot_on7,target,regular,post,on,28
186,5,dot,buoy,buoy_mooney_dot_off6,target,upside_down,post,off,28
187,5,dot,bat2,bat2_mooney_dot_off8,target,regular,post,off,28
188,5,dot,gutter,gutter_mooney_dot_off8,target,horizontal_flip,post,off,28
189,5,dot,buoy,buoy_mooney_dot_off8,target,upside_down,post,off,28
190,5,dot,gutter,gutter_mooney_dot_off6,target,horizontal_flip,post,off,28
191,5,dot,bat2,bat2_mooney_dot_off6,target,regular,post,off,28
192,5,dot,buoy,buoy_mooney_dot_on5,target,upside_down,post,on,28
193,5,recognition,bat2,bat2_mooney,target,regular,post,,28
194,5,recognition,gutter,gutter_mooney,target,horizontal_flip,post,,28
195,5,recognition,buoy,buoy_mooney,target,upside_down,post,,28
