trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,bullet,bullet_mooney_dot_on1,target,regular,pre,on,96
2,0,dot,steak,steak_mooney_dot_off4,catch,regular,pre,off,96
3,0,dot,eclair,eclair_mooney_dot_on1,target,horizontal_flip,pre,on,96
4,0,dot,bullet,bullet_mooney_dot_off4,target,regular,pre,off,96
5,0,dot,steak,steak_mooney_dot_off2,catch,regular,pre,off,96
6,0,dot,eclair,eclair_mooney_dot_on3,target,horizontal_flip,pre,on,96
7,0,dot,surfboard,surfboard_mooney_dot_off2,target,upside_down,pre,off,96
8,0,dot,steak,steak_mooney_dot_on3,catch,regular,pre,on,96
9,0,dot,bullet,bullet_mooney_dot_on3,target,regular,pre,on,96
10,0,dot,eclair,eclair_mooney_dot_off4,target,horizontal_flip,pre,off,96
11,0,dot,surfboard,surfboard_mooney_dot_on1,target,upside_down,pre,on,96
12,0,dot,steak,steak_mooney_dot_on1,catch,regular,pre,on,96
13,0,dot,surfboard,surfboard_mooney_dot_off4,target,upside_down,pre,off,96
14,0,dot,bullet,bullet_mooney_dot_off2,target,regular,pre,off,96
15,0,dot,eclair,eclair_mooney_dot_off2,target,horizontal_flip,pre,off,96
16,0,dot,surfboard,surfboard_mooney_dot_on3,target,upside_down,pre,on,96
17,0,recognition,steak,steak_mooney,catch,regular,pre,,96
18,0,recognition,eclair,eclair_mooney,target,horizontal_flip,pre,,96
19,0,recognition,bullet,bullet_mooney,target,regular,pre,,96
20,0,recognition,surfboard,surfboard_mooney,target,upside_down,pre,,96
21,0,recognition,eclair,eclair,target,horizontal_flip,color,,96
22,0,recognition,bullet,bullet,target,regular,color,,96
23,0,recognition,surfboard,surfboard,target,upside_down,color,,96
24,1,dot,buoy,buoy_mooney_dot_on1,target,horizontal_flip,pre,on,96
25,1,dot,surfboard,surfboard_mooney_dot_on5,target,upside_down,post,on,96
26,1,dot,eclair,eclair_mooney_dot_on5,target,horizontal_flip,post,on,96
27,1,dot,gutter,gutter_mooney_dot_on1,catch,upside_down,pre,on,96
28,1,dot,surfboard,surfboard_mooney_dot_off8,target,upside_down,post,off,96
29,1,dot,buoy,buoy_mooney_dot_off4,target,horizontal_flip,pre,off,96
30,1,dot,bullet,bullet_mooney_dot_off6,target,regular,post,off,96
31,1,dot,polar_bear,polar_bear_mooney_dot_on1,target,upside_down,pre,on,96
32,1,dot,gutter,gutter_mooney_dot_off2,catch,upside_down,pre,off,96
33,1,dot,eclair,eclair_mooney_dot_off8,target,horizontal_flip,post,off,96
34,1,dot,polar_bear,polar_bear_mooney_dot_off2,target,upside_down,pre,off,96
35,1,dot,steak,steak_mooney_dot_on5,catch,regular,post,on,96
36,1,dot,surfboard,surfboard_mooney_dot_on7,target,upside_down,post,on,96
37,1,dot,gutter,gutter_mooney_dot_off4,catch,upside_down,pre,off,96
38,1,dot,magnifier,magnifier_mooney_dot_off4,target,regular,pre,off,96
39,1,dot,polar_bear,polar_bear_mooney_dot_off4,target,upside_down,pre,off,96
40,1,dot,eclair,eclair_mooney_dot_off6,target,horizontal_flip,post,off,96
41,1,dot,bullet,bullet_mooney_dot_on7,target,regular,post,on,96
42,1,dot,steak,steak_mooney_dot_off8,catch,regular,post,off,96
43,1,dot,polar_bear,polar_bear_mooney_dot_on3,target,upside_down,pre,on,96
44,1,dot,steak,steak_mooney_dot_off6,catch,regular,post,off,96
45,1,dot,bullet,bullet_mooney_dot_off8,target,regular,post,off,96
46,1,dot,eclair,eclair_mooney_dot_on7,target,horizontal_flip,post,on,96
47,1,dot,bullet,bullet_mooney_dot_on5,target,regular,post,on,96
48,1,dot,magnifier,magnifier_mooney_dot_on3,target,regular,pre,on,96
49,1,dot,buoy,buoy_mooney_dot_off2,target,horizontal_flip,pre,off,96
50,1,dot,magnifier,magnifier_mooney_dot_on1,target,regular,pre,on,96
51,1,dot,gutter,gutter_mooney_dot_on3,catch,upside_down,pre,on,96
52,1,dot,surfboard,surfboard_mooney_dot_off6,target,upside_down,post,off,96
53,1,dot,buoy,buoy_mooney_dot_on3,target,horizontal_flip,pre,on,96
54,1,dot,magnifier,magnifier_mooney_dot_off2,target,regular,pre,off,96
55,1,dot,steak,steak_mooney_dot_on7,catch,regular,post,on,96
56,1,recognition,surfboard,surfboard_mooney,target,upside_down,post,,96
57,1,recognition,buoy,buoy_mooney,target,horizontal_flip,pre,,96
58,1,recognition,gutter,gutter_mooney,catch,upside_down,pre,,96
59,1,recognition,bullet,bullet_mooney,target,regular,post,,96
60,1,recognition,steak,steak_mooney,catch,regular,post,,96
61,1,recognition,polar_bear,polar_bear_mooney,target,upside_down,pre,,96
62,1,recognition,magnifier,magnifier_mooney,target,regular,pre,,96
63,1,recognition,eclair,eclair_mooney,target,horizontal_flip,post,,96
64,1,recognition,buoy,buoy,target,horizontal_flip,color,,96
65,1,recognition,polar_bear,polar_bear,target,upside_down,color,,96
66,1,recognition,magnifier,magnifier,target,regular,color,,96
67,2,dot,gutter,gutter_mooney_dot_off8,catch,upside_down,post,off,96
68,2,dot,buoy,buoy_mooney_dot_off8,target,horizontal_flip,post,off,96
69,2,dot,gutter,gutter_mooney_dot_on5,catch,upside_down,post,on,96
70,2,dot,magnifier,magnifier_mooney_dot_off6,target,regular,post,off,96
71,2,dot,rattlesnake,rattlesnake_mooney_dot_off2,target,horizontal_flip,pre,off,96
72,2,dot,polar_bear,polar_bear_mooney_dot_off6,target,upside_down,post,off,96
73,2,dot,magnifier,magnifier_mooney_dot_off8,target,regular,post,off,96
74,2,dot,polar_bear,polar_bear_mooney_dot_on7,target,upside_down,post,on,96
75,2,dot,rattlesnake,rattlesnake_mooney_dot_on1,target,horizontal_flip,pre,on,96
76,2,dot,punching_bag,punching_bag_mooney_dot_off4,catch,horizontal_flip,pre,off,96
77,2,dot,gutter,gutter_mooney_dot_on7,catch,upside_down,post,on,96
78,2,dot,grasshopper,grasshopper_mooney_dot_off2,target,regular,pre,off,96
79,2,dot,punching_bag,punching_bag_mooney_dot_off2,catch,horizontal_flip,pre,off,96
80,2,dot,buoy,buoy_mooney_dot_on5,target,horizontal_flip,post,on,96
81,2,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,96
82,2,dot,rattlesnake,rattlesnake_mooney_dot_on3,target,horizontal_flip,pre,on,96
83,2,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,96
84,2,dot,magnifier,magnifier_mooney_dot_on7,target,regular,post,on,96
85,2,dot,polar_bear,polar_bear_mooney_dot_on5,target,upside_down,post,on,96
86,2,dot,grasshopper,grasshopper_mooney_dot_off4,target,regular,pre,off,96
87,2,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,96
88,2,dot,rattlesnake,rattlesnake_mooney_dot_off4,target,horizontal_flip,pre,off,96
89,2,dot,polar_bear,polar_bear_mooney_dot_off8,target,upside_down,post,off,96
90,2,dot,grasshopper,grasshopper_mooney_dot_on3,target,regular,pre,on,96
91,2,dot,gutter,gutter_mooney_dot_off6,catch,upside_down,post,off,96
92,2,dot,punching_bag,punching_bag_mooney_dot_on3,catch,horizontal_flip,pre,on,96
93,2,dot,magnifier,magnifier_mooney_dot_on5,target,regular,post,on,96
94,2,dot,buoy,buoy_mooney_dot_off6,target,horizontal_flip,post,off,96
95,2,dot,punching_bag,punching_bag_mooney_dot_on1,catch,horizontal_flip,pre,on,96
96,2,dot,grasshopper,grasshopper_mooney_dot_on1,target,regular,pre,on,96
97,2,dot,buoy,buoy_mooney_dot_on7,target,horizontal_flip,post,on,96
98,2,dot,aloe,aloe_mooney_dot_on3,target,upside_down,pre,on,96
99,2,recognition,punching_bag,punching_bag_mooney,catch,horizontal_flip,pre,,96
100,2,recognition,rattlesnake,rattlesnake_mooney,target,horizontal_flip,pre,,96
101,2,recognition,magnifier,magnifier_mooney,target,regular,post,,96
102,2,recognition,polar_bear,polar_bear_mooney,target,upside_down,post,,96
103,2,recognition,buoy,buoy_mooney,target,horizontal_flip,post,,96
104,2,recognition,grasshopper,grasshopper_mooney,target,regular,pre,,96
105,2,recognition,gutter,gutter_mooney,catch,upside_down,post,,96
106,2,recognition,aloe,aloe_mooney,target,upside_down,pre,,96
107,2,recognition,rattlesnake,rattlesnake,target,horizontal_flip,color,,96
108,2,recognition,grasshopper,grasshopper,target,regular,color,,96
109,2,recognition,aloe,aloe,target,upside_down,color,,96
110,3,dot,garlic,garlic_mooney_dot_off4,target,horizontal_flip,pre,off,96
111,3,dot,rattlesnake,rattlesnake_mooney_dot_off8,target,horizontal_flip,post,off,96
112,3,dot,scarf,scarf_mooney_dot_on1,target,regular,pre,on,96
113,3,dot,garlic,garlic_mooney_dot_on1,target,horizontal_flip,pre,on,96
114,3,dot,ginger,ginger_mooney_dot_on1,target,upside_down,pre,on,96
115,3,dot,scarf,scarf_mooney_dot_on3,target,regular,pre,on,96
116,3,dot,rattlesnake,rattlesnake_mooney_dot_on7,target,horizontal_flip,post,on,96
117,3,dot,punching_bag,punching_bag_mooney_dot_off8,catch,horizontal_flip,post,off,96
118,3,dot,ginger,ginger_mooney_dot_on3,target,upside_down,pre,on,96
119,3,dot,punching_bag,punching_bag_mooney_dot_off6,catch,horizontal_flip,post,off,96
120,3,dot,grasshopper,grasshopper_mooney_dot_off8,target,regular,post,off,96
121,3,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,96
122,3,dot,grasshopper,grasshopper_mooney_dot_on7,target,regular,post,on,96
123,3,dot,garlic,garlic_mooney_dot_on3,target,horizontal_flip,pre,on,96
124,3,dot,rattlesnake,rattlesnake_mooney_dot_on5,target,horizontal_flip,post,on,96
125,3,dot,ginger,ginger_mooney_dot_off4,target,upside_down,pre,off,96
126,3,dot,punching_bag,punching_bag_mooney_dot_on5,catch,horizontal_flip,post,on,96
127,3,dot,grasshopper,grasshopper_mooney_dot_off6,target,regular,post,off,96
128,3,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,96
129,3,dot,scarf,scarf_mooney_dot_off2,target,regular,pre,off,96
130,3,dot,garlic,garlic_mooney_dot_off2,target,horizontal_flip,pre,off,96
131,3,dot,grasshopper,grasshopper_mooney_dot_on5,target,regular,post,on,96
132,3,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,96
133,3,dot,ginger,ginger_mooney_dot_off2,target,upside_down,pre,off,96
134,3,dot,punching_bag,punching_bag_mooney_dot_on7,catch,horizontal_flip,post,on,96
135,3,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,96
136,3,dot,scarf,scarf_mooney_dot_off4,target,regular,pre,off,96
137,3,dot,rattlesnake,rattlesnake_mooney_dot_off6,target,horizontal_flip,post,off,96
138,3,recognition,garlic,garlic_mooney,target,horizontal_flip,pre,,96
139,3,recognition,aloe,aloe_mooney,target,upside_down,post,,96
140,3,recognition,scarf,scarf_mooney,target,regular,pre,,96
141,3,recognition,punching_bag,punching_bag_mooney,catch,horizontal_flip,post,,96
142,3,recognition,rattlesnake,rattlesnake_mooney,target,horizontal_flip,post,,96
143,3,recognition,ginger,ginger_mooney,target,upside_down,pre,,96
144,3,recognition,grasshopper,grasshopper_mooney,target,regular,post,,96
145,3,recognition,ginger,ginger,target,upside_down,color,,96
146,3,recognition,scarf,scarf,target,regular,color,,96
147,3,recognition,garlic,garlic,target,horizontal_flip,color,,96
148,4,dot,scarf,scarf_mooney_dot_on7,target,regular,post,on,96
149,4,dot,garlic,garlic_mooney_dot_on5,target,horizontal_flip,post,on,96
150,4,dot,egg_roll,egg_roll_mooney_dot_on1,target,horizontal_flip,pre,on,96
151,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,regular,pre,off,96
152,4,dot,garlic,garlic_mooney_dot_on7,target,horizontal_flip,post,on,96
153,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,regular,pre,off,96
154,4,dot,scarf,scarf_mooney_dot_on5,target,regular,post,on,96
155,4,dot,ginger,ginger_mooney_dot_off6,target,upside_down,post,off,96
156,4,dot,scarf,scarf_mooney_dot_off6,target,regular,post,off,96
157,4,dot,ginger,ginger_mooney_dot_on5,target,upside_down,post,on,96
158,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,regular,pre,on,96
159,4,dot,egg_roll,egg_roll_mooney_dot_off2,target,horizontal_flip,pre,off,96
160,4,dot,mannequin,mannequin_mooney_dot_off2,target,upside_down,pre,off,96
161,4,dot,garlic,garlic_mooney_dot_off8,target,horizontal_flip,post,off,96
162,4,dot,ginger,ginger_mooney_dot_on7,target,upside_down,post,on,96
163,4,dot,scarf,scarf_mooney_dot_off8,target,regular,post,off,96
164,4,dot,ginger,ginger_mooney_dot_off8,target,upside_down,post,off,96
165,4,dot,mannequin,mannequin_mooney_dot_on3,target,upside_down,pre,on,96
166,4,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,regular,pre,on,96
