trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,56
2,0,dot,dumbbell,dumbbell_mooney_dot_off2,target,horizontal_flip,pre,off,56
3,0,dot,ginger,ginger_mooney_dot_off4,catch,regular,pre,off,56
4,0,dot,dumbbell,dumbbell_mooney_dot_on1,target,horizontal_flip,pre,on,56
5,0,dot,puddle,puddle_mooney_dot_on1,target,regular,pre,on,56
6,0,dot,ginger,ginger_mooney_dot_on3,catch,regular,pre,on,56
7,0,dot,dumbbell,dumbbell_mooney_dot_off4,target,horizontal_flip,pre,off,56
8,0,dot,puddle,puddle_mooney_dot_off2,target,regular,pre,off,56
9,0,dot,garlic,garlic_mooney_dot_off2,target,upside_down,pre,off,56
10,0,dot,puddle,puddle_mooney_dot_off4,target,regular,pre,off,56
11,0,dot,dumbbell,dumbbell_mooney_dot_on3,target,horizontal_flip,pre,on,56
12,0,dot,garlic,garlic_mooney_dot_on1,target,upside_down,pre,on,56
13,0,dot,puddle,puddle_mooney_dot_on3,target,regular,pre,on,56
14,0,dot,ginger,ginger_mooney_dot_off2,catch,regular,pre,off,56
15,0,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,56
16,0,dot,ginger,ginger_mooney_dot_on1,catch,regular,pre,on,56
17,0,recognition,dumbbell,dumbbell_mooney,target,horizontal_flip,pre,,56
18,0,recognition,garlic,garlic_mooney,target,upside_down,pre,,56
19,0,recognition,ginger,ginger_mooney,catch,regular,pre,,56
20,0,recognition,puddle,puddle_mooney,target,regular,pre,,56
21,0,recognition,dumbbell,dumbbell,target,horizontal_flip,color,,56
22,0,recognition,puddle,puddle,target,regular,color,,56
23,0,recognition,garlic,garlic,target,upside_down,color,,56
24,1,dot,puddle,puddle_mooney_dot_on5,target,regular,post,on,56
25,1,dot,garlic,garlic_mooney_dot_on5,target,upside_down,post,on,56
26,1,dot,puddle,puddle_mooney_dot_off8,target,regular,post,off,56
27,1,dot,garlic,garlic_mooney_dot_on7,target,upside_down,post,on,56
28,1,dot,ginger,ginger_mooney_dot_on5,catch,regular,post,on,56
29,1,dot,puddle,puddle_mooney_dot_off6,target,regular,post,off,56
