trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,eclair,eclair_mooney_dot_off4,catch,regular,pre,off,12
2,0,dot,drill,drill_mooney_dot_off2,target,regular,pre,off,12
3,0,dot,missile,missile_mooney_dot_on1,target,horizontal_flip,pre,on,12
4,0,dot,aloe,aloe_mooney_dot_on3,target,upside_down,pre,on,12
5,0,dot,missile,missile_mooney_dot_off2,target,horizontal_flip,pre,off,12
6,0,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,12
7,0,dot,missile,missile_mooney_dot_on3,target,horizontal_flip,pre,on,12
8,0,dot,eclair,eclair_mooney_dot_on3,catch,regular,pre,on,12
9,0,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,12
10,0,dot,eclair,eclair_mooney_dot_off2,catch,regular,pre,off,12
11,0,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,12
12,0,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,12
13,0,dot,missile,missile_mooney_dot_off4,target,horizontal_flip,pre,off,12
14,0,dot,drill,drill_mooney_dot_on1,target,regular,pre,on,12
15,0,dot,eclair,eclair_mooney_dot_on1,catch,regular,pre,on,12
16,0,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,12
17,0,recognition,drill,drill_mooney,target,regular,pre,,12
18,0,recognition,missile,missile_mooney,target,horizontal_flip,pre,,12
19,0,recognition,eclair,eclair_mooney,catch,regular,pre,,12
20,0,recognition,aloe,aloe_mooney,target,upside_down,pre,,12
21,0,recognition,missile,missile,target,horizontal_flip,color,,12
22,0,recognition,drill,drill,target,regular,color,,12
23,0,recognition,aloe,aloe,target,upside_down,color,,12
24,1,dot,pedal,pedal_mooney_dot_on3,target,regular,pre,on,12
25,1,dot,punching_bag,punching_bag_mooney_dot_off4,target,horizontal_flip,pre,off,12
26,1,dot,mannequin,mannequin_mooney_dot_on1,target,upside_down,pre,on,12
27,1,dot,drill,drill_mooney_dot_off6,target,regular,post,off,12
28,1,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,12
29,1,dot,pedal,pedal_mooney_dot_off2,target,regular,pre,off,12
30,1,dot,drill,drill_mooney_dot_on7,target,regular,post,on,12
31,1,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,12
32,1,dot,drill,drill_mooney_dot_off8,target,regular,post,off,12
33,1,dot,axe,axe_mooney_dot_on3,catch,upside_down,pre,on,12
34,1,dot,pedal,pedal_mooney_dot_off4,target,regular,pre,off,12
35,1,dot,mannequin,mannequin_mooney_dot_off2,target,upside_down,pre,off,12
36,1,dot,axe,axe_mooney_dot_off2,catch,upside_down,pre,off,12
37,1,dot,eclair,eclair_mooney_dot_off8,catch,regular,post,off,12
38,1,dot,punching_bag,punching_bag_mooney_dot_on3,target,horizontal_flip,pre,on,12
39,1,dot,eclair,eclair_mooney_dot_on5,catch,regular,post,on,12
40,1,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,12
41,1,dot,axe,axe_mooney_dot_on1,catch,upside_down,pre,on,12
42,1,dot,missile,missile_mooney_dot_off6,target,horizontal_flip,post,off,12
43,1,dot,eclair,eclair_mooney_dot_off6,catch,regular,post,off,12
44,1,dot,missile,missile_mooney_dot_on5,target,horizontal_flip,post,on,12
45,1,dot,drill,drill_mooney_dot_on5,target,regular,post,on,12
46,1,dot,axe,axe_mooney_dot_off4,catch,upside_down,pre,off,12
47,1,dot,punching_bag,punching_bag_mooney_dot_off2,target,horizontal_flip,pre,off,12
48,1,dot,missile,missile_mooney_dot_on7,target,horizontal_flip,post,on,12
49,1,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,12
50,1,dot,punching_bag,punching_bag_mooney_dot_on1,target,horizontal_flip,pre,on,12
51,1,dot,missile,missile_mooney_dot_off8,target,horizontal_flip,post,off,12
52,1,dot,mannequin,mannequin_mooney_dot_off4,target,upside_down,pre,off,12
53,1,dot,eclair,eclair_mooney_dot_on7,catch,regular,post,on,12
54,1,dot,mannequin,mannequin_mooney_dot_on3,target,upside_down,pre,on,12
55,1,dot,pedal,pedal_mooney_dot_on1,target,regular,pre,on,12
56,1,recognition,eclair,eclair_mooney,catch,regular,post,,12
57,1,recognition,axe,axe_mooney,catch,upside_down,pre,,12
58,1,recognition,missile,missile_mooney,target,horizontal_flip,post,,12
59,1,recognition,punching_bag,punching_bag_mooney,target,horizontal_flip,pre,,12
60,1,recognition,mannequin,mannequin_mooney,target,upside_down,pre,,12
61,1,recognition,aloe,aloe_mooney,target,upside_down,post,,12
62,1,recognition,drill,drill_mooney,target,regular,post,,12
63,1,recognition,pedal,pedal_mooney,target,regular,pre,,12
64,1,recognition,mannequin,mannequin,target,upside_down,color,,12
65,1,recognition,punching_bag,punching_bag,target,horizontal_flip,color,,12
66,1,recognition,pedal,pedal,target,regular,color,,12
67,2,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,horizontal_flip,pre,on,12
68,2,dot,pomegranate,pomegranate_mooney_dot_on1,target,horizontal_flip,pre,on,12
69,2,dot,mannequin,mannequin_mooney_dot_on5,target,upside_down,post,on,12
70,2,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,horizontal_flip,pre,off,12
71,2,dot,gutter,gutter_mooney_dot_on1,target,regular,pre,on,12
72,2,dot,pomegranate,pomegranate_mooney_dot_off4,target,horizontal_flip,pre,off,12
73,2,dot,carriage,carriage_mooney_dot_off4,target,upside_down,pre,off,12
74,2,dot,axe,axe_mooney_dot_on5,catch,upside_down,post,on,12
75,2,dot,punching_bag,punching_bag_mooney_dot_off8,target,horizontal_flip,post,off,12
76,2,dot,gutter,gutter_mooney_dot_off2,target,regular,pre,off,12
77,2,dot,mannequin,mannequin_mooney_dot_off8,target,upside_down,post,off,12
78,2,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,horizontal_flip,pre,off,12
79,2,dot,mannequin,mannequin_mooney_dot_on7,target,upside_down,post,on,12
80,2,dot,punching_bag,punching_bag_mooney_dot_on7,target,horizontal_flip,post,on,12
81,2,dot,carriage,carriage_mooney_dot_on3,target,upside_down,pre,on,12
82,2,dot,axe,axe_mooney_dot_off6,catch,upside_down,post,off,12
83,2,dot,pedal,pedal_mooney_dot_on5,target,regular,post,on,12
84,2,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,horizontal_flip,pre,on,12
85,2,dot,carriage,carriage_mooney_dot_on1,target,upside_down,pre,on,12
86,2,dot,gutter,gutter_mooney_dot_on3,target,regular,pre,on,12
87,2,dot,axe,axe_mooney_dot_off8,catch,upside_down,post,off,12
88,2,dot,pomegranate,pomegranate_mooney_dot_off2,target,horizontal_flip,pre,off,12
89,2,dot,carriage,carriage_mooney_dot_off2,target,upside_down,pre,off,12
90,2,dot,punching_bag,punching_bag_mooney_dot_off6,target,horizontal_flip,post,off,12
91,2,dot,pomegranate,pomegranate_mooney_dot_on3,target,horizontal_flip,pre,on,12
92,2,dot,mannequin,mannequin_mooney_dot_off6,target,upside_down,post,off,12
93,2,dot,pedal,pedal_mooney_dot_off8,target,regular,post,off,12
94,2,dot,axe,axe_mooney_dot_on7,catch,upside_down,post,on,12
95,2,dot,pedal,pedal_mooney_dot_off6,target,regular,post,off,12
96,2,dot,gutter,gutter_mooney_dot_off4,target,regular,pre,off,12
97,2,dot,punching_bag,punching_bag_mooney_dot_on5,target,horizontal_flip,post,on,12
98,2,dot,pedal,pedal_mooney_dot_on7,target,regular,post,on,12
