index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,responses,verbal_id,semantic_distance,verbal_acc_corrected
0,3500.2999999523163,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,1,0,dot,steak,steak_mooney_dot_off4,target,horizontal_flip,pre,off,cld8vchvww913ca,html-keyboard-response,14,929799,0.0-11.0-5.0-1.0,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,i,1,0,,,,,
1,1640.0999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,2,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,regular,pre,on,cld8vchvww913ca,html-keyboard-response,18,932455,0.0-11.0-5.1-1.1,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,0,,,,,
2,3709.100000143051,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,3,0,dot,banana_peel,banana_peel_mooney_dot_on3,target,upside_down,pre,on,cld8vchvww913ca,html-keyboard-response,22,937175,0.0-11.0-5.2-1.2,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,0,,,,,
3,2862.399999856949,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,4,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,regular,pre,on,cld8vchvww913ca,html-keyboard-response,26,941051,0.0-11.0-5.3-1.3,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,0,,,,,
4,1806.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,5,0,dot,steak,steak_mooney_dot_off2,target,horizontal_flip,pre,off,cld8vchvww913ca,html-keyboard-response,30,943873,0.0-11.0-5.4-1.4,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,i,1,0,,,,,
5,1668.3000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,6,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,regular,pre,off,cld8vchvww913ca,html-keyboard-response,34,946554,0.0-11.0-5.5-1.5,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,1,,,,,
6,2248.199999809265,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,7,0,dot,banana_peel,banana_peel_mooney_dot_off4,target,upside_down,pre,off,cld8vchvww913ca,html-keyboard-response,38,949824,0.0-11.0-5.6-1.6,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,1,,,,,
7,1567.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,8,0,dot,steak,steak_mooney_dot_on3,target,horizontal_flip,pre,on,cld8vchvww913ca,html-keyboard-response,42,952404,0.0-11.0-5.7-1.7,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,i,1,1,,,,,
8,3452.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,9,0,dot,banana_peel,banana_peel_mooney_dot_on1,target,upside_down,pre,on,cld8vchvww913ca,html-keyboard-response,46,956864,0.0-11.0-5.8-1.8,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,i,1,1,,,,,
9,1563.0999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,10,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,regular,pre,off,cld8vchvww913ca,html-keyboard-response,50,959437,0.0-11.0-5.9-1.9,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,1,,,,,
10,1474.7999999523163,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,11,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,upside_down,pre,off,cld8vchvww913ca,html-keyboard-response,54,961932,0.0-11.0-5.10-1.10,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,e,0,1,,,,,
11,837.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,12,0,dot,steak,steak_mooney_dot_on1,target,horizontal_flip,pre,on,cld8vchvww913ca,html-keyboard-response,58,963781,0.0-11.0-5.11-1.11,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,dot_recog,i,1,1,,,,,
12,,,,13,0,recognition,banana_peel,banana_peel_mooney,target,upside_down,pre,null,cld8vchvww913ca,survey-text-autocomplete,66,976975,0.0-11.0-6.12-4.12,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,Recognition,,,,,"{""recognition"":""face""}",face,0.6542444557949287,0.0
13,,,,14,0,recognition,parking_meter,parking_meter_mooney,target,regular,pre,null,cld8vchvww913ca,survey-text-autocomplete,73,998835,0.0-11.0-6.13-4.13,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,Recognition,,,,,"""timeout""",,,0.0
14,,,,15,0,recognition,steak,steak_mooney,target,horizontal_flip,pre,null,cld8vchvww913ca,survey-text-autocomplete,80,1006258,0.0-11.0-6.14-4.14,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,Recognition,,,,,"{""recognition"":""table""}",table,0.6842758698942384,0.0
15,,,,16,0,recognition,parking_meter,parking_meter,target,regular,color,null,cld8vchvww913ca,survey-text-autocomplete,87,1012500,0.0-11.0-6.15-4.15,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1280 x 551,https://exponline.ugr.es/publix/939/1007/start?srid=18855,677b2d6d388798dbdf3d3765,54,20,United States,Male,Left-handed,Exp,Recognition,,,,,"{""recognition"":""ATM""}",ATM,0.6077429850250262,0.0
