trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,garlic,garlic_mooney_dot_on1,target,upside_down,pre,on,87
2,0,dot,buoy,buoy_mooney_dot_off4,target,regular,pre,off,87
3,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,horizontal_flip,pre,off,87
4,0,dot,gargoyle,gargoyle_mooney_dot_on1,catch,regular,pre,on,87
5,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,horizontal_flip,pre,off,87
6,0,dot,buoy,buoy_mooney_dot_on3,target,regular,pre,on,87
7,0,dot,gargoyle,gargoyle_mooney_dot_off2,catch,regular,pre,off,87
8,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,horizontal_flip,pre,on,87
9,0,dot,garlic,garlic_mooney_dot_off2,target,upside_down,pre,off,87
10,0,dot,buoy,buoy_mooney_dot_off2,target,regular,pre,off,87
11,0,dot,gargoyle,gargoyle_mooney_dot_on3,catch,regular,pre,on,87
12,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,horizontal_flip,pre,on,87
13,0,dot,buoy,buoy_mooney_dot_on1,target,regular,pre,on,87
14,0,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,87
15,0,dot,gargoyle,gargoyle_mooney_dot_off4,catch,regular,pre,off,87
16,0,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,87
17,0,recognition,buoy,buoy_mooney,target,regular,pre,,87
18,0,recognition,gargoyle,gargoyle_mooney,catch,regular,pre,,87
19,0,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,pre,,87
20,0,recognition,garlic,garlic_mooney,target,upside_down,pre,,87
21,0,recognition,buoy,buoy,target,regular,color,,87
22,0,recognition,garlic,garlic,target,upside_down,color,,87
23,0,recognition,parking_meter,parking_meter,target,horizontal_flip,color,,87
24,1,dot,missile,missile_mooney_dot_off4,target,upside_down,pre,off,87
25,1,dot,polar_bear,polar_bear_mooney_dot_on1,catch,upside_down,pre,on,87
26,1,dot,pomegranate,pomegranate_mooney_dot_off2,target,regular,pre,off,87
27,1,dot,garlic,garlic_mooney_dot_on5,target,upside_down,post,on,87
28,1,dot,missile,missile_mooney_dot_off2,target,upside_down,pre,off,87
29,1,dot,candelabra,candelabra_mooney_dot_on3,target,horizontal_flip,pre,on,87
30,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,horizontal_flip,post,on,87
31,1,dot,buoy,buoy_mooney_dot_on7,target,regular,post,on,87
32,1,dot,missile,missile_mooney_dot_on1,target,upside_down,pre,on,87
33,1,dot,garlic,garlic_mooney_dot_off6,target,upside_down,post,off,87
34,1,dot,gargoyle,gargoyle_mooney_dot_on5,catch,regular,post,on,87
35,1,dot,missile,missile_mooney_dot_on3,target,upside_down,pre,on,87
36,1,dot,polar_bear,polar_bear_mooney_dot_off2,catch,upside_down,pre,off,87
37,1,dot,candelabra,candelabra_mooney_dot_off2,target,horizontal_flip,pre,off,87
38,1,dot,buoy,buoy_mooney_dot_off6,target,regular,post,off,87
39,1,dot,candelabra,candelabra_mooney_dot_on1,target,horizontal_flip,pre,on,87
40,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,horizontal_flip,post,off,87
41,1,dot,polar_bear,polar_bear_mooney_dot_off4,catch,upside_down,pre,off,87
42,1,dot,garlic,garlic_mooney_dot_off8,target,upside_down,post,off,87
43,1,dot,candelabra,candelabra_mooney_dot_off4,target,horizontal_flip,pre,off,87
44,1,dot,pomegranate,pomegranate_mooney_dot_on3,target,regular,pre,on,87
45,1,dot,buoy,buoy_mooney_dot_off8,target,regular,post,off,87
46,1,dot,polar_bear,polar_bear_mooney_dot_on3,catch,upside_down,pre,on,87
47,1,dot,buoy,buoy_mooney_dot_on5,target,regular,post,on,87
48,1,dot,parking_meter,parking_meter_mooney_dot_on5,target,horizontal_flip,post,on,87
49,1,dot,pomegranate,pomegranate_mooney_dot_off4,target,regular,pre,off,87
50,1,dot,gargoyle,gargoyle_mooney_dot_off8,catch,regular,post,off,87
51,1,dot,garlic,garlic_mooney_dot_on7,target,upside_down,post,on,87
52,1,dot,gargoyle,gargoyle_mooney_dot_on7,catch,regular,post,on,87
53,1,dot,parking_meter,parking_meter_mooney_dot_off6,target,horizontal_flip,post,off,87
54,1,dot,pomegranate,pomegranate_mooney_dot_on1,target,regular,pre,on,87
55,1,dot,gargoyle,gargoyle_mooney_dot_off6,catch,regular,post,off,87
56,1,recognition,missile,missile_mooney,target,upside_down,pre,,87
57,1,recognition,buoy,buoy_mooney,target,regular,post,,87
58,1,recognition,gargoyle,gargoyle_mooney,catch,regular,post,,87
59,1,recognition,candelabra,candelabra_mooney,target,horizontal_flip,pre,,87
60,1,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,post,,87
61,1,recognition,polar_bear,polar_bear_mooney,catch,upside_down,pre,,87
62,1,recognition,pomegranate,pomegranate_mooney,target,regular,pre,,87
63,1,recognition,garlic,garlic_mooney,target,upside_down,post,,87
64,1,recognition,candelabra,candelabra,target,horizontal_flip,color,,87
65,1,recognition,pomegranate,pomegranate,target,regular,color,,87
66,1,recognition,missile,missile,target,upside_down,color,,87
67,2,dot,scarf,scarf_mooney_dot_on1,target,regular,pre,on,87
68,2,dot,sardine,sardine_mooney_dot_on3,target,horizontal_flip,pre,on,87
69,2,dot,polar_bear,polar_bear_mooney_dot_on5,catch,upside_down,post,on,87
70,2,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,87
71,2,dot,pomegranate,pomegranate_mooney_dot_on5,target,regular,post,on,87
72,2,dot,candelabra,candelabra_mooney_dot_on7,target,horizontal_flip,post,on,87
73,2,dot,scarf,scarf_mooney_dot_off4,target,regular,pre,off,87
74,2,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,87
75,2,dot,axe,axe_mooney_dot_off2,catch,horizontal_flip,pre,off,87
76,2,dot,missile,missile_mooney_dot_on5,target,upside_down,post,on,87
77,2,dot,pomegranate,pomegranate_mooney_dot_off6,target,regular,post,off,87
78,2,dot,polar_bear,polar_bear_mooney_dot_off6,catch,upside_down,post,off,87
79,2,dot,missile,missile_mooney_dot_off8,target,upside_down,post,off,87
80,2,dot,scarf,scarf_mooney_dot_on3,target,regular,pre,on,87
81,2,dot,candelabra,candelabra_mooney_dot_on5,target,horizontal_flip,post,on,87
82,2,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,87
83,2,dot,axe,axe_mooney_dot_on3,catch,horizontal_flip,pre,on,87
84,2,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,87
85,2,dot,sardine,sardine_mooney_dot_off4,target,horizontal_flip,pre,off,87
86,2,dot,candelabra,candelabra_mooney_dot_off8,target,horizontal_flip,post,off,87
87,2,dot,polar_bear,polar_bear_mooney_dot_off8,catch,upside_down,post,off,87
88,2,dot,axe,axe_mooney_dot_on1,catch,horizontal_flip,pre,on,87
89,2,dot,scarf,scarf_mooney_dot_off2,target,regular,pre,off,87
90,2,dot,pomegranate,pomegranate_mooney_dot_off8,target,regular,post,off,87
91,2,dot,candelabra,candelabra_mooney_dot_off6,target,horizontal_flip,post,off,87
92,2,dot,polar_bear,polar_bear_mooney_dot_on7,catch,upside_down,post,on,87
93,2,dot,missile,missile_mooney_dot_on7,target,upside_down,post,on,87
94,2,dot,sardine,sardine_mooney_dot_off2,target,horizontal_flip,pre,off,87
95,2,dot,axe,axe_mooney_dot_off4,catch,horizontal_flip,pre,off,87
96,2,dot,pomegranate,pomegranate_mooney_dot_on7,target,regular,post,on,87
97,2,dot,sardine,sardine_mooney_dot_on1,target,horizontal_flip,pre,on,87
98,2,dot,missile,missile_mooney_dot_off6,target,upside_down,post,off,87
99,2,recognition,polar_bear,polar_bear_mooney,catch,upside_down,post,,87
100,2,recognition,candelabra,candelabra_mooney,target,horizontal_flip,post,,87
101,2,recognition,missile,missile_mooney,target,upside_down,post,,87
102,2,recognition,scarf,scarf_mooney,target,regular,pre,,87
103,2,recognition,drill,drill_mooney,target,upside_down,pre,,87
104,2,recognition,sardine,sardine_mooney,target,horizontal_flip,pre,,87
105,2,recognition,axe,axe_mooney,catch,horizontal_flip,pre,,87
106,2,recognition,pomegranate,pomegranate_mooney,target,regular,post,,87
107,2,recognition,sardine,sardine,target,horizontal_flip,color,,87
108,2,recognition,drill,drill,target,upside_down,color,,87
109,2,recognition,scarf,scarf,target,regular,color,,87
110,3,dot,sardine,sardine_mooney_dot_off8,target,horizontal_flip,post,off,87
111,3,dot,banana_peel,banana_peel_mooney_dot_off4,target,horizontal_flip,pre,off,87
112,3,dot,scarf,scarf_mooney_dot_off8,target,regular,post,off,87
113,3,dot,banana_peel,banana_peel_mooney_dot_on3,target,horizontal_flip,pre,on,87
114,3,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,87
115,3,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,87
116,3,dot,axe,axe_mooney_dot_off6,catch,horizontal_flip,post,off,87
117,3,dot,sardine,sardine_mooney_dot_on5,target,horizontal_flip,post,on,87
118,3,dot,scarf,scarf_mooney_dot_on5,target,regular,post,on,87
119,3,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,87
120,3,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,87
121,3,dot,axe,axe_mooney_dot_on7,catch,horizontal_flip,post,on,87
122,3,dot,steak,steak_mooney_dot_on3,target,upside_down,pre,on,87
123,3,dot,scarf,scarf_mooney_dot_off6,target,regular,post,off,87
124,3,dot,puddle,puddle_mooney_dot_on1,target,regular,pre,on,87
125,3,dot,sardine,sardine_mooney_dot_off6,target,horizontal_flip,post,off,87
126,3,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,87
127,3,dot,scarf,scarf_mooney_dot_on7,target,regular,post,on,87
128,3,dot,drill,drill_mooney_dot_on5,target,upside_down,post,on,87
129,3,dot,banana_peel,banana_peel_mooney_dot_on1,target,horizontal_flip,pre,on,87
130,3,dot,puddle,puddle_mooney_dot_off4,target,regular,pre,off,87
131,3,dot,axe,axe_mooney_dot_off8,catch,horizontal_flip,post,off,87
132,3,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,87
133,3,dot,puddle,puddle_mooney_dot_on3,target,regular,pre,on,87
134,3,dot,drill,drill_mooney_dot_off6,target,upside_down,post,off,87
135,3,dot,axe,axe_mooney_dot_on5,catch,horizontal_flip,post,on,87
136,3,dot,sardine,sardine_mooney_dot_on7,target,horizontal_flip,post,on,87
137,3,dot,puddle,puddle_mooney_dot_off2,target,regular,pre,off,87
138,3,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,,87
139,3,recognition,axe,axe_mooney,catch,horizontal_flip,post,,87
140,3,recognition,scarf,scarf_mooney,target,regular,post,,87
141,3,recognition,drill,drill_mooney,target,upside_down,post,,87
142,3,recognition,puddle,puddle_mooney,target,regular,pre,,87
143,3,recognition,steak,steak_mooney,target,upside_down,pre,,87
144,3,recognition,sardine,sardine_mooney,target,horizontal_flip,post,,87
145,3,recognition,puddle,puddle,target,regular,color,,87
146,3,recognition,banana_peel,banana_peel,target,horizontal_flip,color,,87
147,3,recognition,steak,steak,target,upside_down,color,,87
148,4,dot,sidecar,sidecar_mooney_dot_off4,target,upside_down,pre,off,87
149,4,dot,sandal,sandal_mooney_dot_on1,target,regular,pre,on,87
150,4,dot,puddle,puddle_mooney_dot_off6,target,regular,post,off,87
151,4,dot,banana_peel,banana_peel_mooney_dot_on5,target,horizontal_flip,post,on,87
152,4,dot,sidecar,sidecar_mooney_dot_on3,target,upside_down,pre,on,87
153,4,dot,steak,steak_mooney_dot_on5,target,upside_down,post,on,87
154,4,dot,banana_peel,banana_peel_mooney_dot_off6,target,horizontal_flip,post,off,87
155,4,dot,puddle,puddle_mooney_dot_on5,target,regular,post,on,87
156,4,dot,mannequin,mannequin_mooney_dot_off2,target,horizontal_flip,pre,off,87
157,4,dot,banana_peel,banana_peel_mooney_dot_off8,target,horizontal_flip,post,off,87
158,4,dot,sidecar,sidecar_mooney_dot_off2,target,upside_down,pre,off,87
159,4,dot,steak,steak_mooney_dot_off8,target,upside_down,post,off,87
160,4,dot,mannequin,mannequin_mooney_dot_on3,target,horizontal_flip,pre,on,87
161,4,dot,sidecar,sidecar_mooney_dot_on1,target,upside_down,pre,on,87
162,4,dot,sandal,sandal_mooney_dot_on3,target,regular,pre,on,87
163,4,dot,mannequin,mannequin_mooney_dot_off4,target,horizontal_flip,pre,off,87
164,4,dot,steak,steak_mooney_dot_on7,target,upside_down,post,on,87
165,4,dot,sandal,sandal_mooney_dot_off4,target,regular,pre,off,87
166,4,dot,mannequin,mannequin_mooney_dot_on1,target,horizontal_flip,pre,on,87
167,4,dot,puddle,puddle_mooney_dot_off8,target,regular,post,off,87
168,4,dot,sandal,sandal_mooney_dot_off2,target,regular,pre,off,87
169,4,dot,banana_peel,banana_peel_mooney_dot_on7,target,horizontal_flip,post,on,87
