trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,upside_down,pre,off,33
2,0,dot,garlic,garlic_mooney_dot_off2,catch,regular,pre,off,33
3,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,upside_down,pre,on,33
4,0,dot,garlic,garlic_mooney_dot_on1,catch,regular,pre,on,33
5,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,horizontal_flip,pre,on,33
6,0,dot,carriage,carriage_mooney_dot_off4,target,regular,pre,off,33
7,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,horizontal_flip,pre,on,33
8,0,dot,garlic,garlic_mooney_dot_on3,catch,regular,pre,on,33
9,0,dot,carriage,carriage_mooney_dot_off2,target,regular,pre,off,33
10,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,horizontal_flip,pre,off,33
11,0,dot,carriage,carriage_mooney_dot_on1,target,regular,pre,on,33
12,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,upside_down,pre,on,33
13,0,dot,carriage,carriage_mooney_dot_on3,target,regular,pre,on,33
14,0,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,horizontal_flip,pre,off,33
15,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,upside_down,pre,off,33
16,0,dot,garlic,garlic_mooney_dot_off4,catch,regular,pre,off,33
17,0,recognition,carriage,carriage_mooney,target,regular,pre,,33
18,0,recognition,parking_meter,parking_meter_mooney,target,upside_down,pre,,33
19,0,recognition,hot-water_bottle,hot-water_bottle_mooney,target,horizontal_flip,pre,,33
20,0,recognition,garlic,garlic_mooney,catch,regular,pre,,33
21,0,recognition,carriage,carriage,target,regular,color,,33
22,0,recognition,hot-water_bottle,hot-water_bottle,target,horizontal_flip,color,,33
23,0,recognition,parking_meter,parking_meter,target,upside_down,color,,33
24,1,dot,garlic,garlic_mooney_dot_on7,catch,regular,post,on,33
25,1,dot,rattlesnake,rattlesnake_mooney_dot_on1,catch,upside_down,pre,on,33
26,1,dot,garlic,garlic_mooney_dot_on5,catch,regular,post,on,33
27,1,dot,parking_meter,parking_meter_mooney_dot_off6,target,upside_down,post,off,33
28,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on5,target,horizontal_flip,post,on,33
29,1,dot,puddle,puddle_mooney_dot_on1,target,regular,pre,on,33
30,1,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,33
31,1,dot,puddle,puddle_mooney_dot_off4,target,regular,pre,off,33
32,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on7,target,horizontal_flip,post,on,33
33,1,dot,puddle,puddle_mooney_dot_on3,target,regular,pre,on,33
34,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off8,target,horizontal_flip,post,off,33
35,1,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,33
36,1,dot,aloe,aloe_mooney_dot_off4,target,horizontal_flip,pre,off,33
37,1,dot,carriage,carriage_mooney_dot_off8,target,regular,post,off,33
38,1,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,33
39,1,dot,puddle,puddle_mooney_dot_off2,target,regular,pre,off,33
40,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,upside_down,post,on,33
41,1,dot,rattlesnake,rattlesnake_mooney_dot_off2,catch,upside_down,pre,off,33
42,1,dot,carriage,carriage_mooney_dot_on5,target,regular,post,on,33
43,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off6,target,horizontal_flip,post,off,33
44,1,dot,rattlesnake,rattlesnake_mooney_dot_off4,catch,upside_down,pre,off,33
45,1,dot,carriage,carriage_mooney_dot_on7,target,regular,post,on,33
46,1,dot,aloe,aloe_mooney_dot_on1,target,horizontal_flip,pre,on,33
47,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,upside_down,post,off,33
48,1,dot,aloe,aloe_mooney_dot_on3,target,horizontal_flip,pre,on,33
49,1,dot,parking_meter,parking_meter_mooney_dot_on5,target,upside_down,post,on,33
50,1,dot,carriage,carriage_mooney_dot_off6,target,regular,post,off,33
51,1,dot,rattlesnake,rattlesnake_mooney_dot_on3,catch,upside_down,pre,on,33
52,1,dot,garlic,garlic_mooney_dot_off6,catch,regular,post,off,33
53,1,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,33
54,1,dot,aloe,aloe_mooney_dot_off2,target,horizontal_flip,pre,off,33
55,1,dot,garlic,garlic_mooney_dot_off8,catch,regular,post,off,33
56,1,recognition,carriage,carriage_mooney,target,regular,post,,33
57,1,recognition,hot-water_bottle,hot-water_bottle_mooney,target,horizontal_flip,post,,33
58,1,recognition,drill,drill_mooney,target,upside_down,pre,,33
59,1,recognition,puddle,puddle_mooney,target,regular,pre,,33
60,1,recognition,rattlesnake,rattlesnake_mooney,catch,upside_down,pre,,33
61,1,recognition,aloe,aloe_mooney,target,horizontal_flip,pre,,33
62,1,recognition,garlic,garlic_mooney,catch,regular,post,,33
63,1,recognition,parking_meter,parking_meter_mooney,target,upside_down,post,,33
64,1,recognition,puddle,puddle,target,regular,color,,33
65,1,recognition,aloe,aloe,target,horizontal_flip,color,,33
66,1,recognition,drill,drill,target,upside_down,color,,33
67,2,dot,sardine,sardine_mooney_dot_off2,target,regular,pre,off,33
68,2,dot,aloe,aloe_mooney_dot_off6,target,horizontal_flip,post,off,33
69,2,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,horizontal_flip,pre,off,33
70,2,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,33
71,2,dot,platypus,platypus_mooney_dot_on3,target,horizontal_flip,pre,on,33
72,2,dot,puddle,puddle_mooney_dot_on5,target,regular,post,on,33
73,2,dot,drill,drill_mooney_dot_on5,target,upside_down,post,on,33
74,2,dot,sardine,sardine_mooney_dot_off4,target,regular,pre,off,33
75,2,dot,rattlesnake,rattlesnake_mooney_dot_off6,catch,upside_down,post,off,33
76,2,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,33
77,2,dot,aloe,aloe_mooney_dot_on5,target,horizontal_flip,post,on,33
78,2,dot,puddle,puddle_mooney_dot_off8,target,regular,post,off,33
79,2,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,horizontal_flip,pre,on,33
80,2,dot,rattlesnake,rattlesnake_mooney_dot_off8,catch,upside_down,post,off,33
81,2,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,33
82,2,dot,aloe,aloe_mooney_dot_off8,target,horizontal_flip,post,off,33
83,2,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,33
84,2,dot,sardine,sardine_mooney_dot_on1,target,regular,pre,on,33
85,2,dot,puddle,puddle_mooney_dot_off6,target,regular,post,off,33
86,2,dot,rattlesnake,rattlesnake_mooney_dot_on7,catch,upside_down,post,on,33
87,2,dot,aloe,aloe_mooney_dot_on7,target,horizontal_flip,post,on,33
88,2,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,horizontal_flip,pre,on,33
89,2,dot,steak,steak_mooney_dot_on3,target,upside_down,pre,on,33
90,2,dot,sardine,sardine_mooney_dot_on3,target,regular,pre,on,33
91,2,dot,platypus,platypus_mooney_dot_off2,target,horizontal_flip,pre,off,33
92,2,dot,puddle,puddle_mooney_dot_on7,target,regular,post,on,33
93,2,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,33
94,2,dot,rattlesnake,rattlesnake_mooney_dot_on5,catch,upside_down,post,on,33
95,2,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,horizontal_flip,pre,off,33
96,2,dot,platypus,platypus_mooney_dot_on1,target,horizontal_flip,pre,on,33
97,2,dot,drill,drill_mooney_dot_off6,target,upside_down,post,off,33
98,2,dot,platypus,platypus_mooney_dot_off4,target,horizontal_flip,pre,off,33
99,2,recognition,drill,drill_mooney,target,upside_down,post,,33
100,2,recognition,lip_gloss,lip_gloss_mooney,catch,horizontal_flip,pre,,33
101,2,recognition,sardine,sardine_mooney,target,regular,pre,,33
