trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,pomegranate,pomegranate_mooney_dot_on3,catch,regular,pre,on,89
2,0,dot,ginger,ginger_mooney_dot_on1,target,upside_down,pre,on,89
3,0,dot,aloe,aloe_mooney_dot_on1,target,regular,pre,on,89
4,0,dot,ginger,ginger_mooney_dot_on3,target,upside_down,pre,on,89
5,0,dot,lip_gloss,lip_gloss_mooney_dot_on1,target,horizontal_flip,pre,on,89
6,0,dot,pomegranate,pomegranate_mooney_dot_off2,catch,regular,pre,off,89
7,0,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,horizontal_flip,pre,on,89
8,0,dot,aloe,aloe_mooney_dot_on3,target,regular,pre,on,89
9,0,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,horizontal_flip,pre,off,89
10,0,dot,pomegranate,pomegranate_mooney_dot_on1,catch,regular,pre,on,89
11,0,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,horizontal_flip,pre,off,89
12,0,dot,pomegranate,pomegranate_mooney_dot_off4,catch,regular,pre,off,89
13,0,dot,ginger,ginger_mooney_dot_off2,target,upside_down,pre,off,89
14,0,dot,aloe,aloe_mooney_dot_off2,target,regular,pre,off,89
15,0,dot,ginger,ginger_mooney_dot_off4,target,upside_down,pre,off,89
16,0,dot,aloe,aloe_mooney_dot_off4,target,regular,pre,off,89
17,0,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,pre,,89
18,0,recognition,aloe,aloe_mooney,target,regular,pre,,89
19,0,recognition,pomegranate,pomegranate_mooney,catch,regular,pre,,89
20,0,recognition,ginger,ginger_mooney,target,upside_down,pre,,89
21,0,recognition,lip_gloss,lip_gloss,target,horizontal_flip,color,,89
22,0,recognition,ginger,ginger,target,upside_down,color,,89
23,0,recognition,aloe,aloe,target,regular,color,,89
24,1,dot,sidecar,sidecar_mooney_dot_on1,target,regular,pre,on,89
25,1,dot,drill,drill_mooney_dot_off4,target,horizontal_flip,pre,off,89
26,1,dot,lip_gloss,lip_gloss_mooney_dot_on7,target,horizontal_flip,post,on,89
27,1,dot,pomegranate,pomegranate_mooney_dot_on7,catch,regular,post,on,89
28,1,dot,drill,drill_mooney_dot_off2,target,horizontal_flip,pre,off,89
29,1,dot,lip_gloss,lip_gloss_mooney_dot_off8,target,horizontal_flip,post,off,89
30,1,dot,banana_peel,banana_peel_mooney_dot_on3,catch,upside_down,pre,on,89
31,1,dot,sidecar,sidecar_mooney_dot_on3,target,regular,pre,on,89
32,1,dot,banana_peel,banana_peel_mooney_dot_on1,catch,upside_down,pre,on,89
33,1,dot,sidecar,sidecar_mooney_dot_off4,target,regular,pre,off,89
34,1,dot,pomegranate,pomegranate_mooney_dot_off6,catch,regular,post,off,89
35,1,dot,ginger,ginger_mooney_dot_on7,target,upside_down,post,on,89
36,1,dot,gargoyle,gargoyle_mooney_dot_off2,target,upside_down,pre,off,89
37,1,dot,aloe,aloe_mooney_dot_on7,target,regular,post,on,89
38,1,dot,sidecar,sidecar_mooney_dot_off2,target,regular,pre,off,89
39,1,dot,ginger,ginger_mooney_dot_off8,target,upside_down,post,off,89
40,1,dot,aloe,aloe_mooney_dot_on5,target,regular,post,on,89
41,1,dot,drill,drill_mooney_dot_on1,target,horizontal_flip,pre,on,89
42,1,dot,gargoyle,gargoyle_mooney_dot_on3,target,upside_down,pre,on,89
43,1,dot,ginger,ginger_mooney_dot_off6,target,upside_down,post,off,89
44,1,dot,pomegranate,pomegranate_mooney_dot_on5,catch,regular,post,on,89
45,1,dot,drill,drill_mooney_dot_on3,target,horizontal_flip,pre,on,89
46,1,dot,gargoyle,gargoyle_mooney_dot_on1,target,upside_down,pre,on,89
47,1,dot,banana_peel,banana_peel_mooney_dot_off4,catch,upside_down,pre,off,89
48,1,dot,aloe,aloe_mooney_dot_off8,target,regular,post,off,89
49,1,dot,lip_gloss,lip_gloss_mooney_dot_off6,target,horizontal_flip,post,off,89
50,1,dot,aloe,aloe_mooney_dot_off6,target,regular,post,off,89
51,1,dot,pomegranate,pomegranate_mooney_dot_off8,catch,regular,post,off,89
52,1,dot,ginger,ginger_mooney_dot_on5,target,upside_down,post,on,89
53,1,dot,lip_gloss,lip_gloss_mooney_dot_on5,target,horizontal_flip,post,on,89
