trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,dumbbell,dumbbell_mooney_dot_on1,target,regular,pre,on,39
2,0,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,regular,pre,off,39
3,0,dot,mannequin,mannequin_mooney_dot_off4,target,upside_down,pre,off,39
4,0,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,regular,pre,on,39
5,0,dot,dumbbell,dumbbell_mooney_dot_on3,target,regular,pre,on,39
6,0,dot,eclair,eclair_mooney_dot_off2,target,horizontal_flip,pre,off,39
7,0,dot,dumbbell,dumbbell_mooney_dot_off4,target,regular,pre,off,39
8,0,dot,mannequin,mannequin_mooney_dot_on1,target,upside_down,pre,on,39
9,0,dot,eclair,eclair_mooney_dot_on3,target,horizontal_flip,pre,on,39
10,0,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,regular,pre,on,39
11,0,dot,eclair,eclair_mooney_dot_off4,target,horizontal_flip,pre,off,39
12,0,dot,mannequin,mannequin_mooney_dot_off2,target,upside_down,pre,off,39
13,0,dot,dumbbell,dumbbell_mooney_dot_off2,target,regular,pre,off,39
14,0,dot,eclair,eclair_mooney_dot_on1,target,horizontal_flip,pre,on,39
15,0,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,regular,pre,off,39
16,0,dot,mannequin,mannequin_mooney_dot_on3,target,upside_down,pre,on,39
17,0,recognition,lip_gloss,lip_gloss_mooney,catch,regular,pre,,39
18,0,recognition,eclair,eclair_mooney,target,horizontal_flip,pre,,39
19,0,recognition,mannequin,mannequin_mooney,target,upside_down,pre,,39
20,0,recognition,dumbbell,dumbbell_mooney,target,regular,pre,,39
21,0,recognition,eclair,eclair,target,horizontal_flip,color,,39
22,0,recognition,mannequin,mannequin,target,upside_down,color,,39
23,0,recognition,dumbbell,dumbbell,target,regular,color,,39
24,1,dot,eclair,eclair_mooney_dot_off8,target,horizontal_flip,post,off,39
