trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,football_helmet,football_helmet_mooney_dot_on3,target,regular,pre,on,70
2,0,dot,pedal,pedal_mooney_dot_on1,target,horizontal_flip,pre,on,70
3,0,dot,ginger,ginger_mooney_dot_off4,target,upside_down,pre,off,70
4,0,dot,snail,snail_mooney_dot_off2,catch,regular,pre,off,70
5,0,dot,ginger,ginger_mooney_dot_on3,target,upside_down,pre,on,70
6,0,dot,football_helmet,football_helmet_mooney_dot_off4,target,regular,pre,off,70
7,0,dot,snail,snail_mooney_dot_on3,catch,regular,pre,on,70
8,0,dot,pedal,pedal_mooney_dot_off4,target,horizontal_flip,pre,off,70
9,0,dot,ginger,ginger_mooney_dot_off2,target,upside_down,pre,off,70
10,0,dot,snail,snail_mooney_dot_on1,catch,regular,pre,on,70
11,0,dot,football_helmet,football_helmet_mooney_dot_off2,target,regular,pre,off,70
12,0,dot,ginger,ginger_mooney_dot_on1,target,upside_down,pre,on,70
13,0,dot,pedal,pedal_mooney_dot_off2,target,horizontal_flip,pre,off,70
14,0,dot,snail,snail_mooney_dot_off4,catch,regular,pre,off,70
15,0,dot,football_helmet,football_helmet_mooney_dot_on1,target,regular,pre,on,70
16,0,dot,pedal,pedal_mooney_dot_on3,target,horizontal_flip,pre,on,70
17,0,recognition,snail,snail_mooney,catch,regular,pre,,70
18,0,recognition,football_helmet,football_helmet_mooney,target,regular,pre,,70
19,0,recognition,pedal,pedal_mooney,target,horizontal_flip,pre,,70
20,0,recognition,ginger,ginger_mooney,target,upside_down,pre,,70
21,0,recognition,football_helmet,football_helmet,target,regular,color,,70
22,0,recognition,ginger,ginger,target,upside_down,color,,70
23,0,recognition,pedal,pedal,target,horizontal_flip,color,,70
24,1,dot,puddle,puddle_mooney_dot_on3,catch,upside_down,pre,on,70
25,1,dot,surfboard,surfboard_mooney_dot_on3,target,upside_down,pre,on,70
26,1,dot,pedal,pedal_mooney_dot_on5,target,horizontal_flip,post,on,70
27,1,dot,ginger,ginger_mooney_dot_off8,target,upside_down,post,off,70
28,1,dot,puddle,puddle_mooney_dot_off2,catch,upside_down,pre,off,70
29,1,dot,football_helmet,football_helmet_mooney_dot_off8,target,regular,post,off,70
30,1,dot,surfboard,surfboard_mooney_dot_on1,target,upside_down,pre,on,70
31,1,dot,snail,snail_mooney_dot_on7,catch,regular,post,on,70
32,1,dot,pedal,pedal_mooney_dot_off6,target,horizontal_flip,post,off,70
33,1,dot,shears,shears_mooney_dot_off2,target,regular,pre,off,70
34,1,dot,ginger,ginger_mooney_dot_on5,target,upside_down,post,on,70
35,1,dot,magnifier,magnifier_mooney_dot_off2,target,horizontal_flip,pre,off,70
36,1,dot,snail,snail_mooney_dot_off6,catch,regular,post,off,70
37,1,dot,shears,shears_mooney_dot_off4,target,regular,pre,off,70
38,1,dot,pedal,pedal_mooney_dot_off8,target,horizontal_flip,post,off,70
39,1,dot,shears,shears_mooney_dot_on3,target,regular,pre,on,70
40,1,dot,puddle,puddle_mooney_dot_on1,catch,upside_down,pre,on,70
41,1,dot,football_helmet,football_helmet_mooney_dot_on5,target,regular,post,on,70
42,1,dot,puddle,puddle_mooney_dot_off4,catch,upside_down,pre,off,70
43,1,dot,magnifier,magnifier_mooney_dot_off4,target,horizontal_flip,pre,off,70
44,1,dot,football_helmet,football_helmet_mooney_dot_off6,target,regular,post,off,70
45,1,dot,magnifier,magnifier_mooney_dot_on3,target,horizontal_flip,pre,on,70
46,1,dot,shears,shears_mooney_dot_on1,target,regular,pre,on,70
47,1,dot,surfboard,surfboard_mooney_dot_off2,target,upside_down,pre,off,70
48,1,dot,ginger,ginger_mooney_dot_on7,target,upside_down,post,on,70
49,1,dot,pedal,pedal_mooney_dot_on7,target,horizontal_flip,post,on,70
50,1,dot,ginger,ginger_mooney_dot_off6,target,upside_down,post,off,70
51,1,dot,football_helmet,football_helmet_mooney_dot_on7,target,regular,post,on,70
52,1,dot,snail,snail_mooney_dot_on5,catch,regular,post,on,70
53,1,dot,magnifier,magnifier_mooney_dot_on1,target,horizontal_flip,pre,on,70
54,1,dot,surfboard,surfboard_mooney_dot_off4,target,upside_down,pre,off,70
55,1,dot,snail,snail_mooney_dot_off8,catch,regular,post,off,70
56,1,recognition,surfboard,surfboard_mooney,target,upside_down,pre,,70
57,1,recognition,pedal,pedal_mooney,target,horizontal_flip,post,,70
58,1,recognition,puddle,puddle_mooney,catch,upside_down,pre,,70
59,1,recognition,snail,snail_mooney,catch,regular,post,,70
60,1,recognition,ginger,ginger_mooney,target,upside_down,post,,70
61,1,recognition,magnifier,magnifier_mooney,target,horizontal_flip,pre,,70
62,1,recognition,shears,shears_mooney,target,regular,pre,,70
63,1,recognition,football_helmet,football_helmet_mooney,target,regular,post,,70
64,1,recognition,magnifier,magnifier,target,horizontal_flip,color,,70
65,1,recognition,surfboard,surfboard,target,upside_down,color,,70
66,1,recognition,shears,shears,target,regular,color,,70
67,2,dot,eclair,eclair_mooney_dot_off4,catch,horizontal_flip,pre,off,70
68,2,dot,puddle,puddle_mooney_dot_off6,catch,upside_down,post,off,70
69,2,dot,magnifier,magnifier_mooney_dot_off6,target,horizontal_flip,post,off,70
70,2,dot,puddle,puddle_mooney_dot_on7,catch,upside_down,post,on,70
71,2,dot,backpack,backpack_mooney_dot_off2,target,upside_down,pre,off,70
72,2,dot,magnifier,magnifier_mooney_dot_off8,target,horizontal_flip,post,off,70
73,2,dot,surfboard,surfboard_mooney_dot_on5,target,upside_down,post,on,70
74,2,dot,polar_bear,polar_bear_mooney_dot_on3,target,regular,pre,on,70
75,2,dot,eclair,eclair_mooney_dot_on1,catch,horizontal_flip,pre,on,70
76,2,dot,surfboard,surfboard_mooney_dot_off6,target,upside_down,post,off,70
77,2,dot,shears,shears_mooney_dot_on5,target,regular,post,on,70
78,2,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,horizontal_flip,pre,on,70
79,2,dot,magnifier,magnifier_mooney_dot_on7,target,horizontal_flip,post,on,70
80,2,dot,surfboard,surfboard_mooney_dot_off8,target,upside_down,post,off,70
81,2,dot,polar_bear,polar_bear_mooney_dot_on1,target,regular,pre,on,70
82,2,dot,magnifier,magnifier_mooney_dot_on5,target,horizontal_flip,post,on,70
83,2,dot,backpack,backpack_mooney_dot_on3,target,upside_down,pre,on,70
84,2,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,horizontal_flip,pre,off,70
85,2,dot,eclair,eclair_mooney_dot_on3,catch,horizontal_flip,pre,on,70
86,2,dot,surfboard,surfboard_mooney_dot_on7,target,upside_down,post,on,70
87,2,dot,backpack,backpack_mooney_dot_off4,target,upside_down,pre,off,70
88,2,dot,polar_bear,polar_bear_mooney_dot_off4,target,regular,pre,off,70
89,2,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,horizontal_flip,pre,off,70
90,2,dot,shears,shears_mooney_dot_off8,target,regular,post,off,70
91,2,dot,puddle,puddle_mooney_dot_on5,catch,upside_down,post,on,70
92,2,dot,shears,shears_mooney_dot_on7,target,regular,post,on,70
93,2,dot,eclair,eclair_mooney_dot_off2,catch,horizontal_flip,pre,off,70
94,2,dot,puddle,puddle_mooney_dot_off8,catch,upside_down,post,off,70
95,2,dot,backpack,backpack_mooney_dot_on1,target,upside_down,pre,on,70
96,2,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,horizontal_flip,pre,on,70
97,2,dot,shears,shears_mooney_dot_off6,target,regular,post,off,70
98,2,dot,polar_bear,polar_bear_mooney_dot_off2,target,regular,pre,off,70
99,2,recognition,surfboard,surfboard_mooney,target,upside_down,post,,70
100,2,recognition,magnifier,magnifier_mooney,target,horizontal_flip,post,,70
101,2,recognition,eclair,eclair_mooney,catch,horizontal_flip,pre,,70
102,2,recognition,polar_bear,polar_bear_mooney,target,regular,pre,,70
103,2,recognition,backpack,backpack_mooney,target,upside_down,pre,,70
104,2,recognition,shears,shears_mooney,target,regular,post,,70
105,2,recognition,peanut_butter,peanut_butter_mooney,target,horizontal_flip,pre,,70
106,2,recognition,puddle,puddle_mooney,catch,upside_down,post,,70
107,2,recognition,backpack,backpack,target,upside_down,color,,70
108,2,recognition,polar_bear,polar_bear,target,regular,color,,70
109,2,recognition,peanut_butter,peanut_butter,target,horizontal_flip,color,,70
110,3,dot,polar_bear,polar_bear_mooney_dot_off6,target,regular,post,off,70
111,3,dot,peanut_butter,peanut_butter_mooney_dot_on5,target,horizontal_flip,post,on,70
112,3,dot,carriage,carriage_mooney_dot_on1,target,regular,pre,on,70
