trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,sandal,sandal_mooney_dot_off2,target,regular,pre,off,35
2,0,dot,punching_bag,punching_bag_mooney_dot_off2,target,upside_down,pre,off,35
3,0,dot,garlic,garlic_mooney_dot_off4,catch,regular,pre,off,35
4,0,dot,punching_bag,punching_bag_mooney_dot_on3,target,upside_down,pre,on,35
5,0,dot,sandal,sandal_mooney_dot_on1,target,regular,pre,on,35
6,0,dot,figurine,figurine_mooney_dot_on3,target,horizontal_flip,pre,on,35
7,0,dot,garlic,garlic_mooney_dot_off2,catch,regular,pre,off,35
8,0,dot,punching_bag,punching_bag_mooney_dot_off4,target,upside_down,pre,off,35
9,0,dot,figurine,figurine_mooney_dot_on1,target,horizontal_flip,pre,on,35
10,0,dot,garlic,garlic_mooney_dot_on3,catch,regular,pre,on,35
11,0,dot,figurine,figurine_mooney_dot_off4,target,horizontal_flip,pre,off,35
12,0,dot,punching_bag,punching_bag_mooney_dot_on1,target,upside_down,pre,on,35
13,0,dot,sandal,sandal_mooney_dot_off4,target,regular,pre,off,35
14,0,dot,figurine,figurine_mooney_dot_off2,target,horizontal_flip,pre,off,35
15,0,dot,sandal,sandal_mooney_dot_on3,target,regular,pre,on,35
16,0,dot,garlic,garlic_mooney_dot_on1,catch,regular,pre,on,35
17,0,recognition,figurine,figurine_mooney,target,horizontal_flip,pre,,35
18,0,recognition,sandal,sandal_mooney,target,regular,pre,,35
19,0,recognition,punching_bag,punching_bag_mooney,target,upside_down,pre,,35
20,0,recognition,garlic,garlic_mooney,catch,regular,pre,,35
21,0,recognition,figurine,figurine,target,horizontal_flip,color,,35
22,0,recognition,punching_bag,punching_bag,target,upside_down,color,,35
23,0,recognition,sandal,sandal,target,regular,color,,35
24,1,dot,figurine,figurine_mooney_dot_on5,target,horizontal_flip,post,on,35
25,1,dot,banana_peel,banana_peel_mooney_dot_off2,catch,upside_down,pre,off,35
26,1,dot,sandal,sandal_mooney_dot_on5,target,regular,post,on,35
27,1,dot,banana_peel,banana_peel_mooney_dot_on1,catch,upside_down,pre,on,35
28,1,dot,axe,axe_mooney_dot_off2,target,upside_down,pre,off,35
