trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,puddle,puddle_mooney_dot_off4,catch,regular,pre,off,20
2,0,dot,mannequin,mannequin_mooney_dot_off2,target,regular,pre,off,20
3,0,dot,cucumber,cucumber_mooney_dot_on1,target,upside_down,pre,on,20
4,0,dot,puddle,puddle_mooney_dot_on1,catch,regular,pre,on,20
5,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,horizontal_flip,pre,on,20
6,0,dot,cucumber,cucumber_mooney_dot_off4,target,upside_down,pre,off,20
7,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,horizontal_flip,pre,off,20
8,0,dot,cucumber,cucumber_mooney_dot_off2,target,upside_down,pre,off,20
9,0,dot,mannequin,mannequin_mooney_dot_on1,target,regular,pre,on,20
10,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,horizontal_flip,pre,on,20
11,0,dot,puddle,puddle_mooney_dot_on3,catch,regular,pre,on,20
12,0,dot,cucumber,cucumber_mooney_dot_on3,target,upside_down,pre,on,20
13,0,dot,puddle,puddle_mooney_dot_off2,catch,regular,pre,off,20
14,0,dot,mannequin,mannequin_mooney_dot_on3,target,regular,pre,on,20
15,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,horizontal_flip,pre,off,20
16,0,dot,mannequin,mannequin_mooney_dot_off4,target,regular,pre,off,20
17,0,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,pre,,20
18,0,recognition,puddle,puddle_mooney,catch,regular,pre,,20
19,0,recognition,mannequin,mannequin_mooney,target,regular,pre,,20
20,0,recognition,cucumber,cucumber_mooney,target,upside_down,pre,,20
21,0,recognition,mannequin,mannequin,target,regular,color,,20
22,0,recognition,cucumber,cucumber,target,upside_down,color,,20
23,0,recognition,parking_meter,parking_meter,target,horizontal_flip,color,,20
24,1,dot,steak,steak_mooney_dot_on3,target,regular,pre,on,20
25,1,dot,ginger,ginger_mooney_dot_on1,target,horizontal_flip,pre,on,20
26,1,dot,puddle,puddle_mooney_dot_on5,catch,regular,post,on,20
27,1,dot,ginger,ginger_mooney_dot_off4,target,horizontal_flip,pre,off,20
28,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,horizontal_flip,post,on,20
29,1,dot,cucumber,cucumber_mooney_dot_on5,target,upside_down,post,on,20
30,1,dot,mannequin,mannequin_mooney_dot_off6,target,regular,post,off,20
31,1,dot,scarf,scarf_mooney_dot_on1,target,upside_down,pre,on,20
32,1,dot,steak,steak_mooney_dot_on1,target,regular,pre,on,20
33,1,dot,cucumber,cucumber_mooney_dot_off8,target,upside_down,post,off,20
34,1,dot,ginger,ginger_mooney_dot_on3,target,horizontal_flip,pre,on,20
35,1,dot,parking_meter,parking_meter_mooney_dot_on5,target,horizontal_flip,post,on,20
36,1,dot,scarf,scarf_mooney_dot_off2,target,upside_down,pre,off,20
37,1,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,upside_down,pre,off,20
38,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,horizontal_flip,post,off,20
39,1,dot,steak,steak_mooney_dot_off2,target,regular,pre,off,20
40,1,dot,scarf,scarf_mooney_dot_off4,target,upside_down,pre,off,20
41,1,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,upside_down,pre,off,20
42,1,dot,mannequin,mannequin_mooney_dot_off8,target,regular,post,off,20
43,1,dot,ginger,ginger_mooney_dot_off2,target,horizontal_flip,pre,off,20
44,1,dot,mannequin,mannequin_mooney_dot_on5,target,regular,post,on,20
45,1,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,upside_down,pre,on,20
46,1,dot,puddle,puddle_mooney_dot_off8,catch,regular,post,off,20
47,1,dot,cucumber,cucumber_mooney_dot_off6,target,upside_down,post,off,20
48,1,dot,steak,steak_mooney_dot_off4,target,regular,pre,off,20
49,1,dot,scarf,scarf_mooney_dot_on3,target,upside_down,pre,on,20
50,1,dot,mannequin,mannequin_mooney_dot_on7,target,regular,post,on,20
51,1,dot,puddle,puddle_mooney_dot_on7,catch,regular,post,on,20
52,1,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,upside_down,pre,on,20
53,1,dot,cucumber,cucumber_mooney_dot_on7,target,upside_down,post,on,20
54,1,dot,parking_meter,parking_meter_mooney_dot_off6,target,horizontal_flip,post,off,20
55,1,dot,puddle,puddle_mooney_dot_off6,catch,regular,post,off,20
56,1,recognition,lip_gloss,lip_gloss_mooney,catch,upside_down,pre,,20
57,1,recognition,mannequin,mannequin_mooney,target,regular,post,,20
58,1,recognition,puddle,puddle_mooney,catch,regular,post,,20
59,1,recognition,scarf,scarf_mooney,target,upside_down,pre,,20
60,1,recognition,steak,steak_mooney,target,regular,pre,,20
61,1,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,post,,20
62,1,recognition,ginger,ginger_mooney,target,horizontal_flip,pre,,20
63,1,recognition,cucumber,cucumber_mooney,target,upside_down,post,,20
64,1,recognition,steak,steak,target,regular,color,,20
65,1,recognition,ginger,ginger,target,horizontal_flip,color,,20
66,1,recognition,scarf,scarf,target,upside_down,color,,20
67,2,dot,steak,steak_mooney_dot_on5,target,regular,post,on,20
68,2,dot,cork,cork_mooney_dot_off2,catch,horizontal_flip,pre,off,20
69,2,dot,carriage,carriage_mooney_dot_off4,target,upside_down,pre,off,20
70,2,dot,cork,cork_mooney_dot_on1,catch,horizontal_flip,pre,on,20
71,2,dot,lip_gloss,lip_gloss_mooney_dot_on5,catch,upside_down,post,on,20
72,2,dot,scarf,scarf_mooney_dot_on5,target,upside_down,post,on,20
73,2,dot,shears,shears_mooney_dot_on1,target,regular,pre,on,20
74,2,dot,scarf,scarf_mooney_dot_on7,target,upside_down,post,on,20
75,2,dot,lip_gloss,lip_gloss_mooney_dot_off6,catch,upside_down,post,off,20
76,2,dot,platypus,platypus_mooney_dot_off2,target,horizontal_flip,pre,off,20
77,2,dot,ginger,ginger_mooney_dot_off8,target,horizontal_flip,post,off,20
78,2,dot,lip_gloss,lip_gloss_mooney_dot_on7,catch,upside_down,post,on,20
79,2,dot,ginger,ginger_mooney_dot_on5,target,horizontal_flip,post,on,20
80,2,dot,steak,steak_mooney_dot_off8,target,regular,post,off,20
81,2,dot,platypus,platypus_mooney_dot_off4,target,horizontal_flip,pre,off,20
82,2,dot,shears,shears_mooney_dot_off2,target,regular,pre,off,20
83,2,dot,carriage,carriage_mooney_dot_off2,target,upside_down,pre,off,20
84,2,dot,cork,cork_mooney_dot_off4,catch,horizontal_flip,pre,off,20
85,2,dot,scarf,scarf_mooney_dot_off8,target,upside_down,post,off,20
86,2,dot,steak,steak_mooney_dot_on7,target,regular,post,on,20
87,2,dot,lip_gloss,lip_gloss_mooney_dot_off8,catch,upside_down,post,off,20
88,2,dot,ginger,ginger_mooney_dot_on7,target,horizontal_flip,post,on,20
89,2,dot,platypus,platypus_mooney_dot_on1,target,horizontal_flip,pre,on,20
90,2,dot,shears,shears_mooney_dot_on3,target,regular,pre,on,20
91,2,dot,ginger,ginger_mooney_dot_off6,target,horizontal_flip,post,off,20
92,2,dot,carriage,carriage_mooney_dot_on3,target,upside_down,pre,on,20
93,2,dot,steak,steak_mooney_dot_off6,target,regular,post,off,20
94,2,dot,shears,shears_mooney_dot_off4,target,regular,pre,off,20
95,2,dot,platypus,platypus_mooney_dot_on3,target,horizontal_flip,pre,on,20
96,2,dot,carriage,carriage_mooney_dot_on1,target,upside_down,pre,on,20
97,2,dot,scarf,scarf_mooney_dot_off6,target,upside_down,post,off,20
98,2,dot,cork,cork_mooney_dot_on3,catch,horizontal_flip,pre,on,20
99,2,recognition,carriage,carriage_mooney,target,upside_down,pre,,20
100,2,recognition,shears,shears_mooney,target,regular,pre,,20
101,2,recognition,platypus,platypus_mooney,target,horizontal_flip,pre,,20
