trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,aloe,aloe_mooney_dot_on3,catch,regular,pre,on,25
2,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,horizontal_flip,pre,on,25
3,0,dot,candelabra,candelabra_mooney_dot_off4,target,regular,pre,off,25
4,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,horizontal_flip,pre,off,25
5,0,dot,candelabra,candelabra_mooney_dot_on1,target,regular,pre,on,25
6,0,dot,aloe,aloe_mooney_dot_off4,catch,regular,pre,off,25
7,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,horizontal_flip,pre,on,25
8,0,dot,backpack,backpack_mooney_dot_off4,target,upside_down,pre,off,25
9,0,dot,candelabra,candelabra_mooney_dot_off2,target,regular,pre,off,25
10,0,dot,backpack,backpack_mooney_dot_on3,target,upside_down,pre,on,25
11,0,dot,aloe,aloe_mooney_dot_on1,catch,regular,pre,on,25
12,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,horizontal_flip,pre,off,25
13,0,dot,aloe,aloe_mooney_dot_off2,catch,regular,pre,off,25
14,0,dot,backpack,backpack_mooney_dot_on1,target,upside_down,pre,on,25
15,0,dot,candelabra,candelabra_mooney_dot_on3,target,regular,pre,on,25
16,0,dot,backpack,backpack_mooney_dot_off2,target,upside_down,pre,off,25
17,0,recognition,aloe,aloe_mooney,catch,regular,pre,,25
18,0,recognition,candelabra,candelabra_mooney,target,regular,pre,,25
19,0,recognition,backpack,backpack_mooney,target,upside_down,pre,,25
20,0,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,pre,,25
21,0,recognition,candelabra,candelabra,target,regular,color,,25
22,0,recognition,backpack,backpack,target,upside_down,color,,25
23,0,recognition,parking_meter,parking_meter,target,horizontal_flip,color,,25
24,1,dot,pomegranate,pomegranate_mooney_dot_on3,target,horizontal_flip,pre,on,25
25,1,dot,grasshopper,grasshopper_mooney_dot_on1,target,upside_down,pre,on,25
26,1,dot,pomegranate,pomegranate_mooney_dot_off4,target,horizontal_flip,pre,off,25
27,1,dot,mailbox,mailbox_mooney_dot_off4,target,regular,pre,off,25
28,1,dot,aloe,aloe_mooney_dot_off8,catch,regular,post,off,25
29,1,dot,shears,shears_mooney_dot_off4,catch,upside_down,pre,off,25
30,1,dot,candelabra,candelabra_mooney_dot_off6,target,regular,post,off,25
31,1,dot,grasshopper,grasshopper_mooney_dot_off2,target,upside_down,pre,off,25
32,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,horizontal_flip,post,off,25
33,1,dot,mailbox,mailbox_mooney_dot_off2,target,regular,pre,off,25
34,1,dot,backpack,backpack_mooney_dot_off8,target,upside_down,post,off,25
35,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,horizontal_flip,post,on,25
36,1,dot,candelabra,candelabra_mooney_dot_on7,target,regular,post,on,25
37,1,dot,pomegranate,pomegranate_mooney_dot_off2,target,horizontal_flip,pre,off,25
38,1,dot,shears,shears_mooney_dot_on1,catch,upside_down,pre,on,25
39,1,dot,pomegranate,pomegranate_mooney_dot_on1,target,horizontal_flip,pre,on,25
40,1,dot,shears,shears_mooney_dot_on3,catch,upside_down,pre,on,25
41,1,dot,backpack,backpack_mooney_dot_on5,target,upside_down,post,on,25
42,1,dot,candelabra,candelabra_mooney_dot_on5,target,regular,post,on,25
43,1,dot,parking_meter,parking_meter_mooney_dot_off6,target,horizontal_flip,post,off,25
44,1,dot,aloe,aloe_mooney_dot_off6,catch,regular,post,off,25
45,1,dot,grasshopper,grasshopper_mooney_dot_on3,target,upside_down,pre,on,25
46,1,dot,shears,shears_mooney_dot_off2,catch,upside_down,pre,off,25
47,1,dot,aloe,aloe_mooney_dot_on7,catch,regular,post,on,25
48,1,dot,mailbox,mailbox_mooney_dot_on1,target,regular,pre,on,25
49,1,dot,backpack,backpack_mooney_dot_off6,target,upside_down,post,off,25
50,1,dot,grasshopper,grasshopper_mooney_dot_off4,target,upside_down,pre,off,25
51,1,dot,aloe,aloe_mooney_dot_on5,catch,regular,post,on,25
52,1,dot,candelabra,candelabra_mooney_dot_off8,target,regular,post,off,25
53,1,dot,backpack,backpack_mooney_dot_on7,target,upside_down,post,on,25
54,1,dot,mailbox,mailbox_mooney_dot_on3,target,regular,pre,on,25
55,1,dot,parking_meter,parking_meter_mooney_dot_on5,target,horizontal_flip,post,on,25
56,1,recognition,shears,shears_mooney,catch,upside_down,pre,,25
57,1,recognition,aloe,aloe_mooney,catch,regular,post,,25
58,1,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,post,,25
59,1,recognition,candelabra,candelabra_mooney,target,regular,post,,25
60,1,recognition,mailbox,mailbox_mooney,target,regular,pre,,25
61,1,recognition,grasshopper,grasshopper_mooney,target,upside_down,pre,,25
62,1,recognition,pomegranate,pomegranate_mooney,target,horizontal_flip,pre,,25
63,1,recognition,backpack,backpack_mooney,target,upside_down,post,,25
64,1,recognition,pomegranate,pomegranate,target,horizontal_flip,color,,25
65,1,recognition,mailbox,mailbox,target,regular,color,,25
66,1,recognition,grasshopper,grasshopper,target,upside_down,color,,25
67,2,dot,dumbbell,dumbbell_mooney_dot_off2,target,upside_down,pre,off,25
68,2,dot,punching_bag,punching_bag_mooney_dot_on1,catch,horizontal_flip,pre,on,25
69,2,dot,mailbox,mailbox_mooney_dot_off6,target,regular,post,off,25
70,2,dot,shears,shears_mooney_dot_on5,catch,upside_down,post,on,25
71,2,dot,dumbbell,dumbbell_mooney_dot_on3,target,upside_down,pre,on,25
72,2,dot,scarf,scarf_mooney_dot_on3,target,horizontal_flip,pre,on,25
73,2,dot,mailbox,mailbox_mooney_dot_off8,target,regular,post,off,25
74,2,dot,shears,shears_mooney_dot_on7,catch,upside_down,post,on,25
75,2,dot,punching_bag,punching_bag_mooney_dot_off4,catch,horizontal_flip,pre,off,25
76,2,dot,grasshopper,grasshopper_mooney_dot_on7,target,upside_down,post,on,25
77,2,dot,axe,axe_mooney_dot_on3,target,regular,pre,on,25
78,2,dot,scarf,scarf_mooney_dot_off4,target,horizontal_flip,pre,off,25
79,2,dot,mailbox,mailbox_mooney_dot_on5,target,regular,post,on,25
80,2,dot,axe,axe_mooney_dot_on1,target,regular,pre,on,25
81,2,dot,grasshopper,grasshopper_mooney_dot_off8,target,upside_down,post,off,25
82,2,dot,pomegranate,pomegranate_mooney_dot_off6,target,horizontal_flip,post,off,25
83,2,dot,dumbbell,dumbbell_mooney_dot_off4,target,upside_down,pre,off,25
84,2,dot,shears,shears_mooney_dot_off6,catch,upside_down,post,off,25
85,2,dot,pomegranate,pomegranate_mooney_dot_on5,target,horizontal_flip,post,on,25
86,2,dot,punching_bag,punching_bag_mooney_dot_off2,catch,horizontal_flip,pre,off,25
87,2,dot,axe,axe_mooney_dot_off4,target,regular,pre,off,25
88,2,dot,punching_bag,punching_bag_mooney_dot_on3,catch,horizontal_flip,pre,on,25
89,2,dot,grasshopper,grasshopper_mooney_dot_off6,target,upside_down,post,off,25
90,2,dot,scarf,scarf_mooney_dot_off2,target,horizontal_flip,pre,off,25
91,2,dot,shears,shears_mooney_dot_off8,catch,upside_down,post,off,25
92,2,dot,pomegranate,pomegranate_mooney_dot_off8,target,horizontal_flip,post,off,25
93,2,dot,mailbox,mailbox_mooney_dot_on7,target,regular,post,on,25
94,2,dot,scarf,scarf_mooney_dot_on1,target,horizontal_flip,pre,on,25
95,2,dot,pomegranate,pomegranate_mooney_dot_on7,target,horizontal_flip,post,on,25
96,2,dot,grasshopper,grasshopper_mooney_dot_on5,target,upside_down,post,on,25
97,2,dot,axe,axe_mooney_dot_off2,target,regular,pre,off,25
98,2,dot,dumbbell,dumbbell_mooney_dot_on1,target,upside_down,pre,on,25
99,2,recognition,mailbox,mailbox_mooney,target,regular,post,,25
100,2,recognition,shears,shears_mooney,catch,upside_down,post,,25
101,2,recognition,scarf,scarf_mooney,target,horizontal_flip,pre,,25
102,2,recognition,pomegranate,pomegranate_mooney,target,horizontal_flip,post,,25
103,2,recognition,grasshopper,grasshopper_mooney,target,upside_down,post,,25
104,2,recognition,axe,axe_mooney,target,regular,pre,,25
105,2,recognition,punching_bag,punching_bag_mooney,catch,horizontal_flip,pre,,25
106,2,recognition,dumbbell,dumbbell_mooney,target,upside_down,pre,,25
107,2,recognition,axe,axe,target,regular,color,,25
