trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,axe,axe_mooney_dot_off2,catch,regular,pre,off,84
2,0,dot,bat2,bat2_mooney_dot_off4,target,horizontal_flip,pre,off,84
3,0,dot,banana_peel,banana_peel_mooney_dot_off4,target,regular,pre,off,84
4,0,dot,bat2,bat2_mooney_dot_off2,target,horizontal_flip,pre,off,84
5,0,dot,banana_peel,banana_peel_mooney_dot_on1,target,regular,pre,on,84
6,0,dot,axe,axe_mooney_dot_on1,catch,regular,pre,on,84
7,0,dot,bat2,bat2_mooney_dot_on1,target,horizontal_flip,pre,on,84
8,0,dot,banana_peel,banana_peel_mooney_dot_on3,target,regular,pre,on,84
9,0,dot,backpack,backpack_mooney_dot_off4,target,upside_down,pre,off,84
10,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,regular,pre,off,84
11,0,dot,backpack,backpack_mooney_dot_on3,target,upside_down,pre,on,84
12,0,dot,bat2,bat2_mooney_dot_on3,target,horizontal_flip,pre,on,84
13,0,dot,backpack,backpack_mooney_dot_on1,target,upside_down,pre,on,84
14,0,dot,axe,axe_mooney_dot_on3,catch,regular,pre,on,84
15,0,dot,backpack,backpack_mooney_dot_off2,target,upside_down,pre,off,84
16,0,dot,axe,axe_mooney_dot_off4,catch,regular,pre,off,84
17,0,recognition,banana_peel,banana_peel_mooney,target,regular,pre,,84
18,0,recognition,bat2,bat2_mooney,target,horizontal_flip,pre,,84
19,0,recognition,axe,axe_mooney,catch,regular,pre,,84
20,0,recognition,backpack,backpack_mooney,target,upside_down,pre,,84
21,0,recognition,banana_peel,banana_peel,target,regular,color,,84
22,0,recognition,backpack,backpack,target,upside_down,color,,84
23,0,recognition,bat2,bat2,target,horizontal_flip,color,,84
24,1,dot,axe,axe_mooney_dot_on5,catch,regular,post,on,84
25,1,dot,figurine,figurine_mooney_dot_on3,target,regular,pre,on,84
26,1,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,84
27,1,dot,bat2,bat2_mooney_dot_on7,target,horizontal_flip,post,on,84
28,1,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,84
29,1,dot,backpack,backpack_mooney_dot_on7,target,upside_down,post,on,84
30,1,dot,bat2,bat2_mooney_dot_off6,target,horizontal_flip,post,off,84
31,1,dot,candelabra,candelabra_mooney_dot_off2,target,horizontal_flip,pre,off,84
32,1,dot,banana_peel,banana_peel_mooney_dot_on5,target,regular,post,on,84
33,1,dot,garlic,garlic_mooney_dot_off4,catch,upside_down,pre,off,84
34,1,dot,banana_peel,banana_peel_mooney_dot_off6,target,regular,post,off,84
35,1,dot,garlic,garlic_mooney_dot_on1,catch,upside_down,pre,on,84
36,1,dot,candelabra,candelabra_mooney_dot_on3,target,horizontal_flip,pre,on,84
37,1,dot,figurine,figurine_mooney_dot_on1,target,regular,pre,on,84
38,1,dot,axe,axe_mooney_dot_off8,catch,regular,post,off,84
39,1,dot,bat2,bat2_mooney_dot_off8,target,horizontal_flip,post,off,84
40,1,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,84
41,1,dot,banana_peel,banana_peel_mooney_dot_on7,target,regular,post,on,84
42,1,dot,backpack,backpack_mooney_dot_off8,target,upside_down,post,off,84
43,1,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,84
44,1,dot,candelabra,candelabra_mooney_dot_on1,target,horizontal_flip,pre,on,84
45,1,dot,garlic,garlic_mooney_dot_off2,catch,upside_down,pre,off,84
46,1,dot,axe,axe_mooney_dot_off6,catch,regular,post,off,84
47,1,dot,backpack,backpack_mooney_dot_on5,target,upside_down,post,on,84
48,1,dot,garlic,garlic_mooney_dot_on3,catch,upside_down,pre,on,84
49,1,dot,banana_peel,banana_peel_mooney_dot_off8,target,regular,post,off,84
50,1,dot,figurine,figurine_mooney_dot_off2,target,regular,pre,off,84
51,1,dot,backpack,backpack_mooney_dot_off6,target,upside_down,post,off,84
52,1,dot,candelabra,candelabra_mooney_dot_off4,target,horizontal_flip,pre,off,84
53,1,dot,figurine,figurine_mooney_dot_off4,target,regular,pre,off,84
54,1,dot,bat2,bat2_mooney_dot_on5,target,horizontal_flip,post,on,84
55,1,dot,axe,axe_mooney_dot_on7,catch,regular,post,on,84
56,1,recognition,bat2,bat2_mooney,target,horizontal_flip,post,,84
57,1,recognition,figurine,figurine_mooney,target,regular,pre,,84
58,1,recognition,candelabra,candelabra_mooney,target,horizontal_flip,pre,,84
59,1,recognition,axe,axe_mooney,catch,regular,post,,84
60,1,recognition,garlic,garlic_mooney,catch,upside_down,pre,,84
61,1,recognition,drill,drill_mooney,target,upside_down,pre,,84
62,1,recognition,banana_peel,banana_peel_mooney,target,regular,post,,84
63,1,recognition,backpack,backpack_mooney,target,upside_down,post,,84
64,1,recognition,drill,drill,target,upside_down,color,,84
65,1,recognition,candelabra,candelabra,target,horizontal_flip,color,,84
66,1,recognition,figurine,figurine,target,regular,color,,84
67,2,dot,aloe,aloe_mooney_dot_on1,target,regular,pre,on,84
68,2,dot,buoy,buoy_mooney_dot_off4,catch,horizontal_flip,pre,off,84
69,2,dot,magnifier,magnifier_mooney_dot_on3,target,upside_down,pre,on,84
70,2,dot,pomegranate,pomegranate_mooney_dot_on1,target,horizontal_flip,pre,on,84
71,2,dot,magnifier,magnifier_mooney_dot_off2,target,upside_down,pre,off,84
72,2,dot,figurine,figurine_mooney_dot_on7,target,regular,post,on,84
73,2,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,84
74,2,dot,buoy,buoy_mooney_dot_on3,catch,horizontal_flip,pre,on,84
75,2,dot,candelabra,candelabra_mooney_dot_on5,target,horizontal_flip,post,on,84
76,2,dot,garlic,garlic_mooney_dot_on7,catch,upside_down,post,on,84
77,2,dot,magnifier,magnifier_mooney_dot_on1,target,upside_down,pre,on,84
78,2,dot,pomegranate,pomegranate_mooney_dot_off2,target,horizontal_flip,pre,off,84
79,2,dot,magnifier,magnifier_mooney_dot_off4,target,upside_down,pre,off,84
80,2,dot,drill,drill_mooney_dot_off6,target,upside_down,post,off,84
81,2,dot,aloe,aloe_mooney_dot_off2,target,regular,pre,off,84
82,2,dot,figurine,figurine_mooney_dot_off6,target,regular,post,off,84
83,2,dot,candelabra,candelabra_mooney_dot_off6,target,horizontal_flip,post,off,84
84,2,dot,buoy,buoy_mooney_dot_on1,catch,horizontal_flip,pre,on,84
85,2,dot,figurine,figurine_mooney_dot_on5,target,regular,post,on,84
86,2,dot,garlic,garlic_mooney_dot_off6,catch,upside_down,post,off,84
87,2,dot,buoy,buoy_mooney_dot_off2,catch,horizontal_flip,pre,off,84
88,2,dot,candelabra,candelabra_mooney_dot_off8,target,horizontal_flip,post,off,84
89,2,dot,drill,drill_mooney_dot_on5,target,upside_down,post,on,84
90,2,dot,candelabra,candelabra_mooney_dot_on7,target,horizontal_flip,post,on,84
91,2,dot,aloe,aloe_mooney_dot_on3,target,regular,pre,on,84
92,2,dot,garlic,garlic_mooney_dot_off8,catch,upside_down,post,off,84
93,2,dot,pomegranate,pomegranate_mooney_dot_on3,target,horizontal_flip,pre,on,84
94,2,dot,figurine,figurine_mooney_dot_off8,target,regular,post,off,84
95,2,dot,pomegranate,pomegranate_mooney_dot_off4,target,horizontal_flip,pre,off,84
96,2,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,84
97,2,dot,garlic,garlic_mooney_dot_on5,catch,upside_down,post,on,84
98,2,dot,aloe,aloe_mooney_dot_off4,target,regular,pre,off,84
99,2,recognition,magnifier,magnifier_mooney,target,upside_down,pre,,84
100,2,recognition,buoy,buoy_mooney,catch,horizontal_flip,pre,,84
101,2,recognition,garlic,garlic_mooney,catch,upside_down,post,,84
102,2,recognition,figurine,figurine_mooney,target,regular,post,,84
103,2,recognition,aloe,aloe_mooney,target,regular,pre,,84
104,2,recognition,pomegranate,pomegranate_mooney,target,horizontal_flip,pre,,84
105,2,recognition,drill,drill_mooney,target,upside_down,post,,84
106,2,recognition,candelabra,candelabra_mooney,target,horizontal_flip,post,,84
107,2,recognition,pomegranate,pomegranate,target,horizontal_flip,color,,84
108,2,recognition,aloe,aloe,target,regular,color,,84
109,2,recognition,magnifier,magnifier,target,upside_down,color,,84
110,3,dot,sardine,sardine_mooney_dot_off2,target,upside_down,pre,off,84
111,3,dot,pomegranate,pomegranate_mooney_dot_off6,target,horizontal_flip,post,off,84
112,3,dot,sardine,sardine_mooney_dot_on1,target,upside_down,pre,on,84
113,3,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,84
114,3,dot,pomegranate,pomegranate_mooney_dot_off8,target,horizontal_flip,post,off,84
