trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,pomegranate,pomegranate_mooney_dot_off4,catch,regular,pre,off,8
2,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,8
3,0,dot,pomegranate,pomegranate_mooney_dot_on1,catch,regular,pre,on,8
4,0,dot,gargoyle,gargoyle_mooney_dot_off2,target,upside_down,pre,off,8
5,0,dot,pomegranate,pomegranate_mooney_dot_off2,catch,regular,pre,off,8
6,0,dot,garlic,garlic_mooney_dot_on1,target,regular,pre,on,8
7,0,dot,gargoyle,gargoyle_mooney_dot_on3,target,upside_down,pre,on,8
8,0,dot,banana_peel,banana_peel_mooney_dot_on1,target,horizontal_flip,pre,on,8
9,0,dot,garlic,garlic_mooney_dot_off4,target,regular,pre,off,8
10,0,dot,banana_peel,banana_peel_mooney_dot_on3,target,horizontal_flip,pre,on,8
11,0,dot,gargoyle,gargoyle_mooney_dot_on1,target,upside_down,pre,on,8
12,0,dot,garlic,garlic_mooney_dot_on3,target,regular,pre,on,8
13,0,dot,banana_peel,banana_peel_mooney_dot_off4,target,horizontal_flip,pre,off,8
14,0,dot,garlic,garlic_mooney_dot_off2,target,regular,pre,off,8
15,0,dot,pomegranate,pomegranate_mooney_dot_on3,catch,regular,pre,on,8
16,0,dot,gargoyle,gargoyle_mooney_dot_off4,target,upside_down,pre,off,8
17,0,recognition,garlic,garlic_mooney,target,regular,pre,,8
18,0,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,,8
19,0,recognition,pomegranate,pomegranate_mooney,catch,regular,pre,,8
20,0,recognition,gargoyle,gargoyle_mooney,target,upside_down,pre,,8
21,0,recognition,garlic,garlic,target,regular,color,,8
22,0,recognition,banana_peel,banana_peel,target,horizontal_flip,color,,8
23,0,recognition,gargoyle,gargoyle,target,upside_down,color,,8
24,1,dot,pedal,pedal_mooney_dot_on1,target,upside_down,pre,on,8
25,1,dot,banana_peel,banana_peel_mooney_dot_on7,target,horizontal_flip,post,on,8
26,1,dot,axe,axe_mooney_dot_off4,catch,upside_down,pre,off,8
27,1,dot,pomegranate,pomegranate_mooney_dot_on5,catch,regular,post,on,8
28,1,dot,gargoyle,gargoyle_mooney_dot_on7,target,upside_down,post,on,8
29,1,dot,puffin,puffin_mooney_dot_off2,target,regular,pre,off,8
30,1,dot,pedal,pedal_mooney_dot_off2,target,upside_down,pre,off,8
31,1,dot,gargoyle,gargoyle_mooney_dot_off6,target,upside_down,post,off,8
32,1,dot,pomegranate,pomegranate_mooney_dot_off8,catch,regular,post,off,8
33,1,dot,garlic,garlic_mooney_dot_off6,target,regular,post,off,8
34,1,dot,bat2,bat2_mooney_dot_on3,target,horizontal_flip,pre,on,8
35,1,dot,gargoyle,gargoyle_mooney_dot_on5,target,upside_down,post,on,8
36,1,dot,puffin,puffin_mooney_dot_on1,target,regular,pre,on,8
37,1,dot,gargoyle,gargoyle_mooney_dot_off8,target,upside_down,post,off,8
38,1,dot,puffin,puffin_mooney_dot_on3,target,regular,pre,on,8
39,1,dot,bat2,bat2_mooney_dot_off4,target,horizontal_flip,pre,off,8
40,1,dot,garlic,garlic_mooney_dot_off8,target,regular,post,off,8
41,1,dot,axe,axe_mooney_dot_off2,catch,upside_down,pre,off,8
42,1,dot,pomegranate,pomegranate_mooney_dot_off6,catch,regular,post,off,8
43,1,dot,banana_peel,banana_peel_mooney_dot_off8,target,horizontal_flip,post,off,8
44,1,dot,pedal,pedal_mooney_dot_off4,target,upside_down,pre,off,8
45,1,dot,puffin,puffin_mooney_dot_off4,target,regular,pre,off,8
46,1,dot,banana_peel,banana_peel_mooney_dot_off6,target,horizontal_flip,post,off,8
47,1,dot,bat2,bat2_mooney_dot_off2,target,horizontal_flip,pre,off,8
48,1,dot,garlic,garlic_mooney_dot_on5,target,regular,post,on,8
