trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,sidecar,sidecar_mooney_dot_off4,target,regular,pre,off,22
2,0,dot,steak,steak_mooney_dot_on3,target,horizontal_flip,pre,on,22
3,0,dot,bullet,bullet_mooney_dot_on3,catch,regular,pre,on,22
4,0,dot,mannequin,mannequin_mooney_dot_off2,target,upside_down,pre,off,22
5,0,dot,steak,steak_mooney_dot_on1,target,horizontal_flip,pre,on,22
6,0,dot,bullet,bullet_mooney_dot_off2,catch,regular,pre,off,22
7,0,dot,mannequin,mannequin_mooney_dot_off4,target,upside_down,pre,off,22
8,0,dot,sidecar,sidecar_mooney_dot_off2,target,regular,pre,off,22
9,0,dot,mannequin,mannequin_mooney_dot_on1,target,upside_down,pre,on,22
10,0,dot,sidecar,sidecar_mooney_dot_on1,target,regular,pre,on,22
11,0,dot,bullet,bullet_mooney_dot_off4,catch,regular,pre,off,22
12,0,dot,steak,steak_mooney_dot_off4,target,horizontal_flip,pre,off,22
13,0,dot,mannequin,mannequin_mooney_dot_on3,target,upside_down,pre,on,22
14,0,dot,sidecar,sidecar_mooney_dot_on3,target,regular,pre,on,22
15,0,dot,bullet,bullet_mooney_dot_on1,catch,regular,pre,on,22
16,0,dot,steak,steak_mooney_dot_off2,target,horizontal_flip,pre,off,22
17,0,recognition,mannequin,mannequin_mooney,target,upside_down,pre,,22
18,0,recognition,sidecar,sidecar_mooney,target,regular,pre,,22
19,0,recognition,steak,steak_mooney,target,horizontal_flip,pre,,22
20,0,recognition,bullet,bullet_mooney,catch,regular,pre,,22
21,0,recognition,steak,steak,target,horizontal_flip,color,,22
22,0,recognition,mannequin,mannequin,target,upside_down,color,,22
23,0,recognition,sidecar,sidecar,target,regular,color,,22
24,1,dot,snail,snail_mooney_dot_off2,catch,upside_down,pre,off,22
25,1,dot,backpack,backpack_mooney_dot_off4,target,regular,pre,off,22
26,1,dot,steak,steak_mooney_dot_on5,target,horizontal_flip,post,on,22
27,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,upside_down,pre,off,22
28,1,dot,steak,steak_mooney_dot_off6,target,horizontal_flip,post,off,22
29,1,dot,backpack,backpack_mooney_dot_on1,target,regular,pre,on,22
30,1,dot,bullet,bullet_mooney_dot_on5,catch,regular,post,on,22
