trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,scarf,scarf_mooney_dot_off4,catch,regular,pre,off,73
2,0,dot,figurine,figurine_mooney_dot_off2,target,regular,pre,off,73
3,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,upside_down,pre,on,73
4,0,dot,garlic,garlic_mooney_dot_on3,target,horizontal_flip,pre,on,73
5,0,dot,figurine,figurine_mooney_dot_on3,target,regular,pre,on,73
6,0,dot,scarf,scarf_mooney_dot_on1,catch,regular,pre,on,73
7,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,upside_down,pre,off,73
8,0,dot,scarf,scarf_mooney_dot_on3,catch,regular,pre,on,73
9,0,dot,garlic,garlic_mooney_dot_off4,target,horizontal_flip,pre,off,73
10,0,dot,figurine,figurine_mooney_dot_off4,target,regular,pre,off,73
11,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,upside_down,pre,off,73
12,0,dot,garlic,garlic_mooney_dot_off2,target,horizontal_flip,pre,off,73
13,0,dot,figurine,figurine_mooney_dot_on1,target,regular,pre,on,73
14,0,dot,garlic,garlic_mooney_dot_on1,target,horizontal_flip,pre,on,73
15,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,upside_down,pre,on,73
16,0,dot,scarf,scarf_mooney_dot_off2,catch,regular,pre,off,73
17,0,recognition,figurine,figurine_mooney,target,regular,pre,,73
18,0,recognition,garlic,garlic_mooney,target,horizontal_flip,pre,,73
19,0,recognition,scarf,scarf_mooney,catch,regular,pre,,73
20,0,recognition,parking_meter,parking_meter_mooney,target,upside_down,pre,,73
21,0,recognition,figurine,figurine,target,regular,color,,73
22,0,recognition,garlic,garlic,target,horizontal_flip,color,,73
23,0,recognition,parking_meter,parking_meter,target,upside_down,color,,73
24,1,dot,figurine,figurine_mooney_dot_on7,target,regular,post,on,73
25,1,dot,garlic,garlic_mooney_dot_off6,target,horizontal_flip,post,off,73
26,1,dot,candelabra,candelabra_mooney_dot_on3,target,upside_down,pre,on,73
27,1,dot,puffin,puffin_mooney_dot_off4,catch,upside_down,pre,off,73
28,1,dot,figurine,figurine_mooney_dot_off8,target,regular,post,off,73
29,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,regular,pre,off,73
30,1,dot,garlic,garlic_mooney_dot_off8,target,horizontal_flip,post,off,73
31,1,dot,figurine,figurine_mooney_dot_on5,target,regular,post,on,73
32,1,dot,puffin,puffin_mooney_dot_on3,catch,upside_down,pre,on,73
33,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,upside_down,post,on,73
34,1,dot,surfboard,surfboard_mooney_dot_on1,target,horizontal_flip,pre,on,73
35,1,dot,candelabra,candelabra_mooney_dot_off2,target,upside_down,pre,off,73
36,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,regular,pre,off,73
37,1,dot,surfboard,surfboard_mooney_dot_off4,target,horizontal_flip,pre,off,73
38,1,dot,figurine,figurine_mooney_dot_off6,target,regular,post,off,73
39,1,dot,surfboard,surfboard_mooney_dot_off2,target,horizontal_flip,pre,off,73
40,1,dot,candelabra,candelabra_mooney_dot_on1,target,upside_down,pre,on,73
41,1,dot,surfboard,surfboard_mooney_dot_on3,target,horizontal_flip,pre,on,73
