trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,ginger,ginger_mooney_dot_off4,target,horizontal_flip,pre,off,75
2,0,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,75
3,0,dot,backpack,backpack_mooney_dot_off2,catch,regular,pre,off,75
4,0,dot,ginger,ginger_mooney_dot_on3,target,horizontal_flip,pre,on,75
5,0,dot,egg_roll,egg_roll_mooney_dot_on1,target,regular,pre,on,75
6,0,dot,backpack,backpack_mooney_dot_on1,catch,regular,pre,on,75
7,0,dot,bullet,bullet_mooney_dot_on1,target,upside_down,pre,on,75
8,0,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,75
9,0,dot,ginger,ginger_mooney_dot_on1,target,horizontal_flip,pre,on,75
10,0,dot,backpack,backpack_mooney_dot_off4,catch,regular,pre,off,75
11,0,dot,ginger,ginger_mooney_dot_off2,target,horizontal_flip,pre,off,75
12,0,dot,bullet,bullet_mooney_dot_off4,target,upside_down,pre,off,75
13,0,dot,egg_roll,egg_roll_mooney_dot_off2,target,regular,pre,off,75
14,0,dot,bullet,bullet_mooney_dot_on3,target,upside_down,pre,on,75
15,0,dot,backpack,backpack_mooney_dot_on3,catch,regular,pre,on,75
16,0,dot,bullet,bullet_mooney_dot_off2,target,upside_down,pre,off,75
17,0,recognition,backpack,backpack_mooney,catch,regular,pre,,75
18,0,recognition,ginger,ginger_mooney,target,horizontal_flip,pre,,75
19,0,recognition,egg_roll,egg_roll_mooney,target,regular,pre,,75
20,0,recognition,bullet,bullet_mooney,target,upside_down,pre,,75
21,0,recognition,egg_roll,egg_roll,target,regular,color,,75
22,0,recognition,bullet,bullet,target,upside_down,color,,75
23,0,recognition,ginger,ginger,target,horizontal_flip,color,,75
24,1,dot,grasshopper,grasshopper_mooney_dot_off4,catch,upside_down,pre,off,75
25,1,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,horizontal_flip,pre,off,75
26,1,dot,backpack,backpack_mooney_dot_on5,catch,regular,post,on,75
27,1,dot,pedal,pedal_mooney_dot_off4,target,upside_down,pre,off,75
28,1,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,regular,pre,off,75
29,1,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,75
30,1,dot,grasshopper,grasshopper_mooney_dot_off2,catch,upside_down,pre,off,75
31,1,dot,ginger,ginger_mooney_dot_off8,target,horizontal_flip,post,off,75
