trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,horizontal_flip,pre,on,66
2,0,dot,missile,missile_mooney_dot_off2,catch,regular,pre,off,66
3,0,dot,scarf,scarf_mooney_dot_on1,target,upside_down,pre,on,66
4,0,dot,missile,missile_mooney_dot_on1,catch,regular,pre,on,66
5,0,dot,ginger,ginger_mooney_dot_on3,target,regular,pre,on,66
6,0,dot,lip_gloss,lip_gloss_mooney_dot_on1,target,horizontal_flip,pre,on,66
7,0,dot,scarf,scarf_mooney_dot_off4,target,upside_down,pre,off,66
8,0,dot,missile,missile_mooney_dot_on3,catch,regular,pre,on,66
9,0,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,horizontal_flip,pre,off,66
10,0,dot,scarf,scarf_mooney_dot_off2,target,upside_down,pre,off,66
11,0,dot,missile,missile_mooney_dot_off4,catch,regular,pre,off,66
12,0,dot,ginger,ginger_mooney_dot_off4,target,regular,pre,off,66
13,0,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,horizontal_flip,pre,off,66
14,0,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,66
15,0,dot,scarf,scarf_mooney_dot_on3,target,upside_down,pre,on,66
16,0,dot,ginger,ginger_mooney_dot_on1,target,regular,pre,on,66
17,0,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,pre,,66
18,0,recognition,ginger,ginger_mooney,target,regular,pre,,66
19,0,recognition,missile,missile_mooney,catch,regular,pre,,66
20,0,recognition,scarf,scarf_mooney,target,upside_down,pre,,66
21,0,recognition,lip_gloss,lip_gloss,target,horizontal_flip,color,,66
22,0,recognition,ginger,ginger,target,regular,color,,66
23,0,recognition,scarf,scarf,target,upside_down,color,,66
24,1,dot,missile,missile_mooney_dot_off8,catch,regular,post,off,66
25,1,dot,bullet,bullet_mooney_dot_off4,target,upside_down,pre,off,66
26,1,dot,sidecar,sidecar_mooney_dot_on3,catch,upside_down,pre,on,66
27,1,dot,pomegranate,pomegranate_mooney_dot_on3,target,regular,pre,on,66
28,1,dot,ginger,ginger_mooney_dot_on5,target,regular,post,on,66
29,1,dot,scarf,scarf_mooney_dot_on7,target,upside_down,post,on,66
30,1,dot,lip_gloss,lip_gloss_mooney_dot_on7,target,horizontal_flip,post,on,66
31,1,dot,scarf,scarf_mooney_dot_off8,target,upside_down,post,off,66
32,1,dot,ginger,ginger_mooney_dot_off6,target,regular,post,off,66
33,1,dot,pomegranate,pomegranate_mooney_dot_off2,target,regular,pre,off,66
34,1,dot,lip_gloss,lip_gloss_mooney_dot_off8,target,horizontal_flip,post,off,66
35,1,dot,ginger,ginger_mooney_dot_off8,target,regular,post,off,66
36,1,dot,bullet,bullet_mooney_dot_on3,target,upside_down,pre,on,66
37,1,dot,banana_peel,banana_peel_mooney_dot_on3,target,horizontal_flip,pre,on,66
38,1,dot,pomegranate,pomegranate_mooney_dot_off4,target,regular,pre,off,66
39,1,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,66
40,1,dot,missile,missile_mooney_dot_on7,catch,regular,post,on,66
41,1,dot,sidecar,sidecar_mooney_dot_on1,catch,upside_down,pre,on,66
42,1,dot,missile,missile_mooney_dot_on5,catch,regular,post,on,66
43,1,dot,banana_peel,banana_peel_mooney_dot_on1,target,horizontal_flip,pre,on,66
44,1,dot,pomegranate,pomegranate_mooney_dot_on1,target,regular,pre,on,66
45,1,dot,sidecar,sidecar_mooney_dot_off4,catch,upside_down,pre,off,66
46,1,dot,lip_gloss,lip_gloss_mooney_dot_off6,target,horizontal_flip,post,off,66
47,1,dot,scarf,scarf_mooney_dot_off6,target,upside_down,post,off,66
48,1,dot,ginger,ginger_mooney_dot_on7,target,regular,post,on,66
49,1,dot,sidecar,sidecar_mooney_dot_off2,catch,upside_down,pre,off,66
50,1,dot,lip_gloss,lip_gloss_mooney_dot_on5,target,horizontal_flip,post,on,66
51,1,dot,bullet,bullet_mooney_dot_on1,target,upside_down,pre,on,66
52,1,dot,scarf,scarf_mooney_dot_on5,target,upside_down,post,on,66
53,1,dot,banana_peel,banana_peel_mooney_dot_off4,target,horizontal_flip,pre,off,66
54,1,dot,bullet,bullet_mooney_dot_off2,target,upside_down,pre,off,66
55,1,dot,missile,missile_mooney_dot_off6,catch,regular,post,off,66
56,1,recognition,sidecar,sidecar_mooney,catch,upside_down,pre,,66
57,1,recognition,bullet,bullet_mooney,target,upside_down,pre,,66
58,1,recognition,missile,missile_mooney,catch,regular,post,,66
59,1,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,,66
60,1,recognition,pomegranate,pomegranate_mooney,target,regular,pre,,66
61,1,recognition,ginger,ginger_mooney,target,regular,post,,66
62,1,recognition,scarf,scarf_mooney,target,upside_down,post,,66
63,1,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,post,,66
64,1,recognition,pomegranate,pomegranate,target,regular,color,,66
65,1,recognition,banana_peel,banana_peel,target,horizontal_flip,color,,66
66,1,recognition,bullet,bullet,target,upside_down,color,,66
67,2,dot,pomegranate,pomegranate_mooney_dot_on5,target,regular,post,on,66
68,2,dot,bullet,bullet_mooney_dot_on5,target,upside_down,post,on,66
69,2,dot,pomegranate,pomegranate_mooney_dot_off6,target,regular,post,off,66
70,2,dot,sidecar,sidecar_mooney_dot_off8,catch,upside_down,post,off,66
