trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,axe,axe_mooney_dot_on3,target,regular,pre,on,45
2,0,dot,surfboard,surfboard_mooney_dot_on3,target,horizontal_flip,pre,on,45
3,0,dot,banana_peel,banana_peel_mooney_dot_off2,catch,regular,pre,off,45
4,0,dot,surfboard,surfboard_mooney_dot_off4,target,horizontal_flip,pre,off,45
5,0,dot,axe,axe_mooney_dot_off4,target,regular,pre,off,45
6,0,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,45
7,0,dot,banana_peel,banana_peel_mooney_dot_off4,catch,regular,pre,off,45
8,0,dot,axe,axe_mooney_dot_on1,target,regular,pre,on,45
9,0,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,45
10,0,dot,banana_peel,banana_peel_mooney_dot_on1,catch,regular,pre,on,45
11,0,dot,aloe,aloe_mooney_dot_on3,target,upside_down,pre,on,45
12,0,dot,surfboard,surfboard_mooney_dot_off2,target,horizontal_flip,pre,off,45
13,0,dot,banana_peel,banana_peel_mooney_dot_on3,catch,regular,pre,on,45
14,0,dot,surfboard,surfboard_mooney_dot_on1,target,horizontal_flip,pre,on,45
15,0,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,45
16,0,dot,axe,axe_mooney_dot_off2,target,regular,pre,off,45
17,0,recognition,banana_peel,banana_peel_mooney,catch,regular,pre,,45
18,0,recognition,aloe,aloe_mooney,target,upside_down,pre,,45
19,0,recognition,surfboard,surfboard_mooney,target,horizontal_flip,pre,,45
20,0,recognition,axe,axe_mooney,target,regular,pre,,45
21,0,recognition,aloe,aloe,target,upside_down,color,,45
22,0,recognition,axe,axe,target,regular,color,,45
23,0,recognition,surfboard,surfboard,target,horizontal_flip,color,,45
24,1,dot,puffin,puffin_mooney_dot_on1,catch,upside_down,pre,on,45
25,1,dot,sidecar,sidecar_mooney_dot_on3,target,upside_down,pre,on,45
26,1,dot,banana_peel,banana_peel_mooney_dot_off6,catch,regular,post,off,45
27,1,dot,bullet,bullet_mooney_dot_on1,target,regular,pre,on,45
28,1,dot,surfboard,surfboard_mooney_dot_on7,target,horizontal_flip,post,on,45
29,1,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,45
30,1,dot,ginger,ginger_mooney_dot_on1,target,horizontal_flip,pre,on,45
31,1,dot,puffin,puffin_mooney_dot_off2,catch,upside_down,pre,off,45
32,1,dot,axe,axe_mooney_dot_off6,target,regular,post,off,45
33,1,dot,sidecar,sidecar_mooney_dot_on1,target,upside_down,pre,on,45
34,1,dot,surfboard,surfboard_mooney_dot_on5,target,horizontal_flip,post,on,45
35,1,dot,axe,axe_mooney_dot_on5,target,regular,post,on,45
36,1,dot,bullet,bullet_mooney_dot_off4,target,regular,pre,off,45
37,1,dot,surfboard,surfboard_mooney_dot_off8,target,horizontal_flip,post,off,45
38,1,dot,sidecar,sidecar_mooney_dot_off4,target,upside_down,pre,off,45
39,1,dot,puffin,puffin_mooney_dot_on3,catch,upside_down,pre,on,45
40,1,dot,axe,axe_mooney_dot_on7,target,regular,post,on,45
41,1,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,45
42,1,dot,bullet,bullet_mooney_dot_on3,target,regular,pre,on,45
43,1,dot,puffin,puffin_mooney_dot_off4,catch,upside_down,pre,off,45
44,1,dot,axe,axe_mooney_dot_off8,target,regular,post,off,45
45,1,dot,ginger,ginger_mooney_dot_off2,target,horizontal_flip,pre,off,45
46,1,dot,banana_peel,banana_peel_mooney_dot_on5,catch,regular,post,on,45
47,1,dot,ginger,ginger_mooney_dot_on3,target,horizontal_flip,pre,on,45
48,1,dot,bullet,bullet_mooney_dot_off2,target,regular,pre,off,45
49,1,dot,sidecar,sidecar_mooney_dot_off2,target,upside_down,pre,off,45
50,1,dot,surfboard,surfboard_mooney_dot_off6,target,horizontal_flip,post,off,45
51,1,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,45
52,1,dot,banana_peel,banana_peel_mooney_dot_off8,catch,regular,post,off,45
53,1,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,45
54,1,dot,banana_peel,banana_peel_mooney_dot_on7,catch,regular,post,on,45
55,1,dot,ginger,ginger_mooney_dot_off4,target,horizontal_flip,pre,off,45
56,1,recognition,banana_peel,banana_peel_mooney,catch,regular,post,,45
57,1,recognition,puffin,puffin_mooney,catch,upside_down,pre,,45
58,1,recognition,aloe,aloe_mooney,target,upside_down,post,,45
59,1,recognition,ginger,ginger_mooney,target,horizontal_flip,pre,,45
60,1,recognition,sidecar,sidecar_mooney,target,upside_down,pre,,45
61,1,recognition,axe,axe_mooney,target,regular,post,,45
62,1,recognition,surfboard,surfboard_mooney,target,horizontal_flip,post,,45
63,1,recognition,bullet,bullet_mooney,target,regular,pre,,45
64,1,recognition,ginger,ginger,target,horizontal_flip,color,,45
65,1,recognition,bullet,bullet,target,regular,color,,45
66,1,recognition,sidecar,sidecar,target,upside_down,color,,45
67,2,dot,puddle,puddle_mooney_dot_off2,target,regular,pre,off,45
68,2,dot,ginger,ginger_mooney_dot_on7,target,horizontal_flip,post,on,45
69,2,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,upside_down,pre,on,45
70,2,dot,drill,drill_mooney_dot_on1,target,horizontal_flip,pre,on,45
71,2,dot,bullet,bullet_mooney_dot_on5,target,regular,post,on,45
72,2,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,45
73,2,dot,puddle,puddle_mooney_dot_on3,target,regular,pre,on,45
74,2,dot,drill,drill_mooney_dot_off2,target,horizontal_flip,pre,off,45
75,2,dot,puddle,puddle_mooney_dot_off4,target,regular,pre,off,45
76,2,dot,ginger,ginger_mooney_dot_off6,target,horizontal_flip,post,off,45
77,2,dot,puffin,puffin_mooney_dot_off6,catch,upside_down,post,off,45
78,2,dot,gutter,gutter_mooney_dot_off4,catch,horizontal_flip,pre,off,45
79,2,dot,puffin,puffin_mooney_dot_on7,catch,upside_down,post,on,45
80,2,dot,ginger,ginger_mooney_dot_on5,target,horizontal_flip,post,on,45
81,2,dot,sidecar,sidecar_mooney_dot_on5,target,upside_down,post,on,45
82,2,dot,puddle,puddle_mooney_dot_on1,target,regular,pre,on,45
83,2,dot,puffin,puffin_mooney_dot_off8,catch,upside_down,post,off,45
84,2,dot,bullet,bullet_mooney_dot_off6,target,regular,post,off,45
85,2,dot,puffin,puffin_mooney_dot_on5,catch,upside_down,post,on,45
86,2,dot,drill,drill_mooney_dot_on3,target,horizontal_flip,pre,on,45
87,2,dot,sidecar,sidecar_mooney_dot_off6,target,upside_down,post,off,45
88,2,dot,bullet,bullet_mooney_dot_on7,target,regular,post,on,45
89,2,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,upside_down,pre,off,45
90,2,dot,drill,drill_mooney_dot_off4,target,horizontal_flip,pre,off,45
91,2,dot,ginger,ginger_mooney_dot_off8,target,horizontal_flip,post,off,45
92,2,dot,sidecar,sidecar_mooney_dot_off8,target,upside_down,post,off,45
93,2,dot,gutter,gutter_mooney_dot_on3,catch,horizontal_flip,pre,on,45
94,2,dot,sidecar,sidecar_mooney_dot_on7,target,upside_down,post,on,45
95,2,dot,gutter,gutter_mooney_dot_on1,catch,horizontal_flip,pre,on,45
96,2,dot,bullet,bullet_mooney_dot_off8,target,regular,post,off,45
97,2,dot,gutter,gutter_mooney_dot_off2,catch,horizontal_flip,pre,off,45
98,2,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,upside_down,pre,on,45
