trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject
1,0,dot,puffin,puffin_mooney_dot_off2,target,horizontal_flip,pre,off,14
2,0,dot,bat2,bat2_mooney_dot_on3,target,upside_down,pre,on,14
3,0,dot,pomegranate,pomegranate_mooney_dot_on3,target,regular,pre,on,14
4,0,dot,puffin,puffin_mooney_dot_on1,target,horizontal_flip,pre,on,14
5,0,dot,bat2,bat2_mooney_dot_off2,target,upside_down,pre,off,14
6,0,dot,peanut_butter,peanut_butter_mooney_dot_off2,catch,regular,pre,off,14
7,0,dot,bat2,bat2_mooney_dot_on1,target,upside_down,pre,on,14
8,0,dot,pomegranate,pomegranate_mooney_dot_off2,target,regular,pre,off,14
9,0,dot,peanut_butter,peanut_butter_mooney_dot_off4,catch,regular,pre,off,14
10,0,dot,puffin,puffin_mooney_dot_off4,target,horizontal_flip,pre,off,14
11,0,dot,peanut_butter,peanut_butter_mooney_dot_on3,catch,regular,pre,on,14
12,0,dot,bat2,bat2_mooney_dot_off4,target,upside_down,pre,off,14
13,0,dot,peanut_butter,peanut_butter_mooney_dot_on1,catch,regular,pre,on,14
14,0,dot,pomegranate,pomegranate_mooney_dot_off4,target,regular,pre,off,14
15,0,dot,puffin,puffin_mooney_dot_on3,target,horizontal_flip,pre,on,14
16,0,dot,pomegranate,pomegranate_mooney_dot_on1,target,regular,pre,on,14
17,0,recognition,bat2,bat2_mooney,target,upside_down,pre,,14
18,0,recognition,pomegranate,pomegranate_mooney,target,regular,pre,,14
19,0,recognition,puffin,puffin_mooney,target,horizontal_flip,pre,,14
20,0,recognition,peanut_butter,peanut_butter_mooney,catch,regular,pre,,14
21,0,recognition,puffin,puffin,target,horizontal_flip,color,,14
22,0,recognition,bat2,bat2,target,upside_down,color,,14
23,0,recognition,pomegranate,pomegranate,target,regular,color,,14
24,1,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,14
25,1,dot,bat2,bat2_mooney_dot_off6,target,upside_down,post,off,14
26,1,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,horizontal_flip,pre,off,14
27,1,dot,bat2,bat2_mooney_dot_on7,target,upside_down,post,on,14
28,1,dot,puffin,puffin_mooney_dot_off6,target,horizontal_flip,post,off,14
29,1,dot,pomegranate,pomegranate_mooney_dot_on7,target,regular,post,on,14
30,1,dot,surfboard,surfboard_mooney_dot_on3,catch,upside_down,pre,on,14
31,1,dot,bat2,bat2_mooney_dot_off8,target,upside_down,post,off,14
32,1,dot,ginger,ginger_mooney_dot_off4,target,regular,pre,off,14
33,1,dot,pomegranate,pomegranate_mooney_dot_off6,target,regular,post,off,14
34,1,dot,bat2,bat2_mooney_dot_on5,target,upside_down,post,on,14
35,1,dot,egg_roll,egg_roll_mooney_dot_off2,target,upside_down,pre,off,14
36,1,dot,pomegranate,pomegranate_mooney_dot_on5,target,regular,post,on,14
37,1,dot,peanut_butter,peanut_butter_mooney_dot_on5,catch,regular,post,on,14
38,1,dot,puffin,puffin_mooney_dot_on5,target,horizontal_flip,post,on,14
39,1,dot,peanut_butter,peanut_butter_mooney_dot_off6,catch,regular,post,off,14
40,1,dot,surfboard,surfboard_mooney_dot_on1,catch,upside_down,pre,on,14
41,1,dot,puffin,puffin_mooney_dot_off8,target,horizontal_flip,post,off,14
42,1,dot,surfboard,surfboard_mooney_dot_off4,catch,upside_down,pre,off,14
43,1,dot,ginger,ginger_mooney_dot_on3,target,regular,pre,on,14
44,1,dot,egg_roll,egg_roll_mooney_dot_off4,target,upside_down,pre,off,14
45,1,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,horizontal_flip,pre,on,14
46,1,dot,pomegranate,pomegranate_mooney_dot_off8,target,regular,post,off,14
47,1,dot,egg_roll,egg_roll_mooney_dot_on1,target,upside_down,pre,on,14
48,1,dot,peanut_butter,peanut_butter_mooney_dot_off8,catch,regular,post,off,14
49,1,dot,puffin,puffin_mooney_dot_on7,target,horizontal_flip,post,on,14
50,1,dot,surfboard,surfboard_mooney_dot_off2,catch,upside_down,pre,off,14
51,1,dot,lip_gloss,lip_gloss_mooney_dot_on1,target,horizontal_flip,pre,on,14
52,1,dot,peanut_butter,peanut_butter_mooney_dot_on7,catch,regular,post,on,14
53,1,dot,ginger,ginger_mooney_dot_on1,target,regular,pre,on,14
54,1,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,horizontal_flip,pre,off,14
55,1,dot,egg_roll,egg_roll_mooney_dot_on3,target,upside_down,pre,on,14
56,1,recognition,peanut_butter,peanut_butter_mooney,catch,regular,post,,14
57,1,recognition,puffin,puffin_mooney,target,horizontal_flip,post,,14
58,1,recognition,pomegranate,pomegranate_mooney,target,regular,post,,14
59,1,recognition,bat2,bat2_mooney,target,upside_down,post,,14
60,1,recognition,surfboard,surfboard_mooney,catch,upside_down,pre,,14
61,1,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,pre,,14
62,1,recognition,egg_roll,egg_roll_mooney,target,upside_down,pre,,14
63,1,recognition,ginger,ginger_mooney,target,regular,pre,,14
64,1,recognition,lip_gloss,lip_gloss,target,horizontal_flip,color,,14
65,1,recognition,ginger,ginger,target,regular,color,,14
66,1,recognition,egg_roll,egg_roll,target,upside_down,color,,14
67,2,dot,surfboard,surfboard_mooney_dot_on5,catch,upside_down,post,on,14
68,2,dot,dumbbell,dumbbell_mooney_dot_off2,target,horizontal_flip,pre,off,14
69,2,dot,backpack,backpack_mooney_dot_off4,target,regular,pre,off,14
70,2,dot,egg_roll,egg_roll_mooney_dot_on7,target,upside_down,post,on,14
71,2,dot,gutter,gutter_mooney_dot_on3,target,upside_down,pre,on,14
72,2,dot,bullet,bullet_mooney_dot_off2,catch,horizontal_flip,pre,off,14
73,2,dot,surfboard,surfboard_mooney_dot_off8,catch,upside_down,post,off,14
74,2,dot,dumbbell,dumbbell_mooney_dot_on3,target,horizontal_flip,pre,on,14
75,2,dot,egg_roll,egg_roll_mooney_dot_off8,target,upside_down,post,off,14
76,2,dot,gutter,gutter_mooney_dot_on1,target,upside_down,pre,on,14
77,2,dot,ginger,ginger_mooney_dot_off8,target,regular,post,off,14
78,2,dot,bullet,bullet_mooney_dot_on1,catch,horizontal_flip,pre,on,14
79,2,dot,ginger,ginger_mooney_dot_on5,target,regular,post,on,14
80,2,dot,backpack,backpack_mooney_dot_on3,target,regular,pre,on,14
81,2,dot,egg_roll,egg_roll_mooney_dot_on5,target,upside_down,post,on,14
82,2,dot,dumbbell,dumbbell_mooney_dot_off4,target,horizontal_flip,pre,off,14
83,2,dot,bullet,bullet_mooney_dot_on3,catch,horizontal_flip,pre,on,14
84,2,dot,surfboard,surfboard_mooney_dot_on7,catch,upside_down,post,on,14
85,2,dot,bullet,bullet_mooney_dot_off4,catch,horizontal_flip,pre,off,14
86,2,dot,gutter,gutter_mooney_dot_off4,target,upside_down,pre,off,14
87,2,dot,lip_gloss,lip_gloss_mooney_dot_off6,target,horizontal_flip,post,off,14
88,2,dot,backpack,backpack_mooney_dot_on1,target,regular,pre,on,14
89,2,dot,gutter,gutter_mooney_dot_off2,target,upside_down,pre,off,14
90,2,dot,lip_gloss,lip_gloss_mooney_dot_on7,target,horizontal_flip,post,on,14
91,2,dot,backpack,backpack_mooney_dot_off2,target,regular,pre,off,14
92,2,dot,lip_gloss,lip_gloss_mooney_dot_off8,target,horizontal_flip,post,off,14
93,2,dot,ginger,ginger_mooney_dot_on7,target,regular,post,on,14
94,2,dot,dumbbell,dumbbell_mooney_dot_on1,target,horizontal_flip,pre,on,14
95,2,dot,egg_roll,egg_roll_mooney_dot_off6,target,upside_down,post,off,14
96,2,dot,surfboard,surfboard_mooney_dot_off6,catch,upside_down,post,off,14
97,2,dot,ginger,ginger_mooney_dot_off6,target,regular,post,off,14
98,2,dot,lip_gloss,lip_gloss_mooney_dot_on5,target,horizontal_flip,post,on,14
99,2,recognition,egg_roll,egg_roll_mooney,target,upside_down,post,,14
100,2,recognition,ginger,ginger_mooney,target,regular,post,,14
101,2,recognition,gutter,gutter_mooney,target,upside_down,pre,,14
102,2,recognition,lip_gloss,lip_gloss_mooney,target,horizontal_flip,post,,14
103,2,recognition,surfboard,surfboard_mooney,catch,upside_down,post,,14
